Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1129	1	-13.18622	0	-13.18622	0.3493737	712757	0.0671067	0.27676	0.195458	0.0923268	0.00779223	0.166039	0.0548288	0.0292599	0.163617	0.016255	0.599608	0.00884989	0.250681	0.513964	0.0395568	0.0383352	0.161348	0.285474	0.204043	0.7485302	0.236418	0.172049	0.220269	0.00806842	0.102353	0.260842	1.86546	0.02384922	0.998495	0.999615	1.00038	1.00151	0.35314	0.0748693	0.224513	0.347477	0.7723794	0.0308776
1130	0	-31.24616	0	-31.24616	18.16574	512057.2	0.0139559	0.137583	0.133173	0.0177053	0.26294	0.628926	0.320254	0.0102097	0.0546462	0.0201203	0.0963507	0.0185461	0.208069	0.428253	0.0583984	0.252934	0.112351	0.341557	0.1832081	-0.006253586	0.197917	0.160423	0.135266	0.0282789	0.473942	0.00417313	44.31062	0.07608473	0.998224	0.999546	1.00045	1.00178	0.0598396	0.402003	0.0358052	0.502352	0.06983115	1.089553
1131	1	-24.32029	0	-24.32029	4.025519	173179	0.0574315	0.631027	0.195127	0.749644	0.0358299	0.927692	0.173709	0.045732	0.204401	0.129662	0.0270891	0.323653	0.438418	0.306463	0.140766	0.0897044	0.153147	0.147185	0.2518353	0.02844684	0.013093	0.258525	0.330982	0.00351421	0.310291	0.0835951	4.574235	0.00849645	0.996947	0.999218	1.00078	1.00306	0.0453499	0.0347299	0.230633	0.689288	0.03694329	0.2299863
1132	0	1.271895	0	1.271895	14.55566	232693.4	0.076908	0.0581932	0.00870727	0.111268	0.0189125	0.0167247	0.0105978	0.0149101	0.0573409	0.0457205	0.00559213	0.0241802	0.0219342	0.000231939	0.000183431	0.00238077	0.0701422	0.00540672	0.03832534	-0.01322804	0.0211877	0.144523	0.519467	0.036202	0.273278	0.00534234	38.88223	0.07484779	0.997366	0.999326	1.00067	1.00264	0.471334	0.0466461	0.323375	0.158645	0.06161975	1.214672
1133	1	6.725964	0	6.725964	6.771545	452544.2	0.0276762	0.0446896	0.00340547	0.0421123	0.0438958	0.112661	0.0366955	0.0637793	0.00933729	0.0307961	0.0655218	0.0154339	0.0144407	0.0294892	0.00304792	0.0139503	0.000668844	0.00516956	0.03506243	0.154167	0.0462742	0.272318	0.356842	0.00378878	0.206284	0.114494	14.00393	0.1237373	0.998111	0.999517	1.00048	1.00189	0.0520905	0.146799	0.636822	0.164289	0.2779043	0.4452515
1134	0	-24.57002	0	-24.57002	19.88464	278291.4	0.0239788	0.0339033	0.0367736	0.097381	0.19952	0.0425817	0.0899583	0.179929	0.0210103	0.0813367	0.18501	0.400922	0.0351756	0.094231	0.175583	0.231593	0.0613013	0.18988	0.08628009	0.06625304	0.364683	0.148159	0.410943	0.0370353	0.0273854	0.0117936	21.99969	0.01438311	0.997591	0.999384	1.00061	1.00241	0.177282	0.680595	0.0160006	0.126122	0.08063615	0.1783705
1135	1	26.85402	0	26.85402	8.308974	108793.3	0.00261677	0.0143006	0.000371641	0.000483628	0.0149397	0.000398083	0.00755328	0.00508408	0.00767263	0.00274893	0.0174988	0.00893849	0.00285653	0.00507804	0.0302737	0.0128173	0.0378717	0.00563175	0.01073444	-0.09692805	0.0833166	0.0287521	0.196878	0.0706955	0.415009	0.205349	38.47544	0.1908442	0.996149	0.999013	1.00098	1.00386	0.219376	0.240456	0.169326	0.370842	0.09391616	2.03207
1136	0	-24.92775	0	-24.92775	14.32317	738964	0.181175	0.0953032	0.0268595	0.166407	0.074096	0.0494395	0.0533198	0.0330885	0.22364	0.237812	0.0231566	0.0322408	0.107113	0.349312	0.327533	0.326161	0.190876	0.142394	0.1539604	-0.1105636	0.327699	0.0309439	0.317	0.0358182	0.043191	0.245347	37.9774	0.133896	0.998522	0.999622	1.00038	1.00148	0.199459	0.290638	0.10209	0.407812	0.02333237	5.738637
1137	1	37.2442	0	37.2442	4.885577	445921.9	0.00145591	0.00639581	0.00650937	0.00388263	3.57261e-05	0.00274899	0.00400474	0.00368793	0.00125222	0.00582621	0.00466561	0.00143153	0.00652922	0.0198231	0.00987299	0.00618658	0.023073	0.00389268	0.00878718	-0.05484493	0.177625	0.160457	0.187087	0.227606	0.0520891	0.195136	12.84818	0.06441634	0.998097	0.999513	1.00049	1.0019	0.100693	0.238238	0.0376259	0.623444	0.009571411	6.730078
1138	0	-6.10184	0	-6.10184	6.783251	584240.1	0.0440968	0.00678034	0.0284892	0.0650697	0.0250592	0.0165782	0.100465	0.0738865	0.0601768	0.084561	0.0120789	0.272277	0.152401	0.00716388	0.0453761	0.0846499	0.0316557	0.220671	0.05722318	-0.003207706	0.178537	0.0309575	0.31714	0.184701	0.04321	0.245455	9.022763	0.0469812	0.998338	0.999575	1.00042	1.00166	0.04065	0.216946	0.102377	0.640027	0.0437735	1.07328
1139	1	44.60882	0	44.60882	12.51832	422365.5	0.00200254	0.000701617	0.00215919	0.000520381	0.00204501	0.00187072	0.00317802	0.0017531	0.00101312	0.00311244	0.0130758	0.00146315	0.000662067	0.00393509	0.00686494	3.26397e-06	0.000403243	0.00656776	0.003638847	0.004232003	0.111181	0.180223	0.18322	0.29835	0.00161839	0.225408	33.54589	0.02172072	0.998045	0.9995	1.0005	1.00196	0.219069	0.468364	0.209193	0.103374	0.02595272	0.8369341
1140	0	2.223112	0	2.223112	4.119517	779620.5	0.0405396	0.0614288	0.0732448	0.0771634	0.00888611	0.00283654	0.010283	0.00882825	0.148858	0.00186267	0.0354564	0.0557097	0.0322072	0.0155476	0.0410735	0.00837966	0.137887	0.0606213	0.04723221	-0.1403197	0.236414	0.0409932	0.337215	0.244576	0.0957026	0.0450991	12.92477	0.2477207	0.998561	0.999632	1.00037	1.00144	0.0428711	0.441157	0.191072	0.3249	0.107401	2.306502
1141	1	21.62306	0	21.62306	19.86804	529919.5	0.000424046	0.00112124	0.00178807	0.0211158	0.00110158	0.00592692	0.0137104	0.00762806	0.0167527	0.0100922	0.00553698	0.0248889	0.0217452	0.012693	0.00927253	0.00191965	0.0231797	0.00239861	0.01567688	0.08930634	0.0253436	0.00485831	0.357734	0.143163	0.0287943	0.440106	31.23136	0.03204604	0.998254	0.999553	1.00045	1.00175	0.0217615	0.402826	0.386171	0.189241	0.1213524	0.2640743
1142	0	-29.16249	0	-29.16249	4.604606	850959.9	0.441068	0.297399	0.0242709	0.331967	0.0504751	0.318548	0.124535	0.131197	0.112549	0.0613451	0.372496	0.155686	0.418345	0.882232	0.248964	0.424813	0.410454	0.374927	0.1923017	-0.1346305	0.083	0.22409	0.138731	0.0111142	0.417897	0.125167	4.879425	0.1489125	0.998622	0.999648	1.00035	1.00138	0.335208	0.285795	0.327422	0.0515741	0.01428196	10.42662
1143	1	7.978452	0	7.978452	21.45767	261192.7	0.0472698	0.0582737	0.00148334	0.0109614	0.00742	0.0231716	0.00922607	0.00148908	0.0128538	0.00360512	0.0333129	0.112915	0.0159405	0.030136	0.0165624	0.0101898	0.0221158	0.0108624	0.03480582	-0.1431425	0.0389759	0.0282776	0.55016	0.125511	0.0358865	0.221188	27.95498	0.148575	0.997514	0.999364	1.00063	1.00249	0.0819595	0.279954	0.535736	0.102351	0.005432462	27.34948
1144	0	-28.35582	0	-28.35582	9.023746	111849.9	0.219784	0.147257	0.0910681	0.173788	0.065389	0.00329515	0.0709918	0.58137	0.0100128	0.317948	0.0509607	0.0713617	0.110792	0.431825	0.722732	0.0487396	0.413811	0.000811953	0.2201619	0.004261344	0.0615791	0.166256	0.0986754	0.00824584	0.310045	0.355198	13.68293	0.03430748	0.996202	0.999027	1.00097	1.0038	0.674442	0.0651028	0.0367654	0.22369	0.03856882	0.8895132
1145	1	10.89091	0	10.89091	6.546039	391343.6	0.0106005	0.0187971	0.00369558	0.0440537	0.0131858	0.00195581	0.16292	0.0179699	0.0508429	0.0174779	0.0034593	0.0214805	0.0130607	0.0290926	0.01962	0.000219728	0.0304702	0.0125805	0.02341591	-0.1752057	0.338222	0.38091	0.163092	0.000674371	0.0681154	0.0489872	22.06977	0.2390608	0.997969	0.99948	1.00052	1.00203	0.0895822	0.168578	0.338376	0.403464	0.06385509	3.743801
1146	0	-13.74384	0	-13.74384	6.958357	108466.1	0.313201	0.359357	0.206026	0.0378308	0.09145	0.0721184	0.251446	0.00781628	0.0118677	0.0431945	0.0366575	0.00663191	0.208104	0.184069	0.126367	0.0500223	0.0715364	0.0339197	0.1176834	-0.004095201	0.0764422	0.128344	0.122492	0.0782537	0.38488	0.209588	9.283952	0.01280041	0.996143	0.999012	1.00098	1.00386	0.339183	0.167656	0.432253	0.0609083	0.008705208	1.470431
1147	1	8.967554	0	8.967554	8.521459	600408.8	0.0385321	0.0420699	0.0797548	0.00361319	0.0109984	0.0248371	0.0124899	0.000234081	0.00586464	0.0451312	0.00997252	0.0098868	0.00980144	0.0794202	0.0305892	0.0658968	0.0141853	0.0928558	0.03483671	-0.1555215	0.381173	0.24622	0.183803	0.00076001	0.0545243	0.13352	10.10258	0.177345	0.99836	0.999581	1.00042	1.00164	0.24837	0.309821	0.376131	0.065678	0.02182353	8.126322
1148	0	-13.75863	0	-13.75863	4.48785	702677	0.0309472	0.0250187	0.0775195	0.0198361	0.0384894	0.0223318	0.12359	0.091795	0.0402198	0.122889	0.191245	0.0903397	0.158867	0.254956	0.0238725	0.0192928	0.00911134	0.0973646	0.05018838	-0.1182238	0.0534607	0.0295482	0.14125	0.0902372	0.443819	0.241684	29.44953	0.1343369	0.998484	0.999612	1.00039	1.00152	0.159922	0.0998831	0.719283	0.0209117	0.01611307	8.337138
1149	1	26.02448	0	26.02448	5.594846	894962.2	0.0324529	0.0105309	0.0279406	0.00631073	0.0229014	0.00750256	0.0039631	0.00433974	0.0091109	0.0152563	0.0234007	0.000953256	0.00680871	0.000681614	0.0175547	0.021517	0.00479459	0.0126401	0.02078769	-0.1121628	0.0705006	0.0994087	0.0636825	0.000111971	0.622857	0.14344	6.49781	0.1812207	0.998657	0.999657	1.00034	1.00134	0.27812	0.475854	0.162487	0.0835388	0.06905785	2.624186
1150	0	6.094877	0	6.094877	6.502308	413052	0.00833647	0.013679	0.0405535	0.0389747	0.0301113	0.0224169	0.0472347	0.0272481	0.00788976	0.0186685	0.0773918	0.0746611	0.0282418	0.0229972	0.0288932	0.0333497	0.0250665	0.0420751	0.04360489	0.2353399	0.372761	0.207136	0.163411	0.104395	0.0471408	0.105156	29.82535	0.0187833	0.998023	0.999494	1.0005	1.00198	0.308452	0.28634	0.304694	0.100514	0.2541232	0.07391415
1151	1	-6.543845	0	-6.543845	13.79776	402426.9	0.00245749	0.00246538	0.0507629	0.00956959	0.0768713	0.159053	0.0594686	0.104504	0.0262816	0.0772261	0.0107875	0.0921543	0.0590932	0.180698	0.0634073	0.0911573	0.0732417	0.0480073	0.085545	0.1115042	0.0794951	0.357612	0.100872	0.000126256	0.389174	0.0727211	27.0465	0.08036444	0.997997	0.999488	1.00051	1.002	0.391112	0.229809	0.119665	0.259414	0.1918686	0.4188515
1152	0	2.604418	0	2.604418	5.297169	975928.6	0.104971	0.0174372	0.00525259	0.136204	0.116293	0.119736	1.05643e-05	0.0207266	0.0542172	0.106992	0.0798521	0.042487	0.00658559	0.0678498	0.0114154	0.0236295	0.00123661	0.022663	0.0611419	0.07028703	0.094176	0.326133	0.405335	0.0389954	0.0418984	0.0934616	7.511304	0.0187688	0.998714	0.999671	1.00033	1.00129	0.258434	0.554972	0.0454885	0.141106	0.08905583	0.2107531
1153	1	-23.69934	0	-23.69934	14.4188	648971.2	0.275009	0.0135213	0.296423	0.104785	0.0332126	0.216153	0.00627732	0.00568043	0.150499	0.243813	0.0128507	0.120984	0.0806738	0.0286895	0.660286	0.0207437	0.129689	0.00363044	0.1235881	0.003631069	0.057691	0.37307	0.0719218	4.36931e-05	0.233611	0.263662	23.92247	0.03153979	0.998423	0.999597	1.0004	1.00158	0.127566	0.00562765	0.283286	0.583521	0.03517085	0.8967591
1154	0	-4.29549	0	-4.29549	11.29206	141107.1	0.102794	0.00124797	0.00421636	0.0292415	0.105831	0.0292702	0.0733984	0.0292037	0.0844115	0.123904	0.0213404	0.0496093	0.0558821	0.00246095	0.00205551	0.00198863	0.0139555	0.00922193	0.05071161	-0.2552032	0.416066	0.107945	0.0788056	0.0129253	0.297278	0.0869802	25.77573	0.5506019	0.996618	0.999134	1.00086	1.00339	0.130515	0.301051	0.234793	0.333641	0.2953987	1.863928
1155	1	-17.56852	0	-17.56852	30.34839	895928.7	0.188015	0.0181547	0.402469	0.0441574	0.0671308	0.0352363	0.0866845	0.0557441	0.210627	0.0402829	0.137861	0.0983416	0.0456995	0.0402484	0.0893997	0.107559	0.0425092	0.0141856	0.09632074	0.03136511	0.079936	0.647492	0.0618246	0.00011793	0.121749	0.0888804	34.75811	0.07962491	0.998657	0.999657	1.00034	1.00134	0.0210981	0.88179	0.0673558	0.0297558	0.11099	0.717406
1156	0	2.042031	0	2.042031	17.57823	844009.3	0.0204859	0.00687342	0.00519383	0.00311219	0.00861754	0.0386902	0.0119355	0.0381108	0.0856202	0.0316802	0.0240194	0.00189126	0.119343	0.072862	0.0115153	0.0401191	0.014607	0.0256129	0.03522525	-0.05640824	0.0548792	0.12965	0.0148275	0.339122	0.357052	0.104469	20.64419	0.1213283	0.998617	0.999646	1.00035	1.00138	0.395134	0.260886	0.0936998	0.25028	0.06492004	1.868888
1157	1	-12.49724	0	-12.49724	18.70873	267279	0.188317	0.0251899	0.0575423	0.350947	0.0185372	0.0676666	0.0111147	0.00162694	0.0714371	0.0742876	0.0383691	0.0473819	0.0182509	0.0396231	0.0144844	0.037037	0.129423	0.0527468	0.08394278	-0.02601315	0.165072	0.19548	0.136688	0.0984795	0.371874	0.0324072	27.66823	0.0381098	0.997542	0.999371	1.00063	1.00246	0.544923	0.0418764	0.174042	0.239159	0.01209665	3.150442
1158	0	5.554647	0	5.554647	12.91538	835753.6	0.00291833	0.0343877	0.00936384	0.0323726	0.0576458	0.0393834	0.0176401	0.0661125	0.0120619	0.0509311	0.00650339	0.0245425	0.0120227	0.0208351	0.00331382	0.098838	0.0129863	0.0220473	0.03287566	-0.02031496	0.191785	0.222067	0.0139	0.185861	0.0414658	0.344922	20.14092	0.03656601	0.99861	0.999645	1.00035	1.00139	0.302707	0.18834	0.0118553	0.497098	0.01625106	2.25007
1159	1	-30.12618	0	-30.12618	14.35108	94835	0.0781102	0.420864	0.0816725	0.0166248	0.0250416	0.0738988	0.0713877	0.19797	0.155654	0.0238036	0.1475	0.208143	0.15005	0.0429868	0.134549	0.0943173	0.143034	0.094418	0.1665584	0.0323634	0.0342696	0.0275734	0.463001	0.120271	0.323339	0.031547	33.34831	0.1428546	0.995875	0.998943	1.00105	1.00413	0.166271	0.379318	0.0777474	0.376664	0.1752181	0.8152964
1160	0	-4.590774	0	-4.590774	9.635162	385884.8	0.0776575	0.0112432	0.0424577	0.0191071	0.0621002	0.147878	0.147715	0.0342261	0.0311366	0.0185543	0.0252469	0.115442	0.0886499	0.0280744	0.00308444	0.0150074	0.0135921	0.0128287	0.06242695	0.1860604	0.00215383	0.606229	0.0150457	0.181875	0.170258	0.0244387	14.2005	0.008630866	0.997955	0.999477	1.00052	1.00205	0.194862	0.146787	0.514999	0.143352	0.1946912	0.04433104
1161	1	-3.611046	0	-3.611046	16.60473	228366.6	0.00492313	0.0375425	0.116185	0.108148	0.104947	0.000335519	0.0136519	0.0189815	0.0853484	0.0640908	0.00908884	0.110266	0.0150571	0.00575515	0.0193694	0.0381627	0.010544	0.0380464	0.04421882	0.007409687	0.0273155	0.0221033	0.369046	0.535854	0.0205359	0.0251454	23.50008	0.02025721	0.997341	0.999319	1.00068	1.00266	0.53386	0.180127	0.127858	0.158155	0.02766689	0.7321822
1162	0	4.044884	0	4.044884	8.918365	804069.1	0.00814742	0.0253819	0.0501986	0.0122732	0.0227916	0.05414	0.0127535	0.0964109	0.151891	0.0185027	0.107675	0.0418863	0.0728429	0.0342417	0.0034202	0.0243527	0.00759444	0.00840438	0.03728225	0.0702255	0.0011613	0.376044	0.135941	0.179205	0.282179	0.0254696	10.654	0.003819091	0.998583	0.999638	1.00036	1.00142	0.135694	0.206113	0.523472	0.134721	0.07404459	0.05157826
1163	1	19.67501	0	19.67501	19.16747	323156.1	0.0018659	0.00207423	0.0510674	0.00203298	3.45673e-05	0.0107228	0.00697837	0.00702914	0.00767489	0.0105438	0.0353709	0.00209421	0.0290614	0.0161521	0.0018361	0.00864532	0.0288394	0.00366287	0.01545701	-0.03424274	0.0206196	0.176127	0.298609	0.0562133	0.238379	0.210052	23.7818	0.06694231	0.997765	0.999428	1.00057	1.00224	0.0894064	0.516777	0.148001	0.245816	0.03269957	2.047192
1164	0	-1.730957	0	-1.730957	8.290739	391894.8	0.0675243	0.0593899	0.0191357	0.0163942	0.051636	0.0324325	0.0215679	0.00326746	0.0416796	0.013085	0.0304962	0.00636039	0.152399	0.00999579	0.0736759	0.0264227	0.00958155	0.16734	0.0457207	0.2552976	0.0399356	0.255199	0.0153068	0.0413797	0.416167	0.232012	13.98426	0.005358347	0.99797	0.999481	1.00052	1.00203	0.190926	0.26033	0.259012	0.289731	0.260656	0.02055716
1165	1	27.53627	0	27.53627	5.652492	78672.28	0.0107915	0.000315125	0.00580502	0.013389	0.00431751	0.0084438	0.000802991	0.00989162	0.00933309	0.0199494	0.00858058	0.00955689	0.0153611	0.000439314	0.0230952	0.00406426	0.0342673	0.00177262	0.01016423	0.102703	0.033332	0.176433	0.397378	0.0552241	0.127215	0.210417	32.08125	0.04077992	0.995472	0.998839	1.00115	1.00454	0.194529	0.0796328	0.258442	0.467395	0.1434829	0.2842144
1166	0	-27.35912	0	-27.35912	10.8938	570335.5	0.0656086	0.0189174	0.0263581	0.299857	0.0411697	0.0202794	0.015023	0.00159382	0.0404799	0.263524	0.651174	0.208283	0.388678	0.165372	0.0549661	0.25484	0.114105	0.0505975	0.1037768	0.2244056	0.137115	0.0344039	0.127891	0.163003	0.0853195	0.452267	22.8825	0.007754975	0.998317	0.99957	1.00043	1.00168	0.11399	0.0822061	0.0877483	0.716056	0.2321606	0.0334035
1167	1	-3.910485	0	-3.910485	8.772009	919823.1	0.161982	0.00108522	0.0578247	0.0863618	0.0357725	0.00124356	0.0428594	0.113609	0.0502907	0.00471873	0.116376	0.00665773	0.0371143	0.0548403	0.0376477	0.0757017	0.108651	0.00724225	0.05255745	-0.07753643	0.0307889	0.229899	0.108915	0.0239705	0.067277	0.539149	15.78535	0.09541489	0.998675	0.999661	1.00034	1.00133	0.0582911	0.2057	0.711443	0.0245659	0.01787846	5.336864
1168	0	-33.31134	0	-33.31134	13.10473	710332.2	0.041582	0.105636	0.0659059	0.319766	0.318406	0.323583	0.00584208	0.363837	0.275359	0.0174293	0.088309	0.217623	0.181981	0.24128	0.0533607	0.786762	0.257303	0.0760686	0.1950486	-0.09238817	0.131696	0.0225245	0.175901	0.095669	0.308768	0.265442	37.18576	0.1759791	0.998492	0.999614	1.00038	1.00151	0.116022	0.226269	0.349215	0.308495	0.08359095	2.105241
1169	1	-12.82177	0	-12.82177	9.702904	251313.9	0.00253246	0.00038396	0.0167231	0.137182	0.013487	0.0470779	0.00411726	0.0401651	0.102424	0.00710665	0.0203449	0.16414	0.121092	0.0785638	0.0389944	0.0257246	0.097087	0.216759	0.0386289	0.1979279	0.0443218	0.127106	0.416993	0.0081063	0.368532	0.0349403	15.64461	0.01316697	0.997466	0.999351	1.00065	1.00254	0.0998466	0.411089	0.14098	0.348084	0.2110949	0.06237467
1170	0	-12.67114	0	-12.67114	15.93166	970600.7	0.319041	0.0285035	0.100208	0.0134597	0.138593	0.0689285	0.101337	0.00171979	0.0683795	0.00555951	0.038113	0.138859	0.0518452	0.0347342	0.0720474	0.013416	0.0589316	0.214584	0.07025711	0.02094995	0.228084	0.0777704	0.00697486	0.0565885	0.350375	0.280207	21.27261	0.1016114	0.99871	0.99967	1.00033	1.00129	0.120346	0.224295	0.032724	0.622636	0.1225613	0.8290656
1171	1	18.29963	0	18.29963	5.51691	54626.87	0.0343915	0.00260508	0.0466672	0.01288	0.000877982	0.0359503	0.034383	0.00848907	0.00316503	0.0138098	0.00819503	0.0197135	0.0152062	0.000644012	0.0199709	0.00396813	0.00389548	0.0188413	0.01847939	0.07926668	0.0912477	0.141771	0.250311	0.293768	0.201928	0.0209738	34.24692	0.07684795	0.994567	0.998606	1.00138	1.00544	0.162118	0.435866	0.0679128	0.334103	0.1561146	0.4922534
1172	0	-18.362	0	-18.362	41.83433	319349.3	0.0117851	0.0521766	0.0415768	0.16952	0.0617771	0.324162	0.0176335	0.193607	0.0143422	0.12709	0.0212226	0.00873381	0.15577	0.0223427	0.00155411	0.043563	0.093502	0.0516051	0.07353591	-0.04509934	0.129889	0.19814	0.219347	0.00943197	0.0444936	0.398699	44.20824	0.04516511	0.997752	0.999425	1.00057	1.00225	0.475696	0.242414	0.0438597	0.23803	6.577329e-05	686.6786
1173	1	31.84226	0	31.84226	25.33622	270199.5	0.00200002	0.00603494	0.00304251	0.00148135	0.0181976	0.0108178	0.00153517	0.0167798	0.00142952	0.00402483	0.00506392	0.00877235	0.00387515	0.00377377	0.00212046	0.00135381	0.00412171	0.000138986	0.006514279	-0.1397506	0.345227	0.353826	0.0364071	0.0511052	0.167143	0.0462909	26.2247	0.2594009	0.997556	0.999374	1.00062	1.00245	0.773823	0.140634	0.0734552	0.012088	0.1196504	2.167991
1174	0	-34.70748	0	-34.70748	40.77826	81009.73	0.0107316	0.381469	0.0119901	0.399156	0.234281	0.0339977	0.140889	0.257932	0.312901	0.21813	0.278071	0.0723568	0.383944	0.423037	0.0385871	0.0405519	0.0550183	0.0847401	0.165079	0.03028136	0.087469	0.205883	0.117457	0.00858413	0.19774	0.382867	44.38789	0.03326049	0.995538	0.998856	1.00114	1.00447	0.00363169	0.285451	0.647119	0.0637986	0.06354185	0.5234422
1175	1	22.83867	0	22.83867	7.292815	527600.8	0.00281859	0.0163459	0.00292022	0.00155936	0.0218225	0.00844126	0.0181916	0.00582908	0.00812113	0.0160676	0.00294122	0.00198347	0.00331871	0.000858241	0.0218358	0.00266869	0.0358613	0.0279912	0.01236965	-0.2682953	0.105351	0.138373	0.156582	0.079768	0.245929	0.273997	18.65136	0.325563	0.998251	0.999552	1.00045	1.00175	0.049795	0.309132	0.20221	0.438864	0.05726768	5.684934
1176	0	-36.26071	0	-36.26071	15.58626	355223.2	0.0717963	0.0511535	0.0373658	0.794564	0.23566	0.843361	0.0355765	0.0902655	0.0851381	0.265993	0.231358	0.0218457	0.150514	0.150794	0.219375	0.570864	0.210568	0.0183303	0.2515663	0.06473533	0.133496	0.347552	0.102444	0.065491	0.277193	0.073824	26.26577	0.03888224	0.997868	0.999454	1.00054	1.00213	0.221418	0.151633	0.154378	0.47257	0.1036176	0.3752476
1177	1	36.10086	0	36.10086	9.688874	388399.9	0.00123952	0.000154225	0.00168896	0.00206193	0.00468012	0.0239365	0.00558515	0.00446568	0.00294425	0.00508234	0.00505439	0.000160792	0.000216657	0.00244832	0.000587556	0.00101584	0.0115326	0.0162097	0.008197039	-0.3881594	0.169441	0.15794	0.0293865	0.211352	0.113453	0.318428	25.57354	0.5166977	0.997961	0.999478	1.00052	1.00204	0.0229848	0.337233	0.475559	0.164223	0.1285383	4.019795
1178	0	-53.18754	0	-53.18754	24.01522	492047.6	0.561614	0.0542039	0.942604	0.170026	0.217174	0.511703	0.427608	1.05415	0.126948	0.275154	0.871775	0.544785	0.505329	0.0619783	0.133681	0.517728	0.606061	0.186455	0.4349919	0.06336053	0.111908	0.417203	0.0465836	0.0762209	0.212021	0.136063	35.46371	0.006954466	0.998188	0.999537	1.00046	1.00181	0.0771231	0.739886	0.0165104	0.16648	0.07031499	0.09890445
1179	1	39.62548	0	39.62548	10.6585	755205.5	0.000378321	0.0102115	0.00302019	0.00306025	0.00781966	0.00614142	0.00303967	0.00442371	0.00992982	0.0005247	0.00377123	0.00923943	0.0122148	0.00164157	0.00724978	0.00435797	0.00243652	0.000154413	0.006876317	-0.01867927	0.102967	0.117628	0.0389712	0.157408	0.286503	0.296524	15.23944	0.02639272	0.998538	0.999626	1.00037	1.00146	0.426135	0.043409	0.225561	0.304896	0.007713452	3.421648
1180	0	-53.46268	0	-53.46268	29.82747	32367.72	0.252261	0.506788	0.138915	0.0598751	0.176813	0.895321	0.136217	0.447264	1.91932	0.401882	0.284603	0.737298	0.352407	0.174509	0.100607	0.206445	0.00474768	1.2211	0.3372358	-0.01194219	0.209064	0.645041	0.0128467	0.00823489	0.0180444	0.106769	37.85624	0.05416863	0.992944	0.998187	1.0018	1.00707	0.425284	0.281484	0.193857	0.0993746	0.04222644	1.282813
1181	1	53.32407	0	53.32407	7.985261	248075.2	0.0012257	0.00231036	0.00668802	0.00975569	0.000209933	0.00118567	0.00124125	0.00273046	0.00110489	0.00128037	0.0070494	0.00781736	0.000536982	0.0017473	0.00242888	0.00292181	0.00437845	0.000114199	0.002681468	0.07976671	0.21433	0.0669147	0.106217	0.0724446	0.441681	0.0984125	8.754173	0.0006391106	0.997449	0.999347	1.00065	1.00255	0.33405	0.372113	0.159214	0.134623	0.08040582	0.007948562
