Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2050	0	-3711.778	-3706.631	-5.147191	0.4394107	0.1750627	0.204698	0.198885	0.245887	0.168909	0.161733	0.151589	0.0457902	0.339438	0.196278	0.273516	0.360607	0.235613	0.19609	0.0746029	0.418919	0.726928	0.0840332	0.351906	0.2190742	0.08080202	0.0139365	0.546953	0.00957906	0.00751045	0.420405	0.00161561	0.08726044	-1.518345	0.000198585	0.0207398	0.315536	3.66353	0.285383	0.311399	0.127159	0.276059	0.1680625	0.5192143
2051	1	-3717.604	-3713.658	-3.946177	0.4340963	0.1549752	0.330262	0.12472	0.528395	0.162265	0.42666	0.22511	0.220793	0.595533	0.592583	0.0970685	0.2366	0.339246	0.200325	0.226263	0.164957	0.151712	0.259247	0.247055	0.2465965	0.114593	0.012404	0.535967	0.00841654	0.00269469	0.429529	0.0109887	0.01921395	-1.400002	7.13595e-05	0.0124706	0.256777	3.73068	0.300043	0.307447	0.137647	0.254864	0.1338069	0.1435946
2052	0	-3706.533	-3710.619	4.085147	0.3950801	0.1964528	0.0869251	0.0702828	0.274416	0.174837	0.178278	0.175943	0.042253	0.43623	0.175093	0.178282	0.265309	0.122165	0.0987754	0.199251	0.247474	0.196772	0.141226	0.210745	0.1247969	-0.004754179	0.016287	0.541573	0.00532938	0.0158286	0.416269	0.00471263	0.01466717	-2.081067	0.000468932	0.0317545	0.374337	3.59344	0.290298	0.293671	0.12664	0.289391	0.009912987	1.479591
2053	1	-3705.988	-3710.708	4.720448	0.4313748	0.2122009	0.265356	0.142159	0.31932	0.177894	0.212101	0.176138	0.123047	0.3381	0.26542	0.0800804	0.0718226	0.288787	0.192615	0.404295	0.128326	0.129174	0.124197	0.173857	0.1823288	0.007622383	0.00958064	0.551327	0.00800635	0.00915013	0.410632	0.0113036	0.003109403	-1.701944	0.000790029	0.0410974	0.414745	3.54337	0.311614	0.29492	0.123138	0.270329	0.01073179	0.2897377
2054	0	-3710.539	-3711.625	1.086503	0.4080662	0.1728683	0.156262	0.0884841	0.339611	0.15608	0.126175	0.210526	0.0492637	0.379856	0.118274	0.0630251	0.489256	0.234073	0.210354	0.114077	0.0764403	0.211385	0.0928923	0.123059	0.1450412	-0.07866399	0.0120751	0.564124	0.00794494	0.0151165	0.397542	0.00319777	0.2301985	-1.930737	0.000179651	0.0197333	0.309268	3.67082	0.285168	0.305545	0.122803	0.286484	0.1515345	1.519116
2055	1	-3709.948	-3714.44	4.492092	0.4979545	0.1569464	0.276289	0.110169	0.244075	0.19978	0.276785	0.183963	0.139802	0.459334	0.192641	0.0816507	0.161024	0.207889	0.1167	0.0906379	0.193575	0.114789	0.280533	0.0946217	0.166186	-0.1091773	0.0112948	0.575818	0.00939094	0.00735087	0.382819	0.013326	0.1509455	-1.794647	7.98211e-05	0.0131855	0.262664	3.72407	0.301423	0.29185	0.138158	0.268569	0.04176828	3.61388
2056	0	-3709.74	-3712.152	2.412491	0.5417819	0.2364503	0.170264	0.147637	0.257402	0.161547	0.148858	0.218331	0.0767416	0.425303	0.0963089	0.110776	0.502866	0.172635	0.0631457	0.0889975	0.323356	0.305485	0.13346	0.15174	0.188372	0.07404104	0.0180433	0.45231	0.0118718	0.0118797	0.499237	0.00665794	0.008015422	-1.669337	0.00153927	0.0570944	0.472027	3.46934	0.30107	0.304582	0.138416	0.255931	0.08205646	0.09768179
2057	1	-3710.535	-3705.337	-5.198135	0.5728325	0.1864595	0.173019	0.0632284	0.376892	0.159605	0.340616	0.146764	0.0839421	0.627092	0.400022	0.0572015	0.141162	0.264013	0.162812	0.0970573	0.12337	0.0814837	0.251693	0.117825	0.2230755	-0.230538	0.0085156	0.549033	0.0075794	0.00959417	0.421518	0.00376048	0.2967694	-1.500245	0.000321703	0.0263473	0.347406	3.62593	0.302302	0.294782	0.123191	0.279726	0.06623143	4.480794
2058	0	-3714.492	-3719.986	5.493347	0.5347054	0.2135006	0.150098	0.188206	0.244796	0.194293	0.220298	0.146598	0.0745623	0.532199	0.117272	0.131518	0.156544	0.314335	0.189601	0.134862	0.167245	0.117341	0.0769776	0.198007	0.1494812	-0.05000478	0.0155554	0.522294	0.0102252	0.0102417	0.4304	0.0112828	0.0886765	-1.900585	0.000821943	0.0419089	0.417966	3.5393	0.302096	0.315134	0.127016	0.255754	0.03867172	2.293058
2059	1	-3705.231	-3712.911	7.680227	0.5728117	0.1632506	0.144434	0.0700384	0.211908	0.156664	0.209097	0.0782055	0.092983	0.397757	0.247043	0.052372	0.199394	0.201671	0.0954483	0.107409	0.28361	0.0660456	0.163355	0.0886849	0.1409356	-0.03539412	0.00541584	0.564679	0.0155346	0.00990743	0.402691	0.00177142	0.03589675	-1.959452	0.000112163	0.0156156	0.281334	3.70294	0.292993	0.301333	0.13253	0.273144	0.0005026376	71.41677
2060	0	-3703.843	-3712.152	8.309318	0.4225954	0.1758456	0.131532	0.0967875	0.173773	0.17109	0.208327	0.185427	0.0928679	0.438812	0.153311	0.138008	0.136002	0.233786	0.203074	0.0664729	0.265078	0.0915014	0.136864	0.0902398	0.1421844	0.0009009037	0.00968552	0.528027	0.0103375	0.00440172	0.435125	0.0124233	0.03557768	-1.95063	0.000205689	0.0211049	0.317763	3.66093	0.308377	0.307276	0.119858	0.264489	0.03647858	0.9753032
2061	1	-3713.976	-3719.612	5.636672	0.5654828	0.2265184	0.107653	0.0713691	0.194936	0.159602	0.214452	0.117109	0.111532	0.517204	0.198494	0.0782939	0.0605462	0.346917	0.138523	0.192555	0.149387	0.0826196	0.0698014	0.136106	0.1700681	-0.0626091	0.00381208	0.498528	0.0273459	0.0128683	0.455145	0.00230082	0.07379306	-1.771557	0.00119177	0.0503372	0.449285	3.49919	0.290699	0.297091	0.142562	0.269648	0.01118396	6.598118
2062	0	-3699.508	-3707.524	8.016348	0.4743533	0.2154561	0.161593	0.0840908	0.329965	0.136612	0.194115	0.205897	0.0772719	0.307267	0.203978	0.154591	0.197639	0.105527	0.12542	0.0961226	0.105606	0.19401	0.271636	0.105892	0.1578305	0.06417197	0.0171144	0.52622	0.00945918	0.00827036	0.43048	0.00845599	0.01291595	-1.846233	0.00087162	0.0431408	0.422781	3.53321	0.301213	0.290095	0.136095	0.272597	0.07708792	0.1675483
2063	1	-3707.318	-3712.176	4.857377	0.5992247	0.2329692	0.287177	0.0630808	0.22916	0.113239	0.0958806	0.118361	0.178697	0.442147	0.371974	0.0986334	0.117696	0.253661	0.141197	0.276813	0.083989	0.0658506	0.0857442	0.138054	0.1625305	0.007591871	0.00983065	0.501427	0.0101673	0.0150367	0.457791	0.00574644	0.03223525	-1.81689	0.00141074	0.0546968	0.464168	3.47972	0.295082	0.30161	0.128885	0.274423	0.03982712	0.8093794
2064	0	-3710.606	-3717.846	7.240366	0.3902964	0.2173563	0.188816	0.128786	0.287774	0.230041	0.196238	0.132187	0.105529	0.422357	0.163708	0.152949	0.247265	0.202764	0.113756	0.0857514	0.254282	0.155679	0.131928	0.119036	0.1492821	-0.009076145	0.0113252	0.530925	0.0103829	0.00448031	0.434329	0.00855733	0.02279626	-1.901917	0.000921832	0.0443499	0.427423	3.52731	0.273975	0.333334	0.144484	0.248208	0.01372012	1.661521
2065	1	-3707.366	-3709.048	1.68126	0.6056908	0.1798977	0.163012	0.088818	0.181221	0.130752	0.150547	0.126528	0.193376	0.442874	0.327127	0.0644932	0.182684	0.393846	0.0298802	0.178839	0.191145	0.0813327	0.16213	0.0919349	0.1597355	0.04749203	0.00984968	0.532785	0.00894953	0.0159771	0.422819	0.00961983	0.08641268	-1.834236	0.000245516	0.0230424	0.329201	3.64751	0.292047	0.30267	0.124241	0.281043	0.1339047	0.6453296
2066	0	-3708.922	-3707.721	-1.200225	0.5174121	0.1811636	0.368745	0.116367	0.356033	0.121733	0.16628	0.225806	0.106907	0.420588	0.339303	0.126289	0.264796	0.273628	0.139544	0.0516874	0.299879	0.0812431	0.125824	0.508113	0.1903109	0.0371668	0.0123236	0.483227	0.0138903	0.00134367	0.486436	0.00277946	0.02409731	-1.659096	0.000259053	0.0236642	0.332745	3.64333	0.28834	0.317794	0.126368	0.267499	0.0612641	0.3933348
2067	1	-3712.214	-3710.859	-1.355371	0.5067675	0.1624429	0.0982267	0.190096	0.310939	0.157354	0.22504	0.174424	0.20769	0.583596	0.303776	0.0579086	0.181198	0.419076	0.146646	0.17523	0.177345	0.0519385	0.185336	0.127395	0.1257701	-0.005165688	0.014061	0.53321	0.00268251	0.0171725	0.423156	0.00971751	0.04283159	-2.0733	0.000107538	0.0152921	0.278957	3.70564	0.313555	0.310894	0.129826	0.245725	0.03766591	1.137145
2068	0	-3704.961	-3708.568	3.60687	0.5521515	0.1775994	0.233862	0.126688	0.243921	0.1064	0.185488	0.137825	0.109233	0.513234	0.200035	0.169517	0.215479	0.176679	0.192371	0.0727962	0.244601	0.286213	0.158631	0.398776	0.1750374	0.06029094	0.0107858	0.593164	0.0120194	0.00222024	0.378594	0.00321655	0.007398585	-1.742755	0.000222286	0.0219336	0.322732	3.65511	0.287626	0.314561	0.124173	0.27364	0.06768953	0.1093018
2069	1	-3713.937	-3710.718	-3.219045	0.3484886	0.1803511	0.111961	0.0894401	0.42385	0.273961	0.224437	0.203067	0.176208	0.399325	0.15517	0.0422893	0.338822	0.199407	0.100223	0.324076	0.191421	0.110534	0.0961589	0.335192	0.1242073	0.0918434	0.0192438	0.537172	0.00347223	0.00626158	0.4263	0.00754991	0.03662339	-2.085804	0.000250303	0.0232642	0.330472	3.64601	0.315591	0.280247	0.137396	0.266765	0.1284668	0.2850806
2070	0	-3712.002	-3709.1	-2.901344	0.4776341	0.1701724	0.2865	0.128171	0.300977	0.163865	0.143149	0.220858	0.0829623	0.50086	0.0740957	0.116942	0.370545	0.125314	0.3088	0.0875677	0.160512	0.23897	0.13362	0.269705	0.1793499	0.1745153	0.00974618	0.625245	0.0072503	0.00598602	0.342103	0.00966967	0.2254615	-1.718417	0.000158278	0.0185302	0.301511	3.6798	0.294559	0.30435	0.129928	0.271162	0.3999768	0.5636865
2071	1	-3712.726	-3716.042	3.31576	0.3735419	0.2419824	0.123638	0.0732715	0.472797	0.205385	0.255837	0.212694	0.0709589	0.375407	0.0741003	0.106074	0.161504	0.273525	0.162503	0.0817304	0.281659	0.14434	0.188606	0.219749	0.1607366	0.01345568	0.0226722	0.525042	0.00303864	0.013356	0.416673	0.0192185	0.04128604	-1.827988	0.00175892	0.060964	0.48427	3.45301	0.297121	0.2936	0.127594	0.281685	0.05474172	0.754197
2072	0	-3710.005	-3708.291	-1.714534	0.5826602	0.2145847	0.218992	0.113031	0.290386	0.134495	0.121766	0.145047	0.0922781	0.473939	0.173285	0.098488	0.36869	0.54235	0.356678	0.0675032	0.143124	0.0982249	0.15657	0.111665	0.1610062	0.02034799	0.00764433	0.563855	0.00771834	0.00326613	0.406959	0.0105575	0.2017154	-1.826312	0.000849236	0.0425903	0.420641	3.53592	0.2977	0.304153	0.126775	0.271372	0.2220633	0.9083685
2073	1	-3716.102	-3717.911	1.809247	0.4612842	0.1683293	0.451086	0.111994	0.329451	0.206369	0.228424	0.120716	0.135928	0.652109	0.152516	0.131034	0.177052	0.134428	0.112825	0.156696	0.0832839	0.113172	0.310176	0.227616	0.1622056	-0.06640927	0.0131172	0.482386	0.00095519	0.00706062	0.482467	0.0140145	0.104694	-1.81889	0.000144811	0.0177295	0.296174	3.68595	0.302098	0.309147	0.138083	0.250672	0.03828476	2.734614
2074	0	-3710.031	-3714.161	4.129985	0.6034713	0.2064245	0.128027	0.17744	0.183935	0.107346	0.107868	0.191161	0.0553704	0.419752	0.153447	0.0946439	0.695077	0.075804	0.195285	0.0816575	0.108764	0.169211	0.151613	0.128593	0.1182479	-0.05202952	0.0121291	0.432795	0.0102429	0.0077485	0.533428	0.00365682	0.07532963	-2.134972	0.000658531	0.0375621	0.400216	3.56156	0.303748	0.290043	0.143375	0.262834	0.02330012	3.233015
2075	1	-3714.794	-3717.605	2.810828	0.3524151	0.195903	0.13454	0.0651881	0.443923	0.277937	0.243306	0.158496	0.152676	0.430248	0.240172	0.110073	0.15005	0.292225	0.188075	0.220468	0.176246	0.180421	0.162754	0.129015	0.1815184	0.0335096	0.0128406	0.472215	0.00747795	0.018243	0.472295	0.0169286	0.07460222	-1.706398	0.000459771	0.0314459	0.372881	3.59521	0.298361	0.318493	0.124895	0.258251	0.1081118	0.6900468
2076	0	-3714.186	-3715.67	1.483997	0.4657664	0.2210808	0.0844767	0.0800892	0.376588	0.163061	0.404825	0.194389	0.0597508	0.616845	0.182677	0.222024	0.0979932	0.192446	0.153269	0.158934	0.151901	0.26397	0.194807	0.192971	0.1853771	-0.03214417	0.0150283	0.536243	0.0126911	0.0166581	0.415396	0.00398365	0.06201364	-1.685363	0.00102591	0.0467531	0.436413	3.51581	0.293472	0.304839	0.126246	0.275443	0.02986948	2.076154
2077	1	-3717.983	-3713.71	-4.27301	0.352729	0.1902834	0.196783	0.119309	0.363189	0.202792	0.222333	0.131653	0.0875644	0.258901	0.319434	0.0640836	0.182352	0.226616	0.287372	0.300548	1.14389	0.135698	0.0730187	0.225224	0.1695591	-0.1002741	0.00949592	0.579255	0.00820105	0.0125459	0.379892	0.0106102	0.1487366	-1.774554	0.000373347	0.0283647	0.357826	3.61344	0.29673	0.28131	0.131887	0.290073	0.04846244	3.06911
2078	0	-3712.184	-3710.316	-1.867209	0.5192362	0.2113244	0.178824	0.105442	0.205872	0.130397	0.100348	0.229591	0.109958	0.590228	0.209403	0.271395	0.149982	0.206622	0.201436	0.068406	0.497326	0.259476	0.159445	0.201052	0.1758379	-0.2153036	0.0119784	0.543547	0.012864	0.00408695	0.421054	0.00646952	0.3603871	-1.738193	0.000768996	0.0405533	0.412562	3.54612	0.283622	0.32088	0.128218	0.26728	0.1450835	2.483999
2079	1	-3710.785	-3709.203	-1.582139	0.3632413	0.196853	0.199711	0.0874202	0.375998	0.221516	0.305157	0.240785	0.184023	0.429102	0.166484	0.118327	0.1418	0.222834	0.339162	0.17125	0.326862	0.0776337	0.118841	0.307308	0.2115649	-0.02526402	0.0102269	0.58738	0.00670148	0.00805511	0.373187	0.0144498	0.2198636	-1.553223	0.000475682	0.0319799	0.375395	3.59215	0.311115	0.290692	0.137627	0.260566	0.1945996	1.129826
2080	0	-3725.527	-3719.181	-6.346215	0.5242747	0.1768236	0.187783	0.0955696	0.194608	0.206559	0.137237	0.112355	0.108334	0.6788	0.643844	0.443072	0.119537	0.325325	0.260096	0.0654547	0.296524	0.166436	0.28158	0.201947	0.1944665	-0.2332732	0.0113934	0.463322	0.0122357	0.00562438	0.501813	0.0056113	0.3354394	-1.637496	0.000214826	0.0215651	0.320537	3.65768	0.288237	0.315232	0.121986	0.274545	0.1021662	3.283272
2081	1	-3725.436	-3716.815	-8.620989	0.3233695	0.1994299	0.388831	0.0598365	0.458165	0.346964	0.31809	0.280675	0.0890977	0.306709	0.325597	0.185175	0.376081	0.285987	0.267978	0.631627	0.120685	0.229955	0.154559	0.579441	0.3195498	-0.00717757	0.00955874	0.58824	0.00592876	0.00806691	0.373734	0.014471	0.04961734	-1.140842	0.000520818	0.0334473	0.382169	3.58386	0.285164	0.297547	0.122572	0.294717	0.04243977	1.169124
2082	0	-3716.108	-3709.651	-6.457467	0.5626485	0.1646158	0.128085	0.0612665	0.208166	0.121231	0.16005	0.200405	0.0450236	0.854878	0.461266	0.242909	0.225483	0.169772	0.254285	0.0718149	0.144742	0.312396	0.0961448	0.45913	0.1354693	-0.08205275	0.0117761	0.510718	0.00421173	0.00298136	0.46397	0.00634302	0.1351684	-1.999011	0.000120323	0.0161703	0.285342	3.69837	0.301736	0.303454	0.111143	0.283666	0.05311567	2.544794
2083	1	-3711.327	-3709.082	-2.24533	0.3743157	0.1940566	0.178716	0.0858909	0.362833	0.294618	0.341358	0.154198	0.14934	0.183284	0.39629	0.095789	0.296823	0.398989	0.246902	0.230554	0.190397	0.105988	0.457296	0.429967	0.2628086	-0.03206495	0.0139704	0.583638	0.00588237	0.0114363	0.37081	0.0142637	0.04501314	-1.336329	0.000429942	0.0304186	0.367969	3.60118	0.315019	0.29477	0.125079	0.265132	0.0129482	3.476402
2084	0	-3706.732	-3711.665	4.932685	0.6140466	0.1794599	0.110833	0.0348159	0.270428	0.108714	0.147112	0.115888	0.0935199	0.635231	0.236011	0.0993727	0.219378	0.174229	0.0928689	0.0921216	0.216276	0.073291	0.0893095	0.0787353	0.1522042	-0.02920163	0.0185726	0.529731	0.00377179	0.00305727	0.436524	0.00834333	0.07434183	-1.882532	0.000240959	0.0228292	0.327973	3.64896	0.302045	0.292551	0.126972	0.278433	0.04514019	1.64691
2085	1	-3716.398	-3710.103	-6.295024	0.29308	0.1798994	0.390157	0.21733	0.465926	0.268475	0.396769	0.315394	0.213103	0.38324	0.69912	0.154784	0.182132	0.293585	0.261107	0.257998	0.204478	0.156691	0.288364	0.738938	0.2762645	-0.2159248	0.0140572	0.540691	0.00982294	0.00693507	0.425007	0.00348658	0.2265505	-1.286396	0.000245534	0.0230433	0.329206	3.64751	0.319125	0.290508	0.125191	0.265176	0.01062567	21.32105
2086	0	-3711.712	-3715.268	3.556714	0.6508369	0.2207334	0.103713	0.12302	0.216058	0.129835	0.0976505	0.133162	0.0321111	0.476801	0.201704	0.182423	0.251737	0.292002	0.237422	0.0803639	0.0738774	0.231355	0.128865	0.123092	0.1507424	0.07732542	0.0230332	0.510794	0.00590413	0.0052481	0.45394	0.00108112	0.04520755	-1.892183	0.00101589	0.0465271	0.435581	3.51688	0.30197	0.287945	0.136211	0.273874	0.122533	0.3689419
2087	1	-3711.066	-3708.53	-2.536493	0.3400217	0.1962597	0.21094	0.144218	0.372736	0.199394	0.390681	0.176631	0.226473	0.261056	0.220822	0.115971	0.247567	0.235534	0.509674	0.230567	0.250846	0.102847	0.266195	0.72971	0.2090713	0.07877253	0.00929145	0.558862	0.00912385	0.00689641	0.413491	0.00233508	0.03812993	-1.56508	0.0004657	0.0316459	0.373826	3.59406	0.309898	0.287326	0.137203	0.265572	0.1169025	0.3261688
2088	0	-3705.627	-3710.246	4.619098	0.5505039	0.1948071	0.125874	0.102543	0.260678	0.104274	0.130006	0.121397	0.0520854	0.3182	0.209259	0.140133	0.434177	0.123165	0.280907	0.0777838	0.122172	0.200512	0.191977	0.0529271	0.1504671	-0.1246789	0.0181795	0.507534	0.00890612	0.00578672	0.459264	0.00032935	0.1618953	-1.894011	0.000441893	0.0308344	0.369969	3.59875	0.307164	0.294872	0.129469	0.268495	0.0372164	4.350106
2089	1	-3723.736	-3715.559	-8.177155	0.3238117	0.1563051	0.185117	0.196488	0.422739	0.325943	0.597389	0.252858	0.24074	0.506421	0.389426	0.0659907	0.076497	0.330366	0.146919	0.0833014	0.242221	0.143607	0.188825	0.273922	0.2404531	-0.4935931	0.0113336	0.491642	0.0123915	0.00762472	0.467778	0.00922999	0.5181715	-1.42523	7.69872e-05	0.0129505	0.260751	3.72622	0.301948	0.304405	0.125646	0.268	0.02457841	21.08239
2090	0	-3715.617	-3714.12	-1.497214	0.4553655	0.2043094	0.144996	0.108664	0.353748	0.129005	0.177072	0.238998	0.0743517	0.248572	0.240186	0.258853	0.274393	0.117869	0.0545862	0.0864568	0.11889	0.204595	0.0902972	0.458408	0.1473215	-0.3112111	0.0200032	0.558449	0.010023	0.0134524	0.397704	0.00036871	0.4716614	-1.915138	0.000614473	0.036298	0.394811	3.56828	0.299883	0.316301	0.121685	0.262131	0.1604503	2.939611
2091	1	-3718.063	-3713.755	-4.308209	0.3516238	0.2206097	0.130962	0.183308	0.518128	0.286095	0.358987	0.15335	0.35325	0.287813	0.165895	0.09804	0.11194	0.266864	0.25532	0.17197	0.194846	0.121992	0.150315	0.500568	0.2330282	-0.4117121	0.0112898	0.463747	0.0123436	0.00731795	0.499005	0.00629614	0.4862539	-1.456596	0.00101233	0.0464467	0.435284	3.51726	0.304457	0.310389	0.141963	0.24319	0.07454182	6.523237
2092	0	-3716.286	-3708.632	-7.653534	0.3834286	0.1775753	0.753434	0.160019	0.476631	0.253192	0.209225	0.417734	0.0820432	0.448236	0.39623	0.207668	0.451131	0.322414	0.222681	0.106112	0.0847049	0.296981	0.125649	0.454033	0.2587382	0.08342584	0.00703032	0.485435	0.00771373	0.0122706	0.487107	0.0004435	0.01636553	-1.351939	0.000222051	0.0219221	0.322664	3.65519	0.286236	0.310882	0.128538	0.274344	0.09979137	0.1639975
2093	1	-3719.805	-3719.275	-0.5299676	0.4147448	0.222143	0.172532	0.153748	0.444693	0.262222	0.527387	0.220497	0.265297	0.228652	0.237715	0.0842336	0.391387	0.276499	0.166569	0.113571	0.223882	0.0918959	0.358666	0.127177	0.2344527	0.02620869	0.0112888	0.463705	0.0123425	0.00731729	0.49896	0.00638595	0.02474899	-1.450502	0.001057	0.0474464	0.438951	3.51255	0.30841	0.314869	0.13488	0.241842	0.05095767	0.4856773
2094	0	-3707.117	-3709.058	1.941544	0.3669815	0.207515	0.181439	0.0972178	0.484739	0.217966	0.244248	0.255968	0.109099	0.255964	0.238892	0.138135	0.349278	0.322733	0.206171	0.0780424	0.284312	0.109116	0.166826	0.144392	0.1883587	-0.09329261	0.0138865	0.460757	0.00906653	0.0126765	0.50322	0.000393461	0.1300041	-1.669407	0.000682088	0.0382203	0.402985	3.55811	0.305015	0.293269	0.146702	0.255014	0.03671146	3.541239
2095	1	-3707.977	-3707.111	-0.8657433	0.394395	0.1675643	0.274076	0.0344053	0.385922	0.233892	0.292604	0.180613	0.119833	0.293287	0.222126	0.0912348	0.199045	0.378367	0.111501	0.331883	0.107436	0.109766	0.0811006	0.221173	0.1725197	-0.1315217	0.0103662	0.522911	0.0106997	0.00295971	0.446728	0.00633543	0.1893926	-1.757244	0.000139482	0.0174023	0.293951	3.68851	0.292407	0.301851	0.133118	0.272623	0.05787091	3.272673
2096	0	-3716.246	-3717.913	1.666926	0.3303712	0.1907864	0.370442	0.151263	0.577062	0.224991	0.175452	0.291179	0.0895231	0.323207	0.156676	0.110762	0.345453	0.137245	0.127723	0.0734236	0.292428	0.140794	0.0601522	0.106254	0.1580155	0.02001647	0.0184557	0.461581	0.00961982	0.00583912	0.50412	0.000383853	0.004634482	-1.845062	0.000380561	0.0286349	0.359186	3.6118	0.304861	0.299676	0.142679	0.252783	0.02465096	0.1880042
2097	1	-3713.834	-3706.8	-7.034339	0.3467931	0.1994636	0.274887	0.136925	0.372452	0.222043	0.361717	0.184847	0.480452	0.556459	0.28982	0.0964498	0.183291	0.402465	0.322334	0.167079	0.528398	0.135685	0.214466	0.39576	0.2304717	0.0008506202	0.0118645	0.47851	0.00728874	0.0078337	0.488756	0.00574716	0.194427	-1.467627	0.000521426	0.0334666	0.382257	3.58376	0.294225	0.299424	0.132932	0.27342	0.1952776	0.995644
2098	0	-3716.273	-3713.714	-2.558529	0.369754	0.2064231	0.236624	0.357239	0.528857	0.138829	0.329455	0.306369	0.0533323	0.397959	0.271815	0.109462	0.383135	0.258259	0.176648	0.0942463	0.174484	0.251331	0.085296	0.150313	0.1732835	-0.09877018	0.0114313	0.46316	0.00503091	0.0143569	0.505844	0.000177143	0.1046565	-1.752826	0.000658501	0.0375613	0.400213	3.56157	0.306772	0.294189	0.140388	0.258652	0.005886302	17.77966
2099	1	-3712.58	-3704.175	-8.404766	0.3549405	0.1872033	0.0825832	0.280312	0.45976	0.258584	0.232572	0.191854	0.348924	0.556918	0.14193	0.069636	1.13724	0.192692	0.182465	0.18628	0.313312	0.109754	0.274558	0.0769122	0.2016258	-0.09382192	0.0149993	0.532242	0.00537982	0.00359931	0.433731	0.0100477	0.1856373	-1.601342	0.000331314	0.0267346	0.349444	3.62349	0.295502	0.30261	0.124149	0.27774	0.0918154	2.021854
2100	0	-3719.157	-3712.572	-6.585288	0.5191682	0.1882609	0.0977738	0.10003	0.277151	0.112386	0.211215	0.170626	0.0322047	0.38689	0.278563	0.193918	0.745487	0.122371	0.233127	0.0695908	0.260005	0.0758442	0.0846234	0.212742	0.1965471	-0.001493454	0.012894	0.532506	0.0103847	0.0163369	0.427731	0.000146641	0.241692	-1.626853	0.000345338	0.0272896	0.352332	3.62003	0.269429	0.286251	0.151494	0.292826	0.2401985	1.006218
2101	1	-3713.983	-3709.784	-4.198765	0.3553941	0.1624129	0.150922	0.157766	0.370289	0.235292	0.273515	0.177022	0.132663	0.412635	0.381303	0.104369	0.0780617	0.846119	0.250546	0.0722362	0.320452	0.0772292	0.073643	0.218327	0.1882452	0.1956631	0.0160995	0.534694	0.00407046	0.00171662	0.435729	0.00768971	0.005588519	-1.67001	0.00010737	0.0152802	0.278869	3.70574	0.302681	0.314622	0.123992	0.258705	0.2012516	0.02776882
