Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
560	-3708.939	-3707.006	-1.933199	0.5321293	0.1772995	0.318192	0.185316	0.280589	0.108312	0.135696	0.147352	0.0773012	0.540799	0.280053	0.280176	0.278237	0.195669	0.156571	0.0641187	0.261772	0.31433	0.247018	0.154802	0.1871326	0.209458	0.0118022	0.595476	0.00452223	0.0120606	0.36919	0.00694867	0.0869183	-1.675938	0.00021938	0.0217908	0.321884	3.65611	0.299697	0.285	0.12634	0.288962	0.2963763	0.29327
570	-3714.982	-3719.617	4.635622	0.5493022	0.2232035	0.102121	0.0427112	0.154924	0.0938661	0.117524	0.139488	0.083411	0.356789	0.169796	0.102737	0.337409	0.137985	0.330884	0.169893	0.18118	0.103376	0.120663	0.16126	0.1620047	0.01270234	0.00830847	0.597704	0.00679061	0.010144	0.365779	0.0112732	0.1493399	-1.82013	0.00108867	0.0481419	0.441474	3.5093	0.285311	0.293352	0.120586	0.300751	0.1620423	0.921611
580	-3714.274	-3713.874	-0.4000315	0.6648754	0.2180514	0.123332	0.135534	0.258317	0.153932	0.168753	0.154916	0.0804051	0.462697	0.165083	0.357941	0.382897	0.233635	0.113016	0.0434282	0.301467	0.208765	0.125948	0.169132	0.1476211	0.1609076	0.0088893	0.516395	0.00803308	0.0144433	0.432705	0.0195337	0.06761032	-1.913106	0.000940682	0.044795	0.429111	3.52515	0.289981	0.318239	0.117213	0.274568	0.2285179	0.2958644
590	-3724.445	-3718.255	-6.189891	0.6918418	0.1982185	0.163943	0.215084	0.227156	0.0832246	0.0875018	0.19576	0.0293115	0.501872	0.177435	0.215784	0.556295	0.13423	0.0733905	0.0542356	0.210659	0.179313	0.0721277	0.172923	0.2164416	-0.2604132	0.00561593	0.544911	0.00855847	0.0224867	0.396536	0.021892	0.2678731	-1.530435	0.000499235	0.0327541	0.378992	3.58775	0.300728	0.319238	0.120641	0.259393	0.007459928	35.90827
600	-3715.272	-3718.67	3.397921	0.5887711	0.1721455	0.206306	0.135275	0.205395	0.100316	0.116425	0.165199	0.0676543	0.507772	0.207065	0.333539	0.230749	0.119792	0.327299	0.12399	0.122238	0.0638126	0.238239	0.141602	0.1727076	0.0998904	0.00496765	0.549435	0.00881775	0.0182565	0.396449	0.0220738	0.03327175	-1.756155	0.00017372	0.0194071	0.307194	3.67323	0.292923	0.311562	0.118381	0.277135	0.1331622	0.2498589
610	-3716.282	-3713.876	-2.406002	0.5995993	0.1883552	0.0818064	0.093799	0.226014	0.112012	0.106581	0.124426	0.0560038	0.608012	0.231694	0.238013	0.197192	0.194192	0.213039	0.0725255	0.24511	0.348481	0.587149	0.242052	0.164259	0.009176564	0.0110871	0.578557	0.008936	0.0181223	0.364607	0.0186903	0.1053422	-1.806311	0.000346608	0.0273393	0.352589	3.61972	0.293973	0.302284	0.132684	0.271059	0.1145188	0.9198685
620	-3713.943	-3721.378	7.435487	0.6608526	0.1996353	0.0467465	0.16228	0.347547	0.106922	0.0947035	0.188279	0.0507235	0.321025	0.265812	0.157721	0.151275	0.167276	0.0888649	0.0775438	0.050226	0.202488	0.139466	0.117856	0.1289056	0.01904702	0.00952157	0.529231	0.00673315	0.0120911	0.427214	0.0152089	0.0280576	-2.048675	0.000524541	0.0335654	0.382706	3.5832	0.289832	0.319535	0.124915	0.265718	0.04710462	0.5956443
630	-3710.809	-3709.794	-1.015045	0.5161433	0.1758601	0.3029	0.195927	0.357309	0.0905752	0.154062	0.181454	0.0717674	0.481685	0.170044	0.108507	0.206093	0.371808	0.207659	0.047581	0.128462	0.297097	0.154202	0.0430358	0.1663774	-0.007931713	0.00830959	0.52906	0.00631112	0.00791115	0.427076	0.0213327	0.113791	-1.793497	0.000205823	0.0211117	0.317804	3.66088	0.290032	0.310607	0.117534	0.281827	0.1058593	1.074927
640	-3716.906	-3714.887	-2.019089	0.6123399	0.200096	0.0740874	0.0517937	0.433469	0.17221	0.214337	0.25444	0.0382273	0.527717	0.280776	0.195862	0.303699	0.234254	0.177494	0.0699524	0.269654	0.0689405	0.0537577	0.0822005	0.1592785	0.02465017	0.014292	0.579425	0.00702991	0.00648867	0.36644	0.0263251	0.02193444	-1.837101	0.000532961	0.0338309	0.383908	3.58173	0.267025	0.313927	0.130962	0.288085	0.04658461	0.4708516
650	-3711.259	-3713.638	2.378447	0.3971392	0.1849497	0.271104	0.182905	0.2192	0.221191	0.160469	0.168582	0.117098	0.378045	0.253454	0.141954	0.269425	0.177326	0.190933	0.120444	0.569373	0.299399	0.0638603	0.14971	0.1924592	-0.04011992	0.0130728	0.564481	0.0091082	0.0069791	0.387078	0.0192805	0.06106199	-1.647871	0.000302822	0.025569	0.343253	3.63088	0.290157	0.314049	0.123175	0.272619	0.02094207	2.915757
660	-3709.92	-3711.879	1.958815	0.3759145	0.2129626	0.0963439	0.0945102	0.455521	0.150456	0.181232	0.224553	0.103462	0.357104	0.190654	0.204354	0.319296	0.267091	0.207857	0.110854	0.304601	0.324559	0.137356	0.15838	0.2058661	-0.1406634	0.0191793	0.533614	0.00187284	0.00756745	0.419709	0.0180574	0.1465857	-1.580529	0.000808626	0.0415723	0.416635	3.54098	0.288861	0.292163	0.133552	0.285424	0.005922301	24.75148
670	-3717.45	-3715.22	-2.230734	0.4160001	0.2123645	0.133286	0.137484	0.444083	0.219317	0.205002	0.289633	0.128915	0.331618	0.368282	0.265411	0.335243	0.134785	0.0737586	0.111698	0.348439	0.159024	0.178188	0.124771	0.147234	0.09738958	0.0140868	0.476824	0.00207163	0.00772386	0.482684	0.01661	0.1225717	-1.915732	0.000793997	0.0411992	0.415151	3.54286	0.307135	0.285048	0.149291	0.258525	0.2199613	0.5572422
680	-3712.861	-3714.445	1.5832	0.3978657	0.1851298	0.0584944	0.0666113	0.47	0.2473	0.245943	0.203295	0.0954737	0.465161	0.146969	0.164368	0.237836	0.197664	0.240296	0.0847356	0.173155	0.119339	0.176702	0.232924	0.1866718	0.08309848	0.0136872	0.490183	0.00122117	0.0161311	0.46899	0.00978761	0.03299209	-1.678403	0.000305032	0.0256614	0.34375	3.63028	0.298942	0.275793	0.144444	0.280821	0.1160906	0.2841927
690	-3713.204	-3712.259	-0.9450431	0.3405995	0.1750161	0.183674	0.182946	0.491297	0.162891	0.204245	0.308868	0.0945987	0.398102	0.193462	0.125621	0.23254	0.159983	0.273296	0.098777	0.271964	0.292399	0.0436094	0.17501	0.2159655	0.21676	0.0158585	0.567944	0.00356165	0.0177095	0.379103	0.0158238	0.0008880944	-1.532636	0.000198169	0.0207182	0.315404	3.66368	0.318427	0.295937	0.129126	0.256511	0.2176481	0.004080414
700	-3716.826	-3714.271	-2.554388	0.3414996	0.2230363	0.446124	0.134192	0.431019	0.275276	0.196162	0.308691	0.107769	0.497911	0.381798	0.199359	0.102543	0.196939	0.218738	0.0505109	0.227028	0.198816	0.245795	0.135393	0.2413327	-0.02552409	0.0141518	0.506064	0.00449637	0.00859599	0.453551	0.0131409	0.06944311	-1.421579	0.00108363	0.048032	0.441077	3.50981	0.301672	0.310274	0.114471	0.273582	0.04391902	1.581162
710	-3713.166	-3713.08	-0.08522473	0.373256	0.1762478	0.306392	0.172523	0.463486	0.261794	0.192959	0.17256	0.110634	0.4476	0.245566	0.166782	0.205687	0.332205	0.379207	0.108622	0.3999	0.18761	0.185775	0.235295	0.2203491	0.09328093	0.00881729	0.527373	0.00493594	0.0065604	0.439244	0.0130693	0.009861964	-1.512542	0.000209411	0.0212936	0.318905	3.65959	0.301777	0.29627	0.140497	0.261456	0.1031429	0.09561457
720	-3722.191	-3713.687	-8.503648	0.3580312	0.1661358	0.309399	0.13262	0.520689	0.18172	0.172043	0.403551	0.0840411	0.600417	0.268109	0.178127	0.374432	0.0934126	0.352971	0.173575	0.290535	0.0631817	0.143492	0.300813	0.2499505	0.4599791	0.00837028	0.563147	0.00608765	0.00104478	0.416976	0.00437448	0.02876979	-1.386492	0.000129931	0.0167996	0.289788	3.69328	0.322496	0.285184	0.137869	0.25445	0.4887488	0.05886415
730	-3714.202	-3711.598	-2.603777	0.5507091	0.1639119	0.211308	0.0548668	0.448309	0.198558	0.12813	0.207097	0.0582001	0.469569	0.115474	0.308877	0.673114	0.0853325	0.262214	0.0672411	0.112693	0.0840343	0.0556419	0.166091	0.1327035	-0.02007784	0.00866724	0.553987	0.00614899	0.00204231	0.421177	0.00797731	0.07003507	-2.019638	0.000116062	0.0158831	0.283277	3.70072	0.296803	0.30134	0.130164	0.271693	0.04995723	1.401901
740	-3708.014	-3715.978	7.964119	0.5800436	0.2290227	0.0827012	0.0409046	0.188423	0.114337	0.12555	0.134266	0.053491	0.237964	0.136765	0.133038	0.261753	0.371194	0.223486	0.0856574	0.162649	0.156292	0.146428	0.141029	0.127233	-0.08323388	0.0095892	0.534665	0.0131141	0.00386772	0.423474	0.0152902	0.08396249	-2.061735	0.00127386	0.0520164	0.455113	3.4916	0.309253	0.288466	0.130826	0.271455	0.0007286104	115.2365
750	-3705.962	-3709.58	3.61731	0.6044416	0.2004437	0.0552603	0.0273896	0.182287	0.167488	0.131532	0.160989	0.0621756	0.313583	0.215601	0.131886	0.285356	0.279281	0.248017	0.154317	0.112633	0.0589514	0.120827	0.073031	0.1061447	-0.1044992	0.0141319	0.501312	0.00931415	0.00652436	0.460434	0.00828271	0.1400133	-2.242952	0.000539379	0.0340318	0.384815	3.58061	0.306237	0.293842	0.138437	0.261484	0.03551412	3.942469
760	-3702.479	-3706.224	3.745219	0.5840107	0.2172584	0.0855218	0.0708318	0.205199	0.110486	0.125848	0.103726	0.0707801	0.363908	0.169934	0.142133	0.246775	0.194103	0.100202	0.0585956	0.693503	0.280253	0.121082	0.229956	0.1410678	0.007470159	0.0134072	0.496037	0.00534006	0.00787103	0.471933	0.00541209	0.01259259	-1.958515	0.000919197	0.0442873	0.427185	3.52761	0.297771	0.285719	0.133141	0.28337	0.02006275	0.6276602
770	-3710.093	-3709.759	-0.3340986	0.6082573	0.1763378	0.141529	0.105986	0.280329	0.121211	0.163664	0.212319	0.0777005	0.56737	0.099794	0.141253	0.551476	0.637123	0.146503	0.0580044	0.170211	0.128189	0.199191	0.0910849	0.1628921	-0.06404269	0.00962123	0.453213	0.00440423	0.00979731	0.51608	0.00688421	0.07597137	-1.814667	0.00021025	0.0213359	0.31916	3.65929	0.317748	0.284259	0.130284	0.267708	0.01192868	6.368799
780	-3705.742	-3708.63	2.888856	0.5682356	0.1897356	0.19836	0.169018	0.226529	0.12132	0.150184	0.127879	0.0785426	0.476601	0.209837	0.209201	0.365975	0.304448	0.126224	0.0546398	0.267283	0.143012	0.0672555	0.128547	0.1734811	0.132272	0.0155639	0.557552	0.0070492	0.00588549	0.408784	0.00516562	0.007778113	-1.751687	0.000365604	0.0280717	0.356342	3.61522	0.300883	0.310116	0.13573	0.253271	0.1400501	0.05553807
790	-3702.464	-3706.152	3.688088	0.5129183	0.2122635	0.0715335	0.0825875	0.279874	0.123897	0.182676	0.235995	0.0845027	0.514068	0.153174	0.215274	0.31077	0.184444	0.209749	0.0871724	0.142698	0.174247	0.0928029	0.0323416	0.1599191	0.02669141	0.0157411	0.574564	0.00712949	0.00495319	0.391024	0.00658762	0.006224997	-1.833087	0.000791547	0.0411363	0.4149	3.54317	0.304197	0.306592	0.126723	0.262488	0.03291641	0.1891153
800	-3712.843	-3713.335	0.4916346	0.5589494	0.1713883	0.225123	0.405965	0.294934	0.140681	0.134302	0.167769	0.0606226	0.398268	0.157056	0.187421	0.206349	0.255358	0.133286	0.0516027	0.106028	0.366628	0.244907	0.12204	0.1723914	-0.07541565	0.0168075	0.613487	0.00328614	0.00425885	0.359513	0.00264735	0.1566677	-1.757988	0.000167666	0.0190682	0.305017	3.67575	0.299785	0.298293	0.124001	0.277922	0.08125201	1.92817
810	-3715.973	-3710.934	-5.038605	0.4985125	0.1830769	0.567651	0.175765	0.244061	0.114527	0.160426	0.11459	0.0651153	0.338436	0.212004	0.162298	0.312804	0.243229	0.105627	0.0628647	0.219135	0.275745	0.087366	0.0793498	0.1462587	-0.3160098	0.0177265	0.613399	0.00439944	0.0030711	0.359462	0.00194198	0.5667003	-1.922378	0.000280545	0.0246184	0.338072	3.63703	0.283775	0.323796	0.132229	0.260201	0.2506905	2.260557
820	-3728.937	-3723.549	-5.388032	0.7048841	0.1835503	0.178425	0.072387	0.212454	0.152415	0.102871	0.137242	0.0729933	0.757962	0.346772	0.14554	0.504423	0.108318	0.0723187	0.198977	0.542087	0.0370076	0.0410788	0.0928668	0.1705497	0.09955192	0.0190079	0.498361	0.00553924	0.00758483	0.466333	0.00317357	0.01717817	-1.768729	0.000286059	0.0248571	0.339384	3.63547	0.269594	0.299024	0.139659	0.291723	0.1167301	0.1471614
830	-3709.194	-3715.819	6.624196	0.6646279	0.1804918	0.0746072	0.106073	0.168695	0.114794	0.135308	0.0841627	0.0719113	0.46777	0.265401	0.089944	0.306379	0.266626	0.0990714	0.058346	0.342637	0.0910283	0.127232	0.107714	0.1266318	0.02654693	0.0155093	0.491179	0.00761947	0.0111347	0.470835	0.00372266	0.0004554114	-2.066471	0.000251803	0.0233333	0.330866	3.64555	0.298174	0.295263	0.146563	0.259999	0.02700234	0.01686563
840	-3715.283	-3713.933	-1.34975	0.6619755	0.1920176	0.098746	0.0684533	0.143874	0.11216	0.0744076	0.129953	0.0632427	0.397046	0.165791	0.206223	0.583827	0.192592	0.162342	0.075188	0.0693673	0.221957	0.11808	0.154055	0.1885356	-0.1746612	0.0142344	0.503473	0.00506461	0.0105907	0.461831	0.00480659	0.3196175	-1.668468	0.000398643	0.029301	0.362505	3.6078	0.290443	0.307836	0.127742	0.273979	0.1449563	2.204924
850	-3707.899	-3714.35	6.450558	0.633126	0.2068776	0.228377	0.267955	0.163469	0.118024	0.109186	0.0915995	0.0539592	0.320624	0.135779	0.0909943	0.39688	0.170044	0.253839	0.0519398	0.101195	0.102029	0.0882372	0.0555899	0.1445731	0.0738872	0.0162514	0.576798	0.00640974	0.0045349	0.390967	0.00503963	0.006407245	-1.93397	0.000668248	0.0378351	0.401368	3.56013	0.301343	0.31716	0.117728	0.26377	0.08029444	0.07979686
860	-3705.639	-3710.416	4.776782	0.7488562	0.2408749	0.109205	0.0541908	0.193644	0.114531	0.114995	0.159229	0.052986	0.274265	0.140857	0.107514	0.545498	0.173013	0.257141	0.0398074	0.144247	0.074944	0.18124	0.219258	0.1423813	0.06593241	0.015674	0.556303	0.0096872	0.0043055	0.407215	0.00681489	0.01999032	-1.949247	0.00171341	0.0601837	0.481843	3.45626	0.280946	0.302355	0.12902	0.287678	0.08592273	0.2326547
870	-3709.624	-3714.302	4.678041	0.5255671	0.1714361	0.0854565	0.0704973	0.25848	0.11308	0.130305	0.138361	0.0961911	0.546216	0.0775666	0.104083	0.244996	0.126049	0.157118	0.131721	0.141043	0.0540129	0.147357	0.183203	0.1257821	-0.2781292	0.0151077	0.555817	0.00795929	0.00821388	0.406859	0.00604288	0.3734008	-2.073204	0.000168044	0.0190895	0.305154	3.67559	0.286838	0.295263	0.138108	0.279791	0.09527164	3.919328
880	-3715.702	-3711.046	-4.65609	0.339222	0.1932577	0.347253	0.242852	0.554902	0.230266	0.213718	0.192574	0.106657	0.518232	0.105149	0.0690532	0.317369	0.204853	0.115968	0.13982	0.278286	0.0880388	0.0845888	0.457046	0.2641826	0.02862336	0.0130079	0.478565	0.00685304	0.00551278	0.490207	0.00585516	0.006803566	-1.331115	0.000417475	0.0299786	0.365833	3.60377	0.326316	0.280353	0.12708	0.266251	0.03542693	0.192045
890	-3713.827	-3711.884	-1.943109	0.32411	0.179965	0.116081	0.0619013	0.406107	0.216341	0.276173	0.214263	0.0617215	0.584104	0.161923	0.177863	0.370483	0.0665014	0.413411	0.19514	0.280209	0.100986	0.105696	0.22302	0.175279	0.03740523	0.0156643	0.587723	0.00804523	0.00632013	0.376942	0.00530575	0.04030945	-1.741377	0.000246223	0.0230753	0.32939	3.64729	0.289028	0.301647	0.129906	0.27942	0.07771468	0.5186851
900	-3717.859	-3709.989	-7.869438	0.341152	0.1915165	0.0928417	0.10321	0.467718	0.197605	0.19323	0.317523	0.0681713	0.5479	0.183555	0.194673	0.488958	0.26094	0.26902	0.182885	0.174025	0.996047	0.247031	0.377179	0.2727462	-0.02600796	0.00585008	0.591195	0.0106295	0.00497894	0.379169	0.00817756	0.0731298	-1.299214	0.000391212	0.0290292	0.361156	3.60942	0.288292	0.307944	0.135976	0.267788	0.04712184	1.55193
910	-3713.128	-3712.257	-0.8712972	0.3033111	0.1718947	0.210881	0.135008	0.389997	0.208752	0.278861	0.245258	0.112802	0.606589	0.176232	0.123976	0.184199	0.226091	0.297391	0.278296	0.279161	0.073514	0.157148	0.260451	0.2612734	0.04594177	0.0129629	0.537375	0.00728711	0.00649236	0.428449	0.00743311	0.02532911	-1.342188	0.000171697	0.0192945	0.306473	3.67406	0.298803	0.285813	0.141553	0.273831	0.07127087	0.3553921
920	-3711.022	-3715.255	4.232733	0.5224155	0.2152215	0.105337	0.109809	0.356144	0.10225	0.204777	0.251596	0.0702529	0.320406	0.104351	0.095811	0.17599	0.315889	0.178184	0.102926	0.148123	0.165515	0.194315	0.0718332	0.151629	-0.01810678	0.0147218	0.533972	0.00417636	0.00617312	0.427626	0.0133313	0.189375	-1.886319	0.000865554	0.0429923	0.422206	3.53394	0.287394	0.301374	0.141884	0.269348	0.1712682	1.105722
930	-3711.06	-3712.969	1.908689	0.5491552	0.1984146	0.269937	0.0869508	0.255562	0.138267	0.136118	0.155292	0.0732385	0.41551	0.17632	0.266356	0.241725	0.297484	0.190025	0.106985	0.141155	0.245175	0.0735026	0.312613	0.1474539	-0.01531823	0.0190437	0.517584	0.000847283	0.00648821	0.449452	0.00658474	0.1077039	-1.91424	0.000502685	0.0328659	0.379507	3.58712	0.303052	0.298253	0.122276	0.276418	0.09238564	1.165808
940	-3710.901	-3712.956	2.055337	0.5570326	0.1587213	0.148397	0.132507	0.281449	0.135377	0.143391	0.189764	0.0736362	0.562019	0.36376	0.166103	0.375519	0.0945414	0.119015	0.0556682	0.183743	0.110289	0.0523672	0.0775601	0.1348894	-0.1763084	0.0154062	0.480911	0.00344042	0.00592673	0.485782	0.00853347	0.1957363	-2.0033	8.80846e-05	0.0138476	0.267946	3.71812	0.287658	0.299025	0.131753	0.281564	0.01942789	10.07501
950	-3726.527	-3719.51	-7.016678	0.455639	0.1769891	0.408601	0.405679	0.411846	0.243358	0.321683	0.234394	0.0941778	0.621681	0.452572	0.267788	0.177317	0.173033	0.118032	0.0646995	0.340372	0.144773	0.195129	0.0926024	0.1770865	0.06638572	0.0139432	0.446665	0.00869044	0.0114892	0.504083	0.0151294	0.1109196	-1.731117	0.000216402	0.0216435	0.321006	3.65713	0.286368	0.30166	0.151498	0.260474	0.1773053	0.6255852
960	-3706.689	-3709.016	2.327393	0.4614074	0.1947338	0.23242	0.0841354	0.28955	0.169362	0.185263	0.261145	0.110181	0.485641	0.116999	0.206678	0.136141	0.169847	0.217078	0.0592406	0.175492	0.23593	0.0558544	0.185888	0.1724932	0.04746527	0.0117761	0.598844	0.00461726	0.00865422	0.365784	0.0103245	0.115851	-1.757397	0.000440716	0.0307937	0.369774	3.59899	0.305067	0.304429	0.119981	0.270524	0.1633163	0.709366
970	-3705.132	-3705.994	0.8620757	0.4362614	0.1932942	0.203967	0.123813	0.290589	0.136184	0.173856	0.188942	0.0884115	0.595927	0.302171	0.272937	0.197106	0.244774	0.192113	0.114579	0.115163	0.198229	0.336676	0.0792889	0.1950014	-0.1597071	0.0129221	0.519685	0.00589738	0.00644029	0.441487	0.0135684	0.2128474	-1.634749	0.000418039	0.0299987	0.365931	3.60365	0.302061	0.302329	0.125831	0.269779	0.05314032	4.005384
980	-3710.711	-3710.969	0.2575775	0.4815355	0.1693366	0.204646	0.282811	0.469685	0.190747	0.152154	0.30992	0.0861563	0.664393	0.242248	0.211638	0.269288	0.121556	0.121903	0.0587186	0.133396	0.142626	0.126068	0.13423	0.1630472	0.1036436	0.0105821	0.473082	0.00361324	0.00385236	0.495824	0.0130458	0.02321751	-1.813716	0.000152059	0.0181649	0.299094	3.68259	0.285669	0.301808	0.136201	0.276322	0.1268611	0.1830152
990	-3710.863	-3712.042	1.179119	0.4429896	0.2069593	0.27899	0.145574	0.536772	0.17143	0.231848	0.206726	0.0735561	0.352457	0.0996909	0.131272	0.209247	0.206667	0.0845932	0.0569711	0.14351	0.224324	0.29578	0.0680599	0.1423931	0.1714578	0.0198349	0.463857	0.00354278	0.00311682	0.49599	0.0136591	0.007426752	-1.949164	0.00067001	0.0378843	0.401575	3.55987	0.296809	0.304423	0.126766	0.272001	0.1788845	0.04151702
1000	-3714.506	-3717.496	2.989525	0.4700255	0.2290928	0.175031	0.108356	0.346131	0.161809	0.210062	0.171522	0.105462	0.407322	0.137477	0.16926	0.383534	0.235667	0.20176	0.0866044	0.287738	0.0895139	0.121316	0.254969	0.1928881	0.06801806	0.0194327	0.474305	0.00207181	0.00528456	0.485933	0.0129729	0.04751795	-1.645645	0.00127621	0.0520636	0.455275	3.49139	0.293099	0.317536	0.117052	0.272313	0.115536	0.4112826
1010	-3720.359	-3719.753	-0.6066767	0.5362847	0.2025394	0.134863	0.152324	0.438358	0.119216	0.401228	0.288556	0.0709972	0.368922	0.235481	0.538003	0.185096	0.166534	0.217116	0.0737655	0.116238	0.163094	0.106385	0.10896	0.2122214	-0.03622968	0.0206605	0.487235	0.00107987	0.00788057	0.468305	0.0148391	0.08721126	-1.550125	0.000579233	0.0352532	0.390253	3.57391	0.291309	0.319118	0.125283	0.26429	0.05098158	1.710643
1020	-3721.429	-3718.976	-2.452889	0.5210596	0.2048591	0.129503	0.294365	0.346645	0.18287	0.213033	0.123655	0.0619293	0.442832	0.299984	0.330193	0.186736	0.180714	0.434936	0.0786658	0.0773272	0.279454	0.045601	0.154749	0.1480711	-0.0396506	0.0141073	0.59762	0.000815171	0.00475462	0.370764	0.0119388	0.1032685	-1.910063	0.000625717	0.0366249	0.39622	3.56653	0.284244	0.301906	0.13934	0.27451	0.06361787	1.623262
1030	-3713.885	-3715.224	1.3389	0.4153247	0.2255381	0.0667645	0.0504208	0.261579	0.20527	0.164773	0.358383	0.0924689	0.485513	0.199575	0.203815	0.243533	0.211252	0.313392	0.285552	0.130164	0.18597	0.0812287	0.0774043	0.1635803	-0.04533911	0.00844791	0.599752	0.00490028	0.0104976	0.372087	0.00431519	0.06478116	-1.810451	0.00116062	0.0496847	0.446987	3.50217	0.294165	0.282476	0.140415	0.282943	0.01944205	3.332013
1040	-3709.073	-3714.428	5.355208	0.4907364	0.1893756	0.0760785	0.0489525	0.218897	0.113074	0.190208	0.151023	0.0672487	0.58749	0.162242	0.125738	0.0771989	0.23636	0.180094	0.114501	0.173415	0.0417279	0.124	0.0915447	0.139737	-0.2134312	0.0102606	0.512149	0.00869071	0.00893327	0.451928	0.00803812	0.2166007	-1.967993	0.000360578	0.0278799	0.355365	3.61639	0.309377	0.280497	0.123914	0.286212	0.003169488	68.33933
1050	-3710.225	-3711.191	0.965821	0.5278389	0.1937477	0.241698	0.0725467	0.17472	0.13993	0.16902	0.16487	0.0815067	0.676798	0.198645	0.140769	0.199053	0.542103	0.218723	0.111228	0.306419	0.117898	0.077622	0.262291	0.1503329	0.008044491	0.0105302	0.499982	0.0118696	0.00916798	0.463802	0.00464832	0.01133534	-1.894903	0.00042509	0.0302482	0.367144	3.60218	0.318547	0.286773	0.130305	0.264375	0.01937984	0.5849041
1060	-3714.388	-3719.176	4.787604	0.5572298	0.2298796	0.219253	0.106021	0.324187	0.10863	0.189141	0.16036	0.0998873	0.272997	0.249512	0.175101	0.266294	0.343428	0.163602	0.119309	0.0796174	0.0702284	0.257285	0.206972	0.1588167	0.07122718	0.0150191	0.434019	0.00699124	0.00518177	0.533151	0.00563769	0.02328941	-1.840005	0.00130279	0.0525949	0.457092	3.48901	0.291199	0.304351	0.146586	0.257864	0.09451659	0.2464055
1070	-3712.101	-3711.421	-0.6798528	0.540313	0.1603333	0.0666308	0.0352732	0.211219	0.109735	0.14398	0.149329	0.0859925	0.488316	0.259155	0.162325	0.294489	0.135482	0.419498	0.111555	0.312707	0.207333	0.224606	0.0655122	0.1685571	0.00383264	0.0154124	0.525931	0.00490714	0.0052513	0.443399	0.00509874	0.103318	-1.780481	9.61464e-05	0.014464	0.272727	3.71271	0.319566	0.296334	0.143019	0.241082	0.1071506	0.9642313
