Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
5650	-3714.693	-3707.63	-7.063319	0.9368556	0.2025025	0.224913	0.397375	0.0924769	0.0854076	0.09774	0.245826	0.124922	0.568284	0.199314	0.0290316	0.56287	0.295641	0.0221147	0.0249425	0.351853	0.0585521	0.595312	0.0901535	0.202718	-0.01945958	0.00835116	0.529271	0.00966934	0.00697416	0.444877	0.000857173	0.1151159	0.000578512	0.0352315	0.390158	3.57403	0.291046	0.314824	0.13475	0.25938	0.09565637	1.203432
5660	-3720.141	-3714.372	-5.769014	0.5736242	0.1515154	0.123176	0.0388672	0.0450886	0.0720524	0.143275	0.27801	0.256676	0.747392	0.0925928	0.0388579	0.345362	1.07442	0.352533	0.0891484	0.0188481	0.389518	0.0133202	0.104556	0.2092539	0.005010709	0.00617587	0.547957	0.00889685	0.0126423	0.424102	0.000225603	0.009660362	5.82057e-05	0.0112682	0.246393	3.74228	0.303876	0.287248	0.128892	0.279985	0.01467107	0.6584633
5670	-3725.005	-3711.625	-13.38009	0.7241658	0.1618717	0.378613	1.00943	0.221782	0.112656	0.0675046	0.194933	0.12599	0.887233	0.26341	0.0433451	0.382206	0.256432	0.104802	0.0435904	0.670359	0.11476	0.00751338	0.050285	0.2328705	0.01400666	0.00737627	0.549379	0.00891993	0.00879493	0.425203	0.000327326	0.2182765	0.000104357	0.0150655	0.277273	3.70756	0.273869	0.318373	0.119427	0.288332	0.2322831	0.9397
5680	-3728.438	-3718.858	-9.57962	0.87147	0.1920507	0.230776	0.422727	0.290471	0.0533283	0.131051	0.376283	0.295534	0.689606	0.330103	0.0341579	0.249505	0.592989	0.0409251	0.0532635	0.13107	0.111808	0.163907	0.100436	0.2280928	-0.07052487	0.0110906	0.543456	0.0178662	0.00638761	0.420619	0.000579983	0.2102975	0.000399139	0.0293191	0.362594	3.60769	0.277096	0.316149	0.124979	0.281775	0.1397726	1.504569
5690	-3709.912	-3708.037	-1.874469	0.6171063	0.1984067	0.113497	0.108353	0.0722703	0.0838766	0.130201	0.45291	0.330996	0.506945	0.119076	0.037363	0.424833	0.524445	0.0377585	0.0599561	0.0935805	0.223376	0.0111175	0.0114396	0.169961	0.04883249	0.00919377	0.547068	0.0117735	0.00643006	0.423414	0.00212028	0.02561904	0.000502546	0.0328614	0.379487	3.58715	0.30072	0.305988	0.123386	0.269907	0.07445152	0.3441036
5700	-3719.795	-3713.052	-6.74339	0.9739306	0.2113911	0.463096	0.0872804	0.0300647	0.13222	0.255847	0.476246	0.441226	0.596477	0.242921	0.0612363	0.230975	0.348388	0.0111042	0.0243933	0.182501	0.320718	0.112308	0.00363075	0.2499399	0.1552518	0.0182719	0.54326	0.00586818	0.0035676	0.420468	0.00856427	0.009127434	0.000770584	0.0405946	0.412728	3.54591	0.288176	0.304031	0.121069	0.286724	0.1643793	0.05552668
5710	-3720.334	-3710.625	-9.709022	0.4651771	0.2098359	0.3532	0.110645	0.0722517	0.162628	0.349039	0.436797	0.263666	0.693715	0.224894	0.0578199	0.275793	0.214647	0.164351	0.0716552	0.138617	0.321125	0.224155	0.0600975	0.318635	-0.2680931	0.0174665	0.494475	0.00719835	0.00657835	0.468947	0.0053343	0.2760864	0.000734174	0.0396356	0.408838	3.55079	0.307205	0.316117	0.119229	0.257449	0.007993252	34.53993
5720	-3720.711	-3713.829	-6.882816	0.6002354	0.2168444	0.453566	0.405573	0.0975779	0.0871418	0.119528	0.27197	0.20045	0.331131	0.0854832	0.0415625	0.188104	0.151655	0.43692	0.0402889	0.108556	0.141586	0.648596	0.255827	0.2550829	0.03547021	0.0160794	0.530763	0.00653301	0.000420046	0.441971	0.00423367	0.06412701	0.000908114	0.0440229	0.426176	3.52889	0.297042	0.297613	0.132709	0.272637	0.09959723	0.6438634
5730	-3714.522	-3712.56	-1.962576	0.6405504	0.2221891	0.141626	0.0310946	0.0170179	0.110929	0.14165	0.274224	0.130327	0.31931	0.0373249	0.066966	0.548294	0.127239	0.109437	0.160681	0.173864	0.15527	0.175702	0.411847	0.1723846	-0.03115977	0.0158678	0.539034	0.00644704	0.000274266	0.436155	0.00222196	0.1229825	0.00105837	0.0474765	0.439061	3.5124	0.319535	0.312492	0.117773	0.2502	0.09182269	1.339347
5740	-3716.377	-3707.814	-8.563496	0.7942552	0.1793287	0.327427	0.253471	0.0698486	0.0859745	0.129929	0.750237	0.449378	0.502759	0.207234	0.0197361	0.0961514	0.832606	0.0795757	0.0286218	0.0941164	0.0866953	0.500636	0.184696	0.3053665	0.00249549	0.0157595	0.535355	0.0117723	0.000674857	0.433178	0.00325973	0.002802235	0.000239606	0.0227655	0.327604	3.64939	0.292778	0.30945	0.124152	0.27362	0.005297725	0.5289506
5750	-3719.487	-3710.551	-8.935979	0.4608627	0.1826304	0.146524	0.640527	0.122166	0.193438	0.284621	0.481637	0.358542	0.454321	0.115039	0.0812862	0.332102	0.577169	0.0930917	0.0747192	0.181115	0.270959	0.0556032	0.0418775	0.2409453	0.0823958	0.00704822	0.506441	0.011426	0.00227505	0.459399	0.0134115	0.07057985	0.000275417	0.0243941	0.336831	3.6385	0.308536	0.298763	0.124715	0.267987	0.1529756	0.4613796
5760	-3718.012	-3705.338	-12.6736	0.4011208	0.1852659	0.162829	0.0825922	0.0206117	0.200933	0.384769	0.826305	0.456954	0.561496	0.0905458	0.0406603	0.663904	0.723835	0.226189	0.101223	0.138095	0.645285	0.0038813	0.048518	0.2226624	0.1562916	0.0086062	0.506853	0.0121699	0.00793515	0.459773	0.00466282	0.02365308	0.000306708	0.0257312	0.344124	3.62984	0.31375	0.299671	0.13417	0.25241	0.1799447	0.1314464
5770	-3718.971	-3710.884	-8.086728	0.655265	0.1940716	0.339497	0.0667221	0.0472732	0.116155	0.205023	0.597642	0.44374	0.538174	0.175706	0.0442592	0.231422	0.417229	0.00858299	0.0565783	0.140791	0.066366	0.00773856	0.242758	0.1327527	-0.1922372	0.0138533	0.501453	0.00946564	0.0145529	0.454874	0.00580097	0.2705532	0.000430179	0.0304269	0.368009	3.60113	0.313399	0.304007	0.127743	0.254852	0.07831597	3.454637
5780	-3722.668	-3713.153	-9.515438	0.9020455	0.1970366	0.280667	0.148231	0.0553974	0.0582764	0.0674832	0.164142	0.131778	0.617767	0.294568	0.0204849	0.289772	0.446323	0.331112	0.0508274	0.0221359	0.0415907	0.194613	0.0409561	0.3489436	0.2543655	0.0116103	0.503959	0.00951295	0.0141903	0.457148	0.00357925	0.06301701	0.000478802	0.0320836	0.37588	3.59156	0.281954	0.297841	0.121833	0.298373	0.3173825	0.1985522
5790	-3709.494	-3710.616	1.121655	0.9638887	0.1656674	0.240593	0.0828211	0.0337256	0.0813623	0.0877848	0.161204	0.118128	0.596221	0.240424	0.0359394	0.34524	0.320993	0.0565617	0.0473709	0.0668127	0.0958056	0.0936057	0.131155	0.126191	-0.0503869	0.011161	0.523388	0.0107689	0.00752986	0.445368	0.00178417	0.06970032	0.00012691	0.0166044	0.28842	3.69485	0.300421	0.293711	0.141902	0.263966	0.01931342	3.608907
5800	-3712.33	-3709.217	-3.113242	0.8296176	0.186399	0.331181	0.0229508	0.025828	0.085992	0.128885	0.180096	0.188914	0.815364	0.351238	0.0364988	0.39368	0.565594	0.152307	0.0396501	0.0579748	0.0171056	0.166825	0.0520632	0.200877	0.04725847	0.00778629	0.526694	0.00831392	0.00797627	0.447346	0.00188372	0.005550791	0.00032093	0.0263159	0.34724	3.62612	0.295098	0.313677	0.113185	0.27804	0.05280926	0.1051102
5810	-3722.745	-3715.039	-7.705932	0.8526464	0.1931425	0.584406	0.0475592	0.0298181	0.0777717	0.120754	0.265418	0.285557	0.59738	0.593408	0.00406601	0.160033	0.482594	0.0870956	0.0509663	0.034208	0.622995	0.215309	0.247944	0.1780032	0.002971398	0.00748082	0.515973	0.00913536	0.0237136	0.43824	0.00545739	0.01226422	0.0004157	0.0299154	0.365525	3.60414	0.279536	0.293146	0.128371	0.298947	0.01523562	0.8049704
5820	-3718.346	-3712.371	-5.974639	0.8869272	0.1993551	0.215766	0.0850424	0.0269765	0.107973	0.125469	0.245033	0.163404	0.756083	0.154052	0.00272633	0.327159	0.333666	0.0821814	0.0354594	0.0536572	0.0393558	0.178025	0.3509	0.1534724	-0.341087	0.0126784	0.579234	0.0101818	0.0191171	0.376138	0.00265032	0.4197938	0.000519465	0.0334042	0.381973	3.5841	0.295215	0.318308	0.111383	0.275094	0.07870679	5.333641
5830	-3722.653	-3717.584	-5.068976	0.968258	0.2100974	0.655707	0.0329091	0.0458644	0.0766853	0.102102	0.242525	0.116816	0.455935	0.768424	0.0383086	0.0832677	0.33341	0.000490842	0.0729827	0.102614	0.230653	0.16169	0.247128	0.1808505	0.1624574	0.0104725	0.581426	0.012439	0.0190339	0.374502	0.00212687	0.004273079	0.000740211	0.0397962	0.409494	3.54997	0.300556	0.313069	0.116738	0.269637	0.1667305	0.02562865
5840	-3719.578	-3712.156	-7.422052	0.9162757	0.1854079	0.217276	0.040241	0.0310304	0.100087	0.143216	0.467704	0.239776	0.725142	0.143776	0.0397649	0.304221	0.321099	0.000404049	0.0762653	0.0302764	0.0512444	0.0389064	0.0201492	0.3293158	-0.09321817	0.0114314	0.450367	0.0115766	0.0112878	0.514687	0.000650425	0.2139666	0.000308464	0.0258041	0.344515	3.62937	0.311542	0.278306	0.145707	0.264445	0.1207484	1.772003
5850	-3731.064	-3731.989	0.924985	0.8541179	0.1996289	0.158023	0.100523	0.0713204	0.0994764	0.0558288	0.128736	0.128689	0.608767	0.177086	0.0757824	0.860914	0.0968266	0.0118605	0.127054	0.0308983	0.147441	0.000861353	0.0805543	0.1903828	0.007304367	0.00878901	0.549472	0.00755094	0.0165133	0.417484	0.00019098	0.0001228614	0.000524424	0.0335617	0.382689	3.58323	0.304888	0.284388	0.143481	0.267243	0.007427229	0.01654202
5860	-3722.316	-3716.376	-5.939993	0.9033295	0.192853	0.251936	0.0286128	0.0232031	0.0729908	0.08163	0.147242	0.0816408	0.484902	0.457559	0.0468891	0.330878	0.433983	0.308279	0.0578748	0.150829	0.18509	0.088639	0.186356	0.1274568	-0.2779264	0.00182731	0.557849	0.0212491	0.00997938	0.408894	0.000200943	0.2911094	0.000411261	0.0297568	0.364749	3.60508	0.28452	0.312305	0.13154	0.271635	0.01318297	22.08224
5870	-3723.731	-3716.535	-7.195805	0.7504431	0.1461918	0.26617	0.159909	0.0376413	0.0865137	0.106944	0.267168	0.191708	0.897102	0.368593	0.0161073	0.379669	0.455161	0.184289	0.0308225	0.106383	0.152697	0.0830918	0.106049	0.1917619	0.008096863	0.00163953	0.528874	0.0143577	0.00855916	0.446269	0.000300147	0.1608734	4.17457e-05	0.00954981	0.230311	3.7601	0.29082	0.310039	0.137957	0.261184	0.1689702	0.9520811
5880	-3722.396	-3716.266	-6.130507	0.8653415	0.1955684	0.20028	0.190392	0.072024	0.0674078	0.17724	0.278423	0.213934	0.75446	0.0937867	0.0558921	0.446947	1.16182	0.109627	0.0515969	0.0285926	0.0103005	0.0592297	0.00925395	0.1937962	0.08444808	0.00257494	0.591693	0.0160631	0.0133921	0.375977	0.000300346	0.04318871	0.000454258	0.0312586	0.371993	3.59629	0.295494	0.307269	0.123144	0.274093	0.1276368	0.338372
5890	-3713.38	-3714.757	1.376519	0.8313717	0.1950093	0.170041	0.0627799	0.0194974	0.0698646	0.0860085	0.188435	0.116145	0.705243	0.149272	0.0255958	0.158678	0.326388	0.0110866	0.0766922	0.222731	0.213671	0.122339	0.0905442	0.180168	0.05241394	0.00683639	0.594511	0.0151474	0.0130242	0.370155	0.000325774	0.003133266	0.000445153	0.0309468	0.370507	3.5981	0.305494	0.303859	0.124648	0.265999	0.0555472	0.05640728
5900	-3725.359	-3711.214	-14.14582	0.7816075	0.1685668	0.217385	0.0202711	0.0155649	0.0609033	0.163721	0.223978	0.170994	0.516127	0.1745	0.0229197	0.627597	0.524999	0.470615	0.363435	0.0327363	0.0610114	0.144647	0.949869	0.1854681	-0.3217262	0.00614963	0.507849	0.00843681	0.00505203	0.471878	0.000634486	0.4056642	0.000146496	0.0178317	0.296863	3.68516	0.293281	0.329395	0.129004	0.24832	0.08393801	4.832903
5910	-3719.183	-3711.7	-7.483349	0.4858147	0.1404098	0.423837	0.0642057	0.0464079	0.139421	0.222321	0.407226	0.28231	0.671268	0.359037	0.0501166	0.295083	0.0439699	0.0822668	0.120215	0.111891	0.016849	0.0372482	0.746423	0.1825019	0.03009098	0.0075686	0.515344	0.00994122	0.0140041	0.452777	0.000365202	0.1070921	2.82751e-05	0.00786539	0.212745	3.77936	0.316223	0.295546	0.127873	0.260358	0.1371831	0.780651
5920	-3722.995	-3713.606	-9.389698	0.6896762	0.1699974	0.484369	0.14591	0.0250854	0.100538	0.113524	0.21531	0.117842	0.445572	0.189844	0.0346227	0.10006	0.0112824	0.212186	0.0544156	0.0753735	0.774982	0.0240397	0.618882	0.2838631	0.01531706	0.0087359	0.594826	0.00679816	0.0115028	0.377035	0.00110253	0.2180264	0.00015696	0.0184534	0.301005	3.68038	0.32723	0.299333	0.119463	0.253974	0.2333435	0.9343583
5930	-3708.478	-3705.935	-2.542638	0.7069311	0.1686267	0.236154	0.0914674	0.085773	0.0853957	0.121583	0.265874	0.156493	0.517191	0.169195	0.0713176	0.261659	0.00869476	0.144091	0.0446725	0.183945	0.0395325	0.0411868	0.463614	0.1696834	-0.03945503	0.0142572	0.598123	0.00563648	0.00968568	0.371473	0.000824624	0.1999612	0.000146922	0.0178574	0.297037	3.68496	0.301448	0.310571	0.120272	0.267709	0.1605062	1.245816
5940	-3723.521	-3716.825	-6.69579	0.7942399	0.2005514	0.165562	0.216802	0.139158	0.238047	0.120348	0.106179	0.0829865	0.553948	0.174772	0.0260188	0.247434	0.163387	0.0364224	0.171879	0.0706241	0.290893	0.0196871	1.21072	0.2448252	0.1572215	0.0172367	0.618377	0.00581324	0.00564692	0.348714	0.00421219	0.001875818	0.000541379	0.0340942	0.385096	3.58027	0.292569	0.301423	0.123569	0.282439	0.1590973	0.01179038
5950	-3717.582	-3711.288	-6.293647	0.6925703	0.1804433	0.240146	0.318695	0.119917	0.157035	0.0722191	0.280304	0.167563	0.47572	0.206345	0.0315867	0.10339	0.410253	0.0180251	0.0764372	0.400146	0.0441336	0.0316206	0.784055	0.2028605	0.1126372	0.00614841	0.479068	0.00835307	0.0078736	0.492265	0.00629231	0.05037969	0.000251284	0.0233094	0.33073	3.64571	0.316009	0.296691	0.129096	0.258204	0.1630169	0.3090458
5960	-3724.081	-3715.348	-8.732635	0.5075501	0.2021734	0.152808	0.712631	0.434472	0.150064	0.282564	0.56497	0.375846	0.513785	0.265514	0.0822756	0.186884	0.104592	0.0406837	0.0440991	0.0701461	0.156745	0.0713178	0.236693	0.2107094	-0.05124985	0.00831961	0.478622	0.00629596	0.0107827	0.483266	0.0127138	0.1388286	0.000572126	0.0350386	0.389306	3.57508	0.278402	0.318846	0.127025	0.275726	0.08757876	1.585186
5970	-3711.055	-3708.317	-2.738335	0.6062115	0.1869337	0.317676	0.0614918	0.0147427	0.138339	0.125662	0.317181	0.311807	0.489509	0.247256	0.0577378	0.253754	0.0705981	0.114157	0.106869	0.0589595	0.0471825	0.146281	0.753576	0.1951044	0.01788076	0.01515	0.484659	0.006206	0.005092	0.476361	0.0125321	0.0008197279	0.000327807	0.0265939	0.348706	3.62437	0.304141	0.298183	0.129028	0.268648	0.01870049	0.04383458
5980	-3714.598	-3709.88	-4.717892	0.5106333	0.1719204	0.283182	0.0750289	0.0755201	0.141219	0.201401	0.571027	0.434758	0.331037	0.242858	0.0479646	0.16295	0.0966826	0.203411	0.0739587	0.021991	0.0821396	0.308291	0.33236	0.2033946	-0.06168032	0.01716	0.548963	0.00530976	0.00551672	0.415703	0.00734777	0.128045	0.000171903	0.019306	0.306547	3.67397	0.293184	0.301575	0.141852	0.263389	0.06636464	1.929415
5990	-3713.623	-3712.661	-0.9626734	0.5350239	0.1948943	0.231885	0.201798	0.0698897	0.141613	0.19939	0.312684	0.154401	0.474156	0.132869	0.0763581	0.299402	0.135994	0.12163	0.0985512	0.16435	0.000223028	0.169839	0.209765	0.1653006	0.009282915	0.0169944	0.559397	0.00211795	0.00574375	0.407622	0.00812519	0.04689905	0.000443297	0.0308829	0.370202	3.59847	0.291894	0.292965	0.123044	0.292096	0.05618196	0.8347705
6000	-3715.081	-3711.89	-3.191145	0.6255884	0.1809392	0.307523	0.178962	0.113774	0.100129	0.160133	0.301957	0.177272	0.601043	0.303084	0.0771005	0.146702	0.035967	0.17867	0.0582849	0.0500822	0.0842866	0.0939498	0.491904	0.2478445	0.002706714	0.0177163	0.485723	0.00278211	0.00188874	0.486786	0.00510378	0.02241708	0.000256613	0.0235534	0.332117	3.64407	0.295566	0.318626	0.133136	0.252672	0.0251238	0.8922649
6010	-3723.738	-3712.835	-10.90272	0.431328	0.2147944	0.176155	0.0535591	0.0603264	0.168243	0.207983	0.620156	0.534861	0.464146	0.071677	0.0792476	0.359928	0.0277889	0.00846332	0.140173	0.515825	0.0756906	0.0373401	0.711725	0.360832	0.1702377	0.0108398	0.423296	0.0097827	0.00376544	0.546823	0.00549347	0.03116234	0.000854585	0.0427225	0.421156	3.53527	0.322687	0.291979	0.148258	0.237076	0.2014001	0.1547285
6020	-3718.161	-3710.603	-7.558362	0.6186692	0.1862901	0.260721	0.0845312	0.0710493	0.14116	0.134902	0.203504	0.15393	0.453671	0.211165	0.0589307	0.192525	0.543036	0.0395305	0.0957	0.3215	0.360267	0.211893	0.65942	0.2404486	0.01576777	0.0142071	0.424801	0.00370612	0.00516046	0.548823	0.0033023	0.08533014	0.000319543	0.0262595	0.346941	3.62648	0.303429	0.297075	0.139998	0.259498	0.1010979	0.8440347
6030	-3728.587	-3714.083	-14.5045	0.5052204	0.2146149	0.336201	0.0479178	0.0486716	0.167064	0.227987	0.350329	0.167812	0.476787	0.213205	0.108194	0.111014	0.158363	0.29654	0.127812	0.112415	0.905143	0.659534	0.294589	0.147179	0.1308413	0.0148502	0.38338	0.00870372	0.0146253	0.573668	0.00477263	0.1148744	0.000850005	0.0426093	0.420715	3.53583	0.318477	0.294294	0.137155	0.250074	0.2457157	0.4675095
6040	-3727.352	-3714.228	-13.12383	0.6079932	0.1911883	0.531757	0.351586	0.342275	0.175898	0.134414	0.390537	0.171496	0.523863	0.336843	0.0288047	0.229939	0.0205123	0.150423	0.0522134	0.409149	0.113555	0.128365	0.285662	0.3154795	-0.5030613	0.0100678	0.454645	0.00656595	0.00558643	0.518383	0.00475199	0.5314634	0.000386398	0.0288517	0.360271	3.61049	0.31425	0.306418	0.141392	0.23794	0.02840206	18.71214
6050	-3716.794	-3711.787	-5.006936	0.6194051	0.1863896	0.353005	0.0689745	0.0665689	0.149425	0.202697	0.378056	0.191204	0.588524	0.249607	0.0433395	0.173385	0.0244825	0.0230755	0.0957543	0.102193	0.192745	0.351992	0.541906	0.2464647	0.08449298	0.00937775	0.451465	0.00652002	0.0109209	0.514757	0.00695926	0.005101226	0.00032081	0.026311	0.347214	3.62615	0.304862	0.300992	0.146423	0.247723	0.08959421	0.05693701
6060	-3716.758	-3712.86	-3.897841	0.7491082	0.19599	0.267547	0.0585443	0.0152635	0.0855094	0.216542	0.524013	0.25445	0.37154	0.302619	0.00696269	0.164965	0.0456521	0.114749	0.0585412	0.0368806	0.016606	0.412094	0.493853	0.1724829	-0.1083613	0.0167719	0.535944	0.00739938	0.00998167	0.428357	0.00154642	0.1694517	0.000461211	0.0314946	0.373111	3.59493	0.28962	0.308465	0.120863	0.281052	0.0610904	2.773786
6070	-3717.052	-3712.43	-4.622285	0.6953739	0.1699911	0.163604	0.0760574	0.043555	0.0636083	0.152436	0.391362	0.383384	0.643994	0.138156	0.0482536	0.613571	0.0107871	0.131181	0.0664584	0.195432	0.0163284	0.218565	0.435457	0.2265332	0.06501735	0.00663812	0.497668	0.00590569	0.0118699	0.476665	0.00125299	0.01275093	0.000156914	0.0184507	0.300987	3.68041	0.327859	0.29218	0.118951	0.26101	0.07776828	0.1639605
6080	-3715.623	-3707.902	-7.72154	0.7826064	0.1544132	0.512762	0.151027	0.0666461	0.151829	0.249683	0.379793	0.20367	0.568147	0.250769	0.0321284	0.17575	0.279206	0.0357548	0.0481557	0.0517238	0.148291	0.286864	0.496229	0.3250031	0.008264178	0.00735887	0.52866	0.0100632	0.0126091	0.439284	0.00202514	0.03231345	6.90792e-05	0.0122707	0.255094	3.73257	0.299054	0.314643	0.129376	0.256927	0.04057763	0.7963366
6090	-3716.611	-3709.157	-7.453624	0.5754534	0.2043505	0.242578	0.252589	0.168322	0.117979	0.204295	0.500269	0.353486	0.405365	0.131731	0.0572943	0.371333	0.151882	0.452917	0.0507584	0.0160073	0.333334	0.0824253	0.24452	0.2205079	0.09428595	0.0157804	0.527082	0.00939181	0.00233906	0.437973	0.00743382	0.07050837	0.000615308	0.0363224	0.394917	3.56815	0.30688	0.290278	0.128223	0.274619	0.1647943	0.4278568
6100	-3728.288	-3716.887	-11.4003	0.2757283	0.1680311	0.267897	0.213514	0.128257	0.158189	0.385964	0.808596	0.538627	0.565737	0.13025	0.085971	0.372316	0.127337	0.194175	0.195284	0.156422	0.150188	0.0734489	0.144321	0.2943535	0.01009172	0.0158064	0.527948	0.00940724	0.000685859	0.438692	0.0074605	0.1772917	0.000142715	0.0176016	0.295308	3.68695	0.316207	0.320365	0.120974	0.242454	0.1873834	0.946144
6110	-3724.139	-3714.998	-9.141066	0.4536045	0.2035622	0.569215	0.0825862	0.0586616	0.188908	0.310678	0.3677	0.72348	0.45531	0.200186	0.112706	0.120918	0.0841279	0.145843	0.0907955	0.191961	0.255383	0.299424	0.542309	0.2406313	0.09140312	0.0173269	0.56181	0.0103122	0.000847636	0.402611	0.00709217	0.01274984	0.000599417	0.0358555	0.392891	3.57065	0.297835	0.292411	0.13881	0.270943	0.104153	0.1224146
6120	-3721.643	-3712.909	-8.733961	0.4337064	0.1867131	0.372816	0.375216	0.172906	0.0899087	0.182449	0.426802	0.339109	0.384649	0.298256	0.112873	0.181415	0.279132	0.723205	0.0599064	0.117979	0.182934	0.0393723	0.223299	0.247721	-0.05523687	0.0173994	0.548717	0.00729963	8.00011e-05	0.417072	0.00943258	0.114285	0.000324957	0.0264791	0.348101	3.62509	0.286415	0.304561	0.146705	0.262319	0.05904813	1.935455
6130	-3721.601	-3710.546	-11.05474	0.5451662	0.2115427	0.437475	0.108717	0.0356653	0.195701	0.229908	0.531774	0.319952	0.339019	0.235102	0.0731017	0.143029	0.28986	0.094174	0.0897649	0.133727	0.625	0.246392	0.308879	0.3339575	-0.3041021	0.0146724	0.50329	0.00614539	0.000754062	0.468929	0.00620883	0.304247	0.000774198	0.0406886	0.413106	3.54543	0.311126	0.304741	0.138075	0.246057	0.0001449266	2099.318
6140	-3720.835	-3713.041	-7.793494	0.517079	0.1741922	0.443512	0.033419	0.0245799	0.347193	0.344972	0.232055	0.128448	0.535352	0.207188	0.0284779	0.296279	0.358926	0.290088	0.248505	0.000811016	0.311364	0.0872632	0.0745575	0.2780603	0.09562988	0.0117943	0.488687	0.00507926	0.00447112	0.472539	0.0174288	0.06976493	0.000190904	0.0203376	0.313055	3.66642	0.299449	0.317913	0.111408	0.271231	0.1653948	0.4218085
6150	-3718.132	-3713.959	-4.172913	0.6481893	0.2012023	0.131804	0.179218	0.0882214	0.156085	0.147353	0.294412	0.126686	0.635249	0.125552	0.0276842	0.907961	0.155996	0.245608	0.0501377	0.0807109	0.157882	0.0367007	0.246605	0.1674076	-0.05101116	0.0135135	0.482003	0.00228728	0.00213626	0.483612	0.0164481	0.05505721	0.000553573	0.0344719	0.386788	3.57819	0.330332	0.295217	0.118062	0.256388	0.00404605	13.60765
6160	-3712.303	-3706.585	-5.718005	0.4623869	0.1994039	0.571605	0.074998	0.0206463	0.161424	0.205022	0.395054	0.257486	0.515952	0.384859	0.0428315	0.0753903	0.0307588	0.0925962	0.0646474	0.38584	0.071136	0.10059	0.476602	0.2359114	0.08653487	0.0135309	0.482622	0.00625657	0.00385266	0.484233	0.00950476	0.02757746	0.000520347	0.0334323	0.3821	3.58395	0.291251	0.300816	0.145488	0.262445	0.1141123	0.2416694
6170	-3718.06	-3714.253	-3.807721	0.5377249	0.17957	0.280408	0.100584	0.0356797	0.121593	0.300591	0.557325	0.259475	0.371761	0.210261	0.0256907	0.242293	0.0780498	0.0582614	0.118185	0.160687	0.0456751	0.354668	0.382338	0.1580635	0.01709814	0.0139636	0.490049	0.00894068	0.00607257	0.464624	0.0163501	0.02321595	0.000242099	0.0228828	0.328282	3.64859	0.303405	0.312571	0.123917	0.260107	0.0403141	0.5758768
