Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
8850	-3710.046	-3708.664	-1.382296	0.4747074	0.1609205	0.161239	0.293108	0.243741	0.156748	0.170187	0.136875	0.360478	0.437828	0.215622	0.0789669	0.230245	0.168953	0.502829	0.164519	0.29193	0.0623023	0.0866745	0.152356	0.224888	0.2153666	0.0140323	0.513329	0.00451823	0.00459102	0.445418	0.0181115	0.001607748	-1.492153	9.92196e-05	0.0146921	0.274464	3.71074	0.303242	0.322425	0.128601	0.245733	0.2169744	0.007409854
8860	-3712.8	-3709.706	-3.094137	0.4640986	0.1561285	0.231024	0.147843	0.323598	0.187731	0.231689	0.190356	0.320847	0.430841	0.448344	0.0808162	0.32905	0.483263	0.261144	0.124906	0.211498	0.0742234	0.125563	0.164743	0.1960692	-0.2179099	0.0118046	0.513677	0.00176858	0.00452979	0.445905	0.0223141	0.2763992	-1.629288	7.62208e-05	0.0128862	0.260224	3.72681	0.312851	0.312606	0.111374	0.263169	0.05848936	4.725633
8870	-3715.919	-3713.286	-2.633767	0.4549465	0.2010837	0.0750178	0.0410749	0.425711	0.213556	0.187841	0.172368	0.13101	0.427775	0.442949	0.0881042	0.274142	0.248168	0.208544	0.152636	0.353457	0.111757	0.0476032	0.111576	0.149994	-0.2010763	0.0110352	0.567906	0.00251345	0.00212362	0.402948	0.0134735	0.2121298	-1.89716	0.000551337	0.034403	0.38648	3.57857	0.291553	0.298531	0.128182	0.281733	0.01105348	19.19122
8880	-3710.884	-3716.836	5.95235	0.4802079	0.2526732	0.172282	0.079521	0.278778	0.189707	0.168234	0.147471	0.127814	0.398626	0.217118	0.0618453	0.120682	0.16097	0.0963823	0.228385	0.251095	0.112448	0.110954	0.0829425	0.1471767	0.2476156	0.0162053	0.540278	0.00169665	0.00119873	0.427804	0.012818	0.01574765	-1.916121	0.00223869	0.0686272	0.507089	3.42204	0.296312	0.291382	0.141681	0.270625	0.2633632	0.0597944
8890	-3712.874	-3710.053	-2.820833	0.3822127	0.1612588	0.143576	0.083521	0.50316	0.283455	0.268353	0.167069	0.22609	0.372717	0.193992	0.107778	0.393398	0.211239	0.16386	0.21068	0.206192	0.115229	0.198087	0.501286	0.154037	-0.0318178	0.0150276	0.501012	0.00242902	0.0131738	0.456471	0.0118864	0.100538	-1.870563	0.000101024	0.0148243	0.275464	3.70961	0.30535	0.299383	0.129336	0.265932	0.06872024	1.463005
8900	-3716.075	-3718.41	2.334529	0.4423738	0.2241037	0.166554	0.0250642	0.299715	0.24548	0.214542	0.102202	0.0942543	0.364248	0.102486	0.090143	0.277926	0.203732	0.126211	0.13222	0.161795	0.134405	0.236737	0.205216	0.17289	-0.1357501	0.0149681	0.499028	0.00392229	0.0155781	0.454664	0.0118394	0.1528116	-1.7551	0.00111605	0.0487349	0.443606	3.50654	0.293773	0.292592	0.131495	0.28214	0.01706156	8.956486
8910	-3714.889	-3710.939	-3.950946	0.3736647	0.1615765	0.175658	0.163095	0.419477	0.188032	0.603154	0.233864	0.305061	0.41377	0.18931	0.125218	0.252368	0.398078	0.436245	0.103126	0.103398	0.0835537	0.170312	0.345881	0.2466098	-0.124683	0.0112148	0.505585	0.00643021	0.00854543	0.453567	0.0146575	0.1510695	-1.399948	0.000102742	0.0149491	0.276402	3.70855	0.297051	0.30606	0.1333	0.263589	0.02638648	5.72526
8920	-3723.421	-3716.491	-6.930515	0.3591806	0.2068509	0.212627	0.171544	0.249959	0.276836	0.210009	0.122402	0.28599	0.35513	0.218982	0.0957921	0.166699	0.136255	0.355938	0.0958642	0.930085	0.101209	0.0946866	0.188923	0.1882059	0.4374594	0.00800228	0.507034	0.00894825	0.0119989	0.454866	0.00915116	0.1818334	-1.670219	0.000667673	0.0378189	0.4013	3.56021	0.289746	0.298567	0.123777	0.28791	0.6192928	0.2936146
8930	-3714.556	-3713.891	-0.6650005	0.3892347	0.2139958	0.153148	0.132744	0.519401	0.175693	0.32504	0.1709	0.207941	0.376208	0.234361	0.113278	0.105296	0.161862	0.233585	0.201444	0.0672073	0.109279	0.266419	0.571542	0.2071017	0.06158372	0.0111486	0.503325	0.0111545	0.0137482	0.451539	0.00908423	0.0574864	-1.574545	0.000834333	0.0422196	0.419189	3.53776	0.309632	0.280098	0.146699	0.263571	0.1190701	0.4827945
8940	-3715.882	-3715.711	-0.1707753	0.3512337	0.1900188	0.122512	0.0779826	0.611775	0.308869	0.215499	0.224788	0.111237	0.267474	0.302422	0.155078	0.163545	0.230773	0.211085	0.130368	0.192	0.178575	0.480506	0.416353	0.2329525	-0.01148903	0.0118084	0.522586	0.00854136	0.0132465	0.435064	0.00875279	0.017033	-1.456921	0.000369592	0.028223	0.35711	3.6143	0.325504	0.299441	0.116263	0.258793	0.005543976	3.072344
8950	-3714.9	-3711.689	-3.210815	0.450952	0.1898014	0.0446614	0.0929945	0.484971	0.15876	0.263885	0.143733	0.412606	0.463412	0.173726	0.0734692	0.615318	0.119484	0.260338	0.103359	0.178959	0.0893357	0.161425	0.148589	0.1454684	0.1135626	0.0117879	0.544174	0.00622272	0.002684	0.428816	0.00631558	0.02137933	-1.927797	0.000366527	0.0281068	0.35652	3.61501	0.288929	0.294825	0.127958	0.288288	0.1349419	0.1584335
8960	-3710.258	-3709.508	-0.7494221	0.4559092	0.1575857	0.195345	0.168406	0.246455	0.172074	0.172077	0.112695	0.172577	0.588765	0.312028	0.0758326	0.155934	0.101913	0.111074	0.472478	0.439858	0.099998	0.0962567	0.520856	0.1929144	-0.003787724	0.0116894	0.539629	0.0111419	0.00781937	0.425235	0.00448552	0.01426925	-1.645509	8.27253e-05	0.013422	0.264569	3.72193	0.320609	0.281141	0.13467	0.26358	0.01048152	1.361371
8970	-3719.829	-3712.984	-6.845306	0.5632711	0.2122611	0.137139	0.27984	0.231986	0.144107	0.234794	0.0843119	0.289425	0.907393	0.178893	0.0690893	0.405085	0.361777	0.19961	0.210229	0.128657	0.045797	0.146996	0.0664966	0.1463235	0.279523	0.00723156	0.533085	0.0106653	0.00319497	0.444458	0.0013648	0.08262797	-1.921935	0.000791487	0.0411348	0.414894	3.54318	0.320172	0.286042	0.130564	0.263221	0.3621509	0.2281589
8980	-3721.358	-3713.467	-7.890924	0.4715704	0.1772668	0.215627	0.285737	0.482775	0.152754	0.348054	0.190623	0.276904	0.490879	0.393262	0.0383386	0.156839	0.37789	0.179348	0.104627	0.177521	0.0858019	0.239707	0.737783	0.2672607	-0.04439363	0.00777233	0.4183	0.0176672	0.00170255	0.550893	0.00366406	0.0572699	-1.319531	0.000219065	0.0217752	0.321792	3.65621	0.292566	0.297328	0.13745	0.272656	0.01287627	4.447709
8990	-3721.627	-3718.187	-3.439709	0.330651	0.1829371	0.212375	0.174128	0.437866	0.211686	0.209452	0.29316	0.346474	0.546545	0.155806	0.0681431	0.198122	0.157382	0.109151	0.625893	0.327424	0.136784	0.218676	0.288363	0.2387675	0.09329151	0.0119044	0.418757	0.0122018	0.00182998	0.551494	0.00381293	0.0464043	-1.432265	0.000278931	0.024548	0.337683	3.63749	0.28017	0.309191	0.166714	0.243925	0.1396958	0.3321811
9000	-3715.479	-3712.043	-3.435965	0.3247033	0.17515	0.208175	0.153867	0.543512	0.280493	0.293617	0.186186	0.142567	0.505396	0.60446	0.110883	0.188824	0.159379	0.431718	0.248613	0.148532	0.198227	0.0629867	0.106925	0.2562738	-0.01777537	0.00946353	0.52398	0.00692289	0.000996748	0.453598	0.00503878	0.02638824	-1.361509	0.000199369	0.0207804	0.315785	3.66323	0.324041	0.27857	0.136456	0.260934	0.008612868	3.063816
9010	-3712.475	-3710.196	-2.279131	0.2982979	0.2038892	0.158453	0.135868	0.387992	0.245505	0.378372	0.373127	0.143908	0.398133	0.252103	0.105715	0.243747	0.311845	0.193556	0.406411	0.113794	0.185185	0.234753	0.400801	0.1822848	6.592301e-05	0.00943607	0.522459	0.00843263	0.00151092	0.452282	0.00587885	0.06371269	-1.702185	0.000605973	0.0360489	0.393732	3.56961	0.300028	0.310846	0.134281	0.254845	0.06377861	0.9989664
9020	-3715.9	-3712.808	-3.091863	0.2796205	0.1881212	0.215895	0.202753	0.483965	0.23738	0.294101	0.204132	0.241663	0.478931	0.371924	0.146759	0.249571	0.366472	0.327772	0.173052	0.179341	0.230037	0.279341	0.199516	0.2130989	-0.06267314	0.00793886	0.582516	0.0084389	0.00136192	0.392991	0.00675318	0.2264679	-1.545999	0.000343461	0.027216	0.351952	3.62049	0.300063	0.30602	0.112396	0.281521	0.1637948	1.382632
9030	-3727.491	-3718.537	-8.954123	0.2825533	0.1808175	0.178131	0.267098	0.566007	0.207292	0.282102	0.323778	0.388736	0.688142	0.1295	0.0938912	0.369695	0.385755	0.281824	0.37045	0.0385093	0.247873	0.0982817	0.062031	0.240633	-0.04235162	0.00653614	0.519878	0.0103057	0.000468828	0.454805	0.00800631	0.05999218	-1.424482	0.000255299	0.0234934	0.331777	3.64447	0.277871	0.302943	0.124462	0.294724	0.01764056	3.400809
9040	-3721.5	-3715.711	-5.789441	0.3084667	0.1676829	0.257261	0.229165	0.666255	0.27057	0.32278	0.291235	0.247	0.650703	0.172753	0.120229	0.138653	0.287904	0.239585	0.174204	0.12713	0.250427	0.108574	0.165909	0.2409292	0.4656411	0.00786478	0.591044	0.0117164	0.00288369	0.382911	0.00358028	0.05676399	-1.423252	0.000140298	0.0174528	0.294296	3.68811	0.284475	0.306735	0.134694	0.274096	0.5224051	0.108659
9050	-3715.713	-3709.342	-6.370813	0.3676579	0.1961011	0.180734	0.184446	0.481042	0.343147	0.262283	0.248573	0.499274	0.447125	0.366374	0.133421	0.659954	0.49524	0.164331	0.142404	0.276006	0.115655	0.27922	0.164593	0.2718446	-0.2421279	0.00998222	0.520318	0.00996334	0.00893127	0.446314	0.00449112	0.2550126	-1.302525	0.000463057	0.0315569	0.373406	3.59457	0.325541	0.291046	0.130754	0.252659	0.0128847	19.79189
9060	-3710.438	-3708.662	-1.775207	0.3610232	0.1745901	0.162076	0.155022	0.544814	0.177162	0.27644	0.257183	0.355173	0.347757	0.230859	0.0751309	0.167487	0.282805	0.251893	0.386855	0.196379	0.0901181	0.129665	0.0773428	0.2328411	0.1313508	0.0134774	0.545158	0.0134519	0.00260655	0.423792	0.00151443	0.03019006	-1.457399	0.000194387	0.020521	0.31419	3.66509	0.281754	0.313341	0.128895	0.27601	0.1615409	0.1868881
9070	-3716.563	-3714.235	-2.327684	0.3368433	0.2514173	0.091319	0.0519991	0.466006	0.159469	0.300486	0.197459	0.136275	0.409847	0.271101	0.0597575	0.301741	0.129937	0.224894	0.356785	0.207056	0.204986	0.0467517	0.222881	0.1565033	-0.004838669	0.0121431	0.601984	0.0146659	0.00443149	0.366493	0.000283379	0.0875853	-1.854678	0.00217847	0.0677154	0.504465	3.42564	0.298514	0.303576	0.127099	0.270811	0.08274663	1.058476
9080	-3719.376	-3712.278	-7.098081	0.3486137	0.201748	0.11941	0.220226	0.393841	0.308312	0.291217	0.231569	0.20503	0.885947	0.279168	0.096687	0.187393	0.262988	0.864175	0.329801	0.206013	0.11134	0.336533	0.407942	0.2775254	-0.01808905	0.0121872	0.604168	0.0108585	0.00435509	0.367822	0.00060889	0.062948	-1.281843	0.000563947	0.03479	0.388205	3.57644	0.299223	0.288695	0.132911	0.279171	0.04485895	1.403243
9090	-3712.074	-3710.765	-1.30839	0.3227487	0.16657	0.153383	0.126658	0.482055	0.26192	0.325818	0.170281	0.168087	0.650815	0.14583	0.0713727	0.150232	0.297749	0.233931	0.192283	0.19341	0.190457	0.0830225	0.233316	0.2085805	0.2400379	0.00997873	0.482068	0.00622234	0.00427723	0.497248	0.000205705	0.02743302	-1.56743	0.000132781	0.0169817	0.291056	3.69183	0.309336	0.291125	0.134817	0.264721	0.267471	0.1025645
9100	-3715.693	-3707.882	-7.811751	0.3568456	0.176233	0.267443	0.0768348	0.492061	0.376376	0.467664	0.265889	0.0719061	0.4939	0.427996	0.0693484	0.142105	0.268752	0.174645	0.312981	0.177785	0.167732	0.164501	0.430478	0.1570626	-0.04677878	0.00915336	0.484535	0.00798556	0.0110103	0.487127	0.00018869	0.05765147	-1.851111	0.000209273	0.0212866	0.318863	3.65964	0.315069	0.294778	0.130205	0.259948	0.01087269	5.302411
9110	-3727.998	-3712.733	-15.26516	0.3510737	0.186497	0.440526	0.213542	0.58351	0.323179	0.484165	0.178747	0.333964	0.368298	0.334099	0.0499945	0.224648	0.736805	0.252144	0.133509	0.0922322	0.179307	0.0353709	0.307622	0.2964967	0.2139367	0.0128836	0.48414	0.00702126	0.00561424	0.490091	0.000250243	0.05607118	-1.215719	0.000322182	0.0263668	0.347509	3.6258	0.298764	0.299858	0.14144	0.259938	0.2700079	0.207665
9120	-3719.808	-3710.816	-8.992456	0.3042575	0.1821012	0.270792	0.122074	0.435162	0.263002	0.408426	0.236436	0.169998	0.427362	0.143465	0.155545	0.265204	0.342359	0.577908	0.181106	0.379923	0.125074	0.437293	0.991974	0.2797423	0.02553682	0.0153601	0.494878	0.00126149	0.00611269	0.481828	0.00056002	0.1334122	-1.273886	0.000269427	0.0241296	0.335359	3.64024	0.301802	0.31053	0.115906	0.271762	0.1589491	0.8393396
9130	-3717.914	-3714.263	-3.651393	0.2694539	0.1946987	0.118401	0.0673458	0.606612	0.244856	0.339413	0.291613	0.194974	0.581501	0.171905	0.083147	0.287088	0.44774	0.277251	0.189165	0.240618	0.222453	0.186105	0.185707	0.1985792	-0.07346629	0.0168439	0.609883	0.000959069	0.00787699	0.362481	0.00195647	0.1112591	-1.616567	0.000440153	0.0307742	0.369681	3.5991	0.303395	0.308272	0.1255	0.262833	0.03779286	2.94392
9140	-3715.962	-3717.115	1.153454	0.3662904	0.1785247	0.172006	0.122829	0.327194	0.211717	0.196315	0.13969	0.229827	0.468076	0.16777	0.134038	0.035758	0.192829	0.215027	0.133918	0.0779268	0.112055	0.124107	0.421665	0.1781513	-0.1698928	0.0174552	0.507189	0.00113511	0.00131952	0.470176	0.00272513	0.201642	-1.725122	0.000231434	0.0223769	0.325342	3.65205	0.290601	0.29459	0.142559	0.27225	0.03174924	6.351083
9150	-3705.416	-3709.24	3.824039	0.3819139	0.193988	0.122969	0.138817	0.264	0.19806	0.298059	0.178771	0.234218	0.426721	0.130301	0.0892129	0.147563	0.279944	0.303555	0.0979022	0.262764	0.0848201	0.153403	0.144974	0.2066284	-0.09095055	0.0174058	0.505754	0.00408815	0.00165581	0.468845	0.00225158	0.09186618	-1.576833	0.00042886	0.0303807	0.367786	3.6014	0.309561	0.26947	0.138246	0.282723	0.000915632	100.3309
9160	-3719.53	-3712.608	-6.921522	0.3398564	0.2014677	0.176435	0.381551	0.456604	0.298574	0.354413	0.346283	0.378354	0.389925	0.232827	0.0933237	0.145738	0.316592	0.476756	0.41784	0.138436	0.0876288	0.107707	0.104693	0.2596952	0.06526713	0.0169706	0.51324	0.00489747	0.00249711	0.457121	0.00527357	0.1295981	-1.348246	0.000558601	0.0346265	0.387478	3.57734	0.309095	0.322797	0.117113	0.250995	0.1948652	0.6650653
9170	-3717.105	-3713.216	-3.889122	0.3915777	0.2818848	0.267986	0.0823116	0.490973	0.272034	0.376155	0.219293	0.17862	0.312956	0.223268	0.0742466	0.14345	0.237397	0.265732	0.189458	0.182998	0.116724	0.415579	0.140202	0.1542182	-0.1090183	0.0169848	0.513671	0.00503579	0.0051889	0.453841	0.005278	0.2473032	-1.869387	0.00394115	0.0904991	0.564088	3.34147	0.304217	0.303842	0.120934	0.271007	0.1382849	1.78836
9180	-3714.861	-3711.491	-3.369914	0.3158055	0.188178	0.075054	0.282698	0.535092	0.315421	0.259639	0.20542	0.195613	0.492174	0.249551	0.145137	0.366269	0.168206	0.453494	0.149705	0.183755	0.148937	0.119822	0.259965	0.2472054	0.1205439	0.0150442	0.462965	0.0045387	0.00619676	0.499189	0.0120656	0.07373448	-1.397536	0.000344223	0.0272459	0.352106	3.6203	0.284327	0.306109	0.143747	0.265817	0.1942784	0.3795301
9190	-3714.858	-3709.775	-5.082835	0.3226098	0.1860311	0.119223	0.19889	0.466991	0.263468	0.38823	0.276254	0.298662	0.441489	0.347086	0.0558682	0.241418	0.223561	0.390095	0.278802	0.134504	0.0997578	0.316311	0.180813	0.2238308	-0.32534	0.00879317	0.542354	0.00467819	0.00904407	0.41551	0.0196208	0.3293207	-1.496865	0.000316261	0.0261254	0.34623	3.62733	0.318391	0.287009	0.122587	0.272014	0.003980693	82.72949
9200	-3716.552	-3712.595	-3.956246	0.3036036	0.2177609	0.221366	0.0934007	0.554198	0.247618	0.31592	0.252067	0.497246	0.539811	0.188215	0.152507	0.340854	0.163407	0.420295	0.194356	0.104588	0.116041	0.335911	0.149362	0.235847	0.04113413	0.00781047	0.543951	0.00761299	0.00932959	0.418507	0.0127888	0.07254473	-1.444572	0.000932771	0.0446088	0.428406	3.52605	0.286029	0.308333	0.12432	0.281318	0.1136789	0.638155
9210	-3707.504	-3707.141	-0.3632865	0.325851	0.1715724	0.178313	0.0711112	0.463865	0.233542	0.32154	0.180272	0.171719	0.478423	0.236156	0.0923522	0.220229	0.210729	0.333203	0.219536	0.275969	0.116952	0.293096	0.284324	0.2202276	0.06674806	0.00815393	0.567871	0.00737864	0.0114827	0.391051	0.0140625	0.02262346	-1.513094	0.000169123	0.0191503	0.305547	3.67513	0.293204	0.30444	0.144136	0.258221	0.08937152	0.2531395
9220	-3714.273	-3711.28	-2.993654	0.5288904	0.1994682	0.193389	0.201247	0.368691	0.253311	0.277631	0.154162	0.324368	0.469354	0.258842	0.0787069	0.166502	0.31125	0.186413	0.521356	0.116031	0.071604	0.212139	0.0741785	0.1706394	-0.1985618	0.00977556	0.548708	0.00731554	0.00847261	0.424226	0.00150232	0.2165198	-1.768203	0.000521509	0.0334692	0.382269	3.58374	0.300589	0.288876	0.136322	0.274214	0.01795803	12.05699
9230	-3719.249	-3715.815	-3.434322	0.5085266	0.1934309	0.181146	0.0756123	0.286682	0.130997	0.239357	0.211743	0.0887305	0.50501	0.434034	0.072938	0.192765	0.265788	0.208898	0.379539	0.0739923	0.125627	0.206835	0.276494	0.1812026	0.09191234	0.019141	0.458593	0.00703186	0.00342614	0.510158	0.00165003	0.1794037	-1.708139	0.000420156	0.0300738	0.366297	3.60321	0.282672	0.315586	0.12143	0.280312	0.271316	0.6612351
9240	-3712.376	-3715.292	2.916232	0.4642736	0.2122558	0.10378	0.130321	0.378427	0.179524	0.263671	0.122654	0.109108	0.439197	0.144872	0.0732128	0.29157	0.390962	0.125994	0.220487	0.120699	0.0895623	0.104704	0.147674	0.1453408	0.1909203	0.0155488	0.521939	0.00772985	0.00383231	0.449714	0.00123615	0.01511138	-1.928674	0.000791359	0.0411315	0.414881	3.5432	0.280358	0.308173	0.158238	0.253231	0.2060317	0.07334493
9250	-3717.264	-3719.816	2.552075	0.3948488	0.2170599	0.215042	0.153134	0.332261	0.17981	0.249046	0.19938	0.142345	0.421347	0.4393	0.0969851	0.168837	0.175589	0.298059	0.174336	0.170469	0.122038	0.189872	0.277969	0.2291338	0.07470494	0.0139086	0.596133	0.00548298	0.00749865	0.370267	0.00670971	0.01233808	-1.473449	0.000913873	0.0441605	0.426701	3.52822	0.255268	0.299056	0.141754	0.303922	0.08704302	0.1417469
9260	-3718.152	-3710.004	-8.147569	0.3303827	0.1825233	0.187447	0.213793	0.579295	0.286609	0.429984	0.248186	0.416751	0.600584	0.187113	0.0979319	0.145792	0.28233	0.673186	0.188621	0.417964	0.162593	0.1901	0.150194	0.2779676	-0.263983	0.00973189	0.555458	0.0104218	0.00935228	0.411562	0.00347389	0.3242329	-1.280251	0.000274196	0.0243405	0.336534	3.63885	0.274259	0.319665	0.129872	0.276204	0.06024991	5.381468
9270	-3708.067	-3708.51	0.4437929	0.3068303	0.172494	0.220981	0.213978	0.520691	0.346274	0.245217	0.227059	0.285599	0.397255	0.306568	0.110338	0.0991699	0.244098	0.272939	0.224628	0.283829	0.108571	0.174276	0.307003	0.2228018	-0.001561295	0.00804598	0.49008	0.00808217	0.00946905	0.482274	0.0020489	0.01454622	-1.501473	0.000176561	0.019564	0.308194	3.67207	0.326296	0.280211	0.135134	0.258358	0.01298492	1.120239
9280	-3719.918	-3708.286	-11.63252	0.3586961	0.1777223	0.350538	0.092217	0.579205	0.30269	0.38213	0.25294	0.190451	0.558693	0.540556	0.113831	0.318413	0.285248	0.316135	1.17342	0.183017	0.113833	0.459406	0.0899228	0.2450211	0.0913784	0.0104634	0.469948	0.00666484	0.00981249	0.499766	0.00334516	0.02416504	-1.406411	0.000223485	0.0219922	0.323079	3.65471	0.291196	0.317572	0.121351	0.269881	0.1155434	0.2091425
9290	-3715.721	-3715.908	0.1862563	0.3702688	0.1998535	0.120976	0.104029	0.465347	0.313542	0.247748	0.202194	0.131492	0.453766	0.0911496	0.15956	0.237726	0.232446	0.0716633	0.156481	0.197525	0.13324	0.338803	0.201478	0.1747453	-0.04521714	0.0104161	0.532543	0.0106815	0.0110929	0.419878	0.015388	0.1701638	-1.744426	0.000528516	0.033691	0.383275	3.58251	0.288557	0.313581	0.141117	0.256745	0.1249467	1.361891
9300	-3703.975	-3705.199	1.223986	0.3889959	0.1850874	0.140835	0.0871326	0.421039	0.246378	0.242622	0.169521	0.260356	0.456383	0.131545	0.0545545	0.190512	0.220849	0.251948	0.361298	0.0969912	0.0698848	0.182117	0.0678013	0.16128	-0.001566977	0.0100091	0.533325	0.00546756	0.0114347	0.433339	0.00642453	0.03840365	-1.824613	0.000304511	0.0256396	0.343633	3.63042	0.299633	0.304883	0.126466	0.269019	0.03683667	1.042538
9310	-3715.931	-3711.316	-4.615524	0.323544	0.1842778	0.111957	0.165741	0.809777	0.430002	0.450891	0.14579	0.300898	0.428785	0.184303	0.0736054	0.326824	0.177373	0.14796	0.284567	0.213854	0.103183	0.0899383	0.309426	0.1720932	-0.0448282	0.00866483	0.62089	0.00678573	0.00642398	0.348023	0.00921274	0.04869761	-1.759719	0.000294686	0.0252261	0.341398	3.63308	0.283407	0.320621	0.112155	0.283818	0.00386941	12.58528
9320	-3714.881	-3708.698	-6.183003	0.3466556	0.1729282	0.297508	0.357236	0.377317	0.317313	0.362272	0.203408	0.596908	0.416476	0.305527	0.0862242	0.335702	0.638657	0.152304	0.296851	0.161302	0.0929287	0.160464	0.443227	0.2955992	-0.005521753	0.00787857	0.564549	0.00616998	0.0093573	0.403816	0.00822868	0.00783606	-1.218751	0.000180149	0.0197604	0.309439	3.67062	0.295287	0.31081	0.125083	0.26882	0.002314307	3.38592
9330	-3705.607	-3708.043	2.435511	0.4288738	0.1842066	0.180497	0.0855164	0.547377	0.242299	0.326976	0.249678	0.0924454	0.419183	0.238143	0.0883084	0.309093	0.204453	0.151877	0.15645	0.144503	0.109665	0.137621	0.158057	0.1910214	-0.06537371	0.0097271	0.486752	0.00740927	0.0074484	0.484926	0.00373721	0.0658338	-1.65537	0.000293834	0.0251899	0.341201	3.63332	0.316703	0.290617	0.137704	0.254976	0.0004600856	143.0903
9340	-3717.464	-3713.183	-4.280834	0.3013738	0.166799	0.237649	0.288996	0.35939	0.346967	0.28929	0.359944	0.39913	0.675308	0.472224	0.131336	0.120349	0.185018	0.15413	0.210793	0.0862822	0.205206	0.183582	0.13485	0.2454982	-0.1288062	0.00967526	0.497467	0.00722358	0.00726173	0.472773	0.00559981	0.2050193	-1.404466	0.000134302	0.0170781	0.291723	3.69106	0.29915	0.29096	0.146357	0.263533	0.07621305	2.690081
9350	-3714.615	-3711.07	-3.54452	0.3345165	0.1768673	0.112767	0.26826	0.347103	0.226008	0.283335	0.207472	0.23103	0.484642	0.167149	0.0845317	0.22612	0.148544	0.258487	0.369236	0.217132	0.124035	0.471067	0.538838	0.2597878	0.1254363	0.0103046	0.518605	0.0191866	0.00250415	0.445053	0.00434599	0.04244456	-1.34789	0.000215242	0.0215858	0.320661	3.65754	0.28788	0.301714	0.139565	0.270842	0.1678808	0.2528255
9360	-3703.792	-3705.202	1.410744	0.4190713	0.183464	0.111239	0.0857626	0.244307	0.172567	0.278485	0.153974	0.133788	0.566586	0.222329	0.0585717	0.221483	0.183684	0.200768	0.472965	0.282147	0.0796832	0.218492	0.0792136	0.183039	-0.0002223544	0.0135558	0.522767	0.0135731	0.00215053	0.445709	0.00224484	0.02418459	-1.698056	0.000285047	0.0248135	0.339145	3.63576	0.292814	0.299497	0.137376	0.270314	0.02396223	1.009279
9370	-3710.194	-3711.047	0.8527143	0.4849133	0.1761563	0.259304	0.151787	0.248236	0.114737	0.159107	0.113669	0.166366	0.486717	0.167045	0.0455185	0.166998	0.191647	0.208817	0.146854	0.284057	0.0800113	0.0361476	0.0996973	0.1951503	-0.1161763	0.0169947	0.516335	0.016287	0.00543555	0.440226	0.00472174	0.1376451	-1.633985	0.000208559	0.0212505	0.318645	3.6599	0.299461	0.306664	0.12507	0.268805	0.02146883	6.411393
