Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
8690	-3762.166	-3713.166	-49.0006	5.473421	0.1776934	0.0044656	0.00681412	0.0298175	0.0505374	0.00350665	0.0182515	0.0216319	0.0177598	0.0563861	0.0242865	0.0744831	0.0193421	0.0207583	0.0409912	0.0205095	0.0142287	0.0192254	0.00930706	0.0713796	0.00607692	0.0326889	0.00220364	0.00390083	0.0309091	0.0027407	0.0613747	0.00536735	0.0180717	0.01376	0.0175801	0.00771477	0.00111013	0.00155864	0.0364343	0.00667316	0.0160361	0.00874816	0.0248171	0.000188589	0.0255698	0.0220417	0.0016356	0.02285718	0.1202291	0.00872418	0.57	0.0076937	0.0102011	0.401903	0.00147807	15.82271	0.1219181	6	41.54854	0.3624447	0.000223203	0.0219784	0.322997	3.6548	0.304203	0.308207	0.137292	0.250298	0.2421472	0.5034877
8700	-3756.555	-3710.85	-45.70575	3.609554	0.1668778	0.00152243	0.00862198	0.0345551	0.0306999	0.00728755	0.0202635	0.0225772	0.00598741	0.0291663	0.0267102	0.0506915	0.00893434	0.0125991	0.0141169	0.0483146	0.0202986	0.0761564	0.00266406	0.00730622	0.0387793	0.00355103	0.0440284	0.00408752	0.0119149	0.00339271	0.00755859	0.0150297	0.0197668	0.022102	0.0456277	0.0312514	0.0236605	0.00764161	0.00797529	0.0149247	0.0443186	0.00689394	0.0335777	0.0113231	0.0233818	0.00103002	0.0505976	0.02100733	-0.02386458	0.00667191	0.570918	0.0090685	0.00945234	0.40255	0.00133978	23.06116	0.152378	9	41.53362	0.4345503	0.000134828	0.0171113	0.291953	3.6908	0.279712	0.331165	0.129402	0.25972	0.1285134	1.185697
8710	-3745.26	-3712.095	-33.16442	3.61282	0.1565205	0.0163401	0.00751453	0.0243381	0.0446907	0.00250899	0.0151007	0.0280228	0.0102901	0.0282039	0.0110635	0.00920541	0.00936149	0.00358446	0.0136468	0.00618833	0.00383448	0.00803408	0.0346839	0.011103	0.028742	0.048338	0.00550281	0.00224432	0.0105335	0.0147081	0.000839474	0.00619572	0.0283832	0.0187918	0.0198185	0.0283932	0.0163463	0.002713	0.00148841	0.0304989	0.0393366	0.0299522	0.00374571	0.0215197	0.0192891	0.00376575	0.0206564	0.01758705	0.02861739	0.0150522	0.605373	0.0088504	0.00922501	0.361251	0.000248471	24.50141	0.1573334	9	42.41736	0.3811601	7.79303e-05	0.0130292	0.261394	3.7255	0.264421	0.325221	0.133762	0.276596	0.1859507	0.8461023
8720	-3749.412	-3715.592	-33.82025	5.493035	0.208112	0.00855513	0.0106397	0.0055826	0.0483693	0.0120661	0.0225168	0.025618	0.00740439	0.0560519	0.0258652	0.00668023	0.00976929	0.00194907	0.0263368	0.00815016	0.000956644	0.00700718	0.00054032	0.00701496	0.0429315	0.00553999	0.008748	0.00566764	0.0393592	0.027237	0.00495638	0.0373548	0.0195703	0.0141955	0.0282965	0.00688753	0.00694611	0.0123978	0.00280424	0.0302542	0.0100794	0.0258478	0.00268231	0.014306	0.0206573	0.0325686	0.0102399	0.01656498	0.06144269	0.0110062	0.551044	0.00552121	0.00576136	0.426568	9.99372e-05	19.4497	0.101445	8	37.29065	0.3713265	0.00069523	0.0385825	0.404496	3.55623	0.29204	0.319316	0.134779	0.253865	0.1628877	0.6227911
8730	-3745.643	-3711.339	-34.30406	5.704528	0.1806044	0.00820383	0.00744561	0.0110611	0.0683971	0.0055057	0.0173837	0.0150201	0.0101542	0.0467344	0.00523674	0.0414145	0.00510372	0.0125091	0.00324836	0.0123742	0.00319076	0.0110809	0.00501849	0.0425306	0.0115497	0.00329771	0.0244373	0.0146747	0.00519853	0.0185297	0.011662	0.0192007	0.0421101	0.00853055	0.012024	0.0123202	0.00468253	0.0514442	0.0145333	0.0220024	0.0200402	0.0112571	0.0113085	0.0415308	0.0179083	0.0329022	0.00604179	0.02162126	0.01895147	0.0153049	0.389986	0.00427227	0.00956572	0.580729	0.000142081	16.49635	0.1588042	9	37.3537	0.3437055	0.000253007	0.0233886	0.331181	3.64518	0.305469	0.299112	0.140977	0.254443	0.1777557	0.8933847
8740	-3769.513	-3709.873	-59.64013	5.295045	0.2007771	0.0076695	0.00732192	0.00436434	0.0659824	0.00765227	0.016694	0.0238636	0.00958138	0.0342227	0.0407389	0.0546522	0.0115065	0.0294869	0.0336726	0.00807519	0.0367271	0.0953685	0.00766146	0.0264543	0.0256644	0.150897	0.00903949	0.0204059	0.0147394	0.000154932	0.0477888	0.0492806	0.0260337	0.00580162	0.00782549	0.00787116	0.0298525	0.0457872	0.0124868	0.026042	0.011813	0.0025585	0.0211089	0.00476316	0.0161438	0.161018	0.168963	0.0358935	0.06538608	0.0162916	0.59762	0.00365312	0.000883209	0.381518	3.37819e-05	17.10717	0.1608363	8	38.33409	0.549616	0.000545587	0.034225	0.385683	3.57955	0.299001	0.311535	0.12476	0.264704	0.2262223	0.7109654
8750	-3752.947	-3707.214	-45.73271	3.824999	0.1959284	0.000677848	0.00377634	0.0366787	0.053567	0.0091037	0.0174967	0.0376985	0.00546695	0.0403771	0.0381973	0.0326715	0.0104471	0.0224928	0.0168593	0.0738557	0.0199793	0.047854	0.0341042	0.0388275	0.0143362	6.88384e-05	0.00834411	0.0171558	0.00524801	0.00035495	0.0226657	0.00687561	0.0266337	0.0129622	0.0141073	0.0313653	0.0194173	0.0516894	0.00780007	0.0289897	0.00140662	0.0260204	0.0133603	0.0102467	0.00487913	0.0432421	0.00055253	0.02786783	0.009062216	0.0195109	0.52589	0.00415707	0.00323047	0.447129	8.22719e-05	12.24072	0.1573696	6	40.94031	0.3146025	0.000460191	0.0314601	0.372948	3.59513	0.306447	0.297806	0.133789	0.261958	0.1664318	0.94555
8760	-3762.607	-3708.091	-54.51609	4.036238	0.1894306	0.0160366	0.00423683	0.0742592	0.075121	0.00606203	0.0251569	0.0265071	0.00843597	0.047114	7.58274e-05	0.025694	0.010755	0.0128969	0.0435703	0.0639771	0.0374978	0.0108376	0.0197625	0.0770525	0.0334815	0.0782325	0.0264437	0.0619883	0.00552576	0.00463262	0.0428305	0.0198893	0.0368019	0.00772112	0.0481194	0.0102222	0.0251624	0.0223396	0.0192282	0.0337273	0.0204229	0.0603429	0.00568782	0.0682207	0.00157839	0.021358	0.0474308	0.03085295	0.08008129	0.017141	0.527023	0.00447177	0.00323744	0.448093	3.36083e-05	10.51013	0.1741848	7	37.49631	0.499101	0.000361344	0.0279092	0.355515	3.61621	0.298188	0.278823	0.132675	0.290315	0.2542661	0.6850493
8770	-3759.625	-3704.196	-55.42907	4.223349	0.1747971	0.027618	0.00829448	0.046031	0.0467119	0.00596341	0.0183146	0.0255125	0.00769111	0.0251237	0.00499505	0.0272513	0.00999883	0.0257964	0.0750293	0.0587057	0.183677	0.0365955	0.0243496	0.00477004	0.037433	0.0128129	0.00391312	0.0420088	0.0110746	0.0189411	0.0310894	0.0239987	0.0323781	0.0111308	0.0361714	0.016268	0.0343722	0.013519	0.000910126	0.0875565	0.0877669	0.0540169	0.0177854	0.0456514	0.0208005	0.000642314	0.00237722	0.03402605	0.08554837	0.00769012	0.547429	0.00719379	0.0112133	0.426162	0.00031222	12.02585	0.1606831	8	37.86702	0.4146404	0.000196218	0.0206167	0.31478	3.66441	0.289643	0.311985	0.131764	0.266608	0.2462315	0.6525693
8780	-3759.673	-3708.651	-51.02216	4.608465	0.1576311	0.000473458	0.00793976	0.0126449	0.0437829	0.00215707	0.0127044	0.0316505	0.0127364	0.0246043	0.00857122	0.0245209	0.00678064	0.0240857	0.0509848	0.0132851	0.00472235	0.0157273	0.0623784	0.016525	0.114715	0.0312317	0.00946003	0.0346021	0.0220302	0.0324936	0.00359768	0.0121984	0.023557	0.00598131	0.0104503	0.0197745	0.0672732	0.0105253	0.00233668	0.042224	0.0121275	0.0621831	0.0155615	0.0113644	0.0497252	0.00619643	0.0218792	0.02819618	0.1147241	0.00878825	0.487864	0.00812361	0.0129817	0.481244	0.000998286	11.60952	0.1014358	7	38.7062	0.3563029	8.29348e-05	0.0134389	0.264704	3.72177	0.302051	0.322339	0.127739	0.247871	0.2161598	0.4692629
8790	-3759.768	-3711.572	-48.1956	4.484432	0.1641207	0.00630243	0.00853	0.00698408	0.0740167	0.00601729	0.0190281	0.0222286	0.00660624	0.0299828	0.0269852	0.0644206	0.0187619	0.0138622	0.010091	0.0055338	0.00156074	0.0169801	0.00818032	0.00211137	0.00101825	0.00153605	0.05386	0.0278522	0.00477753	0.0210275	0.0831547	0.024942	0.026042	0.0080131	0.0847095	0.0135245	0.0073558	0.0235151	0.00635689	0.00761968	0.0268284	0.0423284	0.0195007	0.037337	0.0620623	0.0485922	0.00213675	0.02271461	0.2214448	0.0134881	0.485762	0.00881564	0.0124602	0.479171	0.000302849	9.72218	0.1105834	8	37.61311	0.2967142	0.000117313	0.015968	0.28389	3.70002	0.3034	0.294553	0.127282	0.274764	0.3320283	0.3330543
8800	-3739.784	-3706.772	-33.01222	5.04269	0.1932229	0.00909576	0.00645187	0.0198721	0.0389438	0.00368061	0.0116671	0.0147792	0.00832334	0.0309372	0.0155387	0.0597868	0.0147189	0.0180353	0.0252662	0.0170906	0.00704039	0.00348135	0.00571392	0.00370843	0.009431	0.000460723	0.00480197	0.00129434	0.0166529	0.00588244	0.0212471	0.0526089	0.0274414	0.00898462	0.00896206	0.0785609	0.00387078	0.00990631	0.0155985	0.0268666	0.0260179	0.019276	0.00653524	0.011015	0.00299942	0.0352671	0.0167976	0.0141203	0.0991163	0.0140397	0.505631	0.00892299	0.00504232	0.465988	0.000376259	10.07729	0.1464931	9	37.32926	0.4566731	0.00041694	0.0299596	0.36574	3.60388	0.320314	0.302572	0.128744	0.24837	0.2456094	0.5964474
8810	-3749.608	-3710.653	-38.95467	4.569653	0.1973569	0.0397224	0.00750205	0.00398704	0.0362387	0.00799922	0.0151778	0.0251346	0.00494867	0.0351563	0.0099301	0.0897089	0.00349356	0.0185616	0.0162513	0.0056912	0.00859272	0.0213273	0.00198646	0.0736289	0.0354531	0.00712215	0.0172132	0.0188502	0.00613571	0.0093703	0.0273809	0.00877662	0.0281568	0.00777717	0.0141486	0.00839638	0.0126236	0.00344419	0.00652485	0.0268868	0.00447494	0.0109149	0.0347545	0.014507	0.0073586	0.00100496	0.0226041	0.01949585	0.02117908	0.0131213	0.507619	0.00624856	0.00506214	0.46782	0.000129592	16.79967	0.1306559	9	43.33145	0.3217562	0.000484279	0.0322647	0.376724	3.59053	0.31714	0.279947	0.124087	0.278825	0.1518349	0.8605125
8820	-3769.838	-3717.241	-52.59737	4.115447	0.1325067	0.00457112	0.00693422	0.0179225	0.0578878	0.00786477	0.0165285	0.0157857	0.00940544	0.0237729	0.0542455	0.0706498	0.00495667	0.0217475	0.0439774	0.0138661	0.0724556	0.0458349	0.000235753	0.0399761	0.0053031	0.00502452	0.0073196	0.0310632	0.0179561	0.0141492	0.0234918	0.045878	0.00403184	0.0112648	0.0354719	0.0677896	0.0368543	0.0190285	0.010353	0.0086769	0.00615207	0.0218816	0.0731089	0.0126227	0.0145975	0.0277859	0.0420087	0.0266251	0.04444161	0.00977123	0.506715	0.0100519	0.0060418	0.466987	0.000432861	19.04613	0.107564	8	38.05942	0.3667659	1.57104e-05	0.00586867	0.188678	3.80544	0.302904	0.32237	0.119366	0.25536	0.1520056	0.7076317
8830	-3749.087	-3710.049	-39.03738	4.478385	0.1766499	0.0482971	0.00291776	0.0155463	0.0426409	0.00523049	0.0255526	0.0270309	0.00890264	0.0288762	0.0171235	0.109656	0.00375638	0.0337738	0.00111942	0.0325152	0.0285979	0.0077389	0.00618256	0.00702807	0.0209685	0.00891812	0.0159482	0.031907	0.00475628	0.0196723	0.00281691	0.00431633	0.0160303	0.00940288	0.0160752	0.0127952	0.00116823	0.0281346	0.0199076	0.0179119	0.00954864	0.015918	0.0114378	0.0293158	0.0113616	0.0160141	0.000471359	0.01695724	0.007445979	0.00857383	0.505207	0.010022	0.0078573	0.465597	0.00274293	16.66536	0.1780752	6	39.50087	0.3889039	0.000213181	0.021483	0.320045	3.65826	0.312494	0.293418	0.129694	0.264394	0.1855212	0.9598645
8840	-3745.261	-3707.232	-38.02961	3.734794	0.1789141	0.0154451	0.00548409	0.0120528	0.0643908	0.00455688	0.0184469	0.0229484	0.00785037	0.0370129	0.0125106	0.0356055	0.0136422	0.0399919	0.00054312	0.0122119	0.0586428	0.00698183	0.00661457	0.0275439	0.00688523	0.0333073	0.0595622	0.0361633	0.0110411	0.0169736	0.0130492	0.00619647	0.0165287	0.0111437	0.0164908	0.0235226	0.0103692	0.00853631	0.0177916	0.0313155	0.000452319	0.0278111	0.0130082	0.0469291	0.0174494	0.0175496	0.00395947	0.02024997	-0.01296142	0.00841064	0.52646	0.00507437	0.00770775	0.450429	0.00191837	16.44321	0.1443616	8	38.38201	0.414799	0.000235365	0.0225647	0.326438	3.65076	0.30993	0.283	0.125529	0.28154	0.1314002	1.098641
8850	-3770.291	-3710.801	-59.48988	3.592046	0.1513004	0.0139209	0.00507913	0.00689407	0.0477323	0.0043808	0.033248	0.015971	0.00873533	0.0339149	0.00550794	0.0217263	0.0335725	0.0252551	0.105187	0.101275	0.0208722	0.0496353	0.0754783	0.0411129	0.0598962	0.00616675	0.0152027	0.0422962	0.0423632	0.0203247	0.014523	0.0021444	0.0592892	0.0180651	0.0432319	0.0106157	0.0219774	0.00287177	0.00720817	0.135082	0.0144959	0.000883437	0.00414693	0.0213322	0.00415039	0.117215	0.0300419	0.03435816	0.08207399	0.00612855	0.540358	0.00486165	0.00874755	0.435952	0.00395249	23.8999	0.1561988	8	37.73505	0.3361768	5.74554e-05	0.0111957	0.245745	3.743	0.304021	0.29959	0.125086	0.271303	0.2382728	0.6555461
8860	-3755.976	-3717.871	-38.10476	4.744141	0.1789596	0.00243588	0.00702118	0.00568548	0.0645711	0.00680178	0.0218278	0.0196052	0.00184106	0.0580336	0.00196891	0.00499467	0.0188779	0.0359904	0.00896582	0.00261069	0.0113301	0.00583382	0.00890554	0.00203299	0.0172329	0.0481018	0.010072	0.00185143	0.0339015	0.0440361	0.0108725	0.0217315	0.019418	0.00988956	0.0221037	0.00394615	0.0221721	0.0543396	0.0126323	0.0305341	0.0289863	0.0241962	0.100218	0.00450217	0.00307763	0.0345922	0.0225847	0.02321662	0.05018495	0.0112128	0.531458	0.0040181	0.0206523	0.428771	0.00388739	18.96742	0.1314621	8	38.83903	0.4769837	0.000235828	0.0225867	0.326566	3.65061	0.293934	0.311696	0.134418	0.259953	0.181647	0.7237227
8870	-3754.274	-3706.397	-47.87656	3.977225	0.1946163	0.00560649	0.00163905	0.00160142	0.0452049	0.00972909	0.0209504	0.0324429	0.00710447	0.030514	0.0158257	0.000606867	0.0186272	0.0186259	0.00344919	0.0908324	0.0214841	0.0229303	0.0683321	0.00961442	0.0199722	0.0211516	0.00120967	0.00834007	0.00681888	0.0142033	0.00529293	0.0178644	0.0549608	0.0119881	0.0157259	0.0250458	0.106429	0.123389	0.0135049	0.00664147	0.030844	0.0173606	0.0175873	0.0210293	0.0114707	0.0573057	0.0164124	0.02520683	0.0588354	0.0115899	0.549329	0.0045764	0.0140485	0.415771	0.00468448	19.38223	0.1757171	8	38.37198	0.3283517	0.000438833	0.0307285	0.369461	3.59937	0.293317	0.300931	0.128252	0.2775	0.2345525	0.7491589
8880	-3770.705	-3711.486	-59.21903	2.680843	0.1855888	0.0285876	0.00275033	0.027766	0.108752	0.00786347	0.0196929	0.0288019	0.0107108	0.0378584	0.0663013	0.000649932	0.0153343	0.0500074	0.0555639	0.0100289	0.0161903	0.00963501	0.00447147	0.00228209	0.0512641	0.0487629	0.0160103	0.0106955	0.0297998	0.0735813	0.0357369	0.0800875	0.0657066	0.0278565	0.0333556	0.027427	0.0209699	0.072057	0.00517788	0.0351913	0.0462845	0.00799002	0.0358616	0.0123934	0.00607068	0.111027	0.0254212	0.02838249	0.1253622	0.0106251	0.551518	0.00227024	0.0141045	0.417427	0.00405521	16.39296	0.1688104	8	40.24676	0.3466383	0.000310713	0.0258972	0.345013	3.62878	0.315165	0.299076	0.120061	0.265698	0.2941726	0.5738482
8890	-3762.465	-3717.938	-44.5264	3.126432	0.1991073	0.0231085	0.000645345	0.0107938	0.0507641	0.00563011	0.0345956	0.0274222	0.00695615	0.0352588	0.0249637	0.00238384	0.0443598	0.0317616	0.058816	0.0371877	0.0469759	0.0270755	0.030868	0.00331686	0.0120432	0.00313855	0.056571	0.0607213	0.0291642	0.021168	0.0663846	0.0101251	0.0294379	0.0115337	0.00597432	0.0176086	0.00431774	0.013817	0.00417359	0.0390442	0.0238519	0.0202523	0.0068512	0.00910427	0.0110716	0.00417478	0.00711207	0.02672766	0.01819706	0.012315	0.48741	0.00698976	0.00232316	0.48382	0.00714219	22.94514	0.2027057	7	37.84763	0.4584981	0.000515006	0.0332621	0.381324	3.5849	0.30264	0.300089	0.129831	0.267441	0.2209027	0.9176241
8900	-3747.837	-3710.514	-37.32342	3.604108	0.1587594	0.0137707	0.00155006	0.00013226	0.0498603	0.00435087	0.0236873	0.035758	0.00997145	0.0513495	0.00911302	0.00356051	0.0109346	0.0337227	0.0156401	0.0285008	0.0310741	0.000588128	0.0282861	0.00818622	0.00543313	0.0831354	0.0281722	0.016354	0.0449264	0.00385729	0.0224913	0.01655	0.00705912	0.015559	0.00890829	0.00979137	0.0134497	0.0479279	0.00438859	0.0245748	0.0351973	0.0321063	0.00865284	0.0112321	0.0250332	0.00979621	0.0212705	0.01725105	-0.09626205	0.00980822	0.554	0.00743823	0.00823342	0.416312	0.00420856	16.1217	0.2769184	8	38.98045	0.4507734	8.8269e-05	0.013862	0.26806	3.71799	0.298021	0.29172	0.12621	0.284049	0.1806564	1.532846
8910	-3740.497	-3710.221	-30.27608	4.282997	0.207222	0.0201277	0.00513539	0.000578755	0.0639269	0.0063331	0.018704	0.0251492	0.0103599	0.0490735	0.00609833	0.00590741	0.0199962	0.0318353	0.0120809	0.00378558	0.0120749	0.00581463	0.0204497	0.00384853	0.0191349	0.0165818	0.00250948	0.010098	0.00902803	0.00078122	0.0343524	0.0244824	0.0224845	0.00403086	0.0157235	0.017097	0.0363896	0.0198757	0.0137284	0.00900875	0.0385484	0.02233	0.0114706	0.00770048	0.0143585	0.0112329	0.0366791	0.01766768	0.1296075	0.0120346	0.553916	0.00523919	0.00962077	0.416249	0.00294041	16.46098	0.1573628	8	37.8978	0.4326435	0.0006757	0.038043	0.402242	3.55904	0.304505	0.318919	0.118505	0.258071	0.2869703	0.5483591
8920	-3742.033	-3708.8	-33.23292	3.949795	0.1783384	0.0143964	0.0069829	0.0122641	0.0259653	0.00429686	0.0213686	0.0279423	0.0116903	0.0386981	0.0494808	0.00940663	0.0185647	0.0212205	0.0245772	0.00809622	0.00662695	0.0154971	0.0205215	0.0352261	0.00454543	0.005245	0.00814399	0.0149773	0.0187695	0.00291025	0.0247569	0.0354316	0.0146246	0.00536924	0.0304346	0.0219103	0.00168846	0.0646732	0.00055482	0.00961502	0.0301282	0.0276126	0.0125577	0.00250125	0.0165293	0.0153089	0.00969087	0.01996899	0.03484546	0.0143625	0.551764	0.00676044	0.00958339	0.414632	0.00289824	23.46523	0.1679008	8	41.10109	0.3270084	0.00022957	0.0222873	0.324817	3.65267	0.309196	0.297465	0.131819	0.261521	0.2027463	0.8281327
8930	-3759.887	-3716.51	-43.3773	4.288448	0.1553944	0.0404572	0.00308863	0.00987927	0.049846	0.00355393	0.0191121	0.0218721	0.0126613	0.0427959	0.0136674	0.00806375	0.0293453	0.0278831	0.00437532	0.0879464	0.00346691	0.00878335	0.00879685	0.00614033	0.00075766	0.0121854	0.0227675	0.00668678	0.0385425	0.0122507	0.00637331	0.0122942	0.0830378	0.00852815	0.0216195	0.0144904	0.017346	0.00629189	0.00473743	0.00727148	0.0150366	0.0370678	0.00701313	0.0150278	0.0310006	0.0577498	0.0170495	0.01981446	0.05396558	0.00991555	0.504858	0.00660563	0.00886607	0.466666	0.00308917	16.09155	0.1420249	8	37.99374	0.3920319	7.30978e-05	0.0126208	0.258031	3.72928	0.318597	0.297689	0.103018	0.280696	0.1959905	0.7246521
8940	-3769.558	-3715.692	-53.86576	4.579584	0.1963408	0.0959254	0.00821664	0.00774293	0.0385166	0.00394492	0.0120873	0.0374544	0.00656427	0.0298279	0.00923787	0.0163218	0.0198784	0.0233107	0.0610528	0.00669671	0.0270696	0.00159354	0.0608479	0.0447071	0.0413506	0.0139318	0.0199383	0.00193062	0.012744	0.0395666	0.0146443	0.0296387	0.0171128	0.0124064	0.0301733	0.00495232	0.00538694	0.0428318	0.0215523	0.0171095	0.0105011	0.0430206	0.0126922	0.00165961	0.00516939	0.0160515	0.0963991	0.02473922	0.07463895	0.00463704	0.508314	0.0127513	0.00832218	0.459994	0.00598195	20.4488	0.1339505	7	39.26646	0.2706578	0.000467056	0.0316915	0.374041	3.5938	0.31984	0.285647	0.12512	0.269393	0.2085895	0.642173
8950	-3761.998	-3708.339	-53.6591	4.85177	0.1633301	0.00347594	0.00843188	0.0746577	0.0286033	0.00422571	0.0151968	0.0133719	0.0115456	0.0169367	0.0056123	0.00107236	0.0139984	0.0222746	0.0204621	0.0631996	0.00489874	0.0510346	0.0330297	0.0172392	0.0175164	0.00732071	0.00390901	0.0145787	0.00955956	0.0381509	0.0694382	0.0150738	0.0438069	0.00755001	0.010007	0.0198915	0.0729958	0.0511488	0.0291597	0.0378669	0.01942	0.0116674	0.0189633	0.0137004	0.0261576	0.083267	0.011785	0.03289156	0.08600765	0.0089222	0.513032	0.00831731	0.00185651	0.464263	0.00360964	17.90388	0.1053718	8	37.53205	0.5322243	0.000112626	0.0156476	0.281568	3.70267	0.310299	0.284379	0.137466	0.267856	0.1913794	0.550591
8960	-3760.863	-3712.685	-48.17812	4.5811	0.1725541	0.0134676	0.00536478	0.0386694	0.018082	0.0043305	0.0168636	0.0213096	0.0101667	0.0139091	0.0174865	0.000653968	0.0169324	0.0363937	0.114394	0.0415891	0.00773423	0.0313224	0.0111779	0.0268064	0.00598385	0.00253153	0.00277542	0.008264	0.0243323	0.0217642	0.00469422	0.0518747	0.0164652	0.0122978	0.0319514	0.00212466	0.0320345	0.0525057	0.00349785	0.0371173	0.00448213	0.0449305	0.0134765	0.000283629	0.00721905	0.0493026	0.0221523	0.02812347	0.08297875	0.0103242	0.517397	0.00838808	0.00236846	0.455514	0.00600844	18.29875	0.1727373	7	38.9755	0.2772322	0.000177054	0.0195912	0.308367	3.67186	0.31085	0.297525	0.135227	0.256398	0.2557161	0.6755043
8970	-3751.525	-3707.711	-43.81405	4.628702	0.1822625	0.0503329	0.00341072	0.00872496	0.0341338	0.00545323	0.0123804	0.0164961	0.0103476	0.0266088	0.0167831	0.00613139	0.02921	0.0195582	0.014079	0.000114516	0.00333092	0.051585	0.0117874	0.0353221	0.0114698	0.0618373	0.000276852	0.00263866	0.00788805	0.0132603	0.0187222	0.0226286	0.0139376	0.0109825	0.0161802	0.0278505	0.00832517	0.0252351	0.00779929	0.00314397	0.0105561	0.0424573	0.0468704	0.0292181	0.0223519	0.079509	0.0202964	0.01926294	0.01861122	0.00910654	0.573621	0.00739875	0.00468581	0.401789	0.00339924	16.18291	0.1082203	8	37.88844	0.3579952	0.000271242	0.0242101	0.335808	3.63971	0.3006	0.305847	0.121216	0.272338	0.1268315	0.8532602
8980	-3764.597	-3713.122	-51.47475	4.691224	0.1350598	0.00797888	0.00493391	0.0246007	0.0422038	0.00693464	0.0123792	0.0244923	0.00514034	0.0202427	0.0247586	0.0170922	0.0260987	0.0693795	0.0308768	0.00329338	0.0310533	0.0445552	0.00695544	0.00356076	0.0213894	0.0556594	0.00155488	0.00175813	0.00887799	0.0402355	0.0660264	0.0138431	0.00481552	0.00769435	0.0477722	0.015411	0.00427378	0.0205407	0.0198329	0.00914059	0.0764604	0.0537362	0.00640469	0.0560111	0.0330268	0.00396669	0.0355961	0.02293701	0.06548233	0.00922457	0.526774	0.00483559	0.006504	0.44993	0.0027312	17.62887	0.1204824	7	39.26452	0.2984608	1.91385e-05	0.00647537	0.196451	3.79705	0.288148	0.316338	0.127921	0.267593	0.1859647	0.6478776
8990	-3758.687	-3709.376	-49.31048	4.686942	0.1812081	0.0162401	0.00511411	0.0512067	0.0339115	0.0108953	0.0174948	0.0168433	0.00620985	0.0157507	0.0142413	0.00366945	0.0145355	0.0293555	0.00403424	0.00126433	0.00902254	0.0105038	0.0297267	0.00818857	0.00164473	0.0227584	0.0178122	0.00903827	0.0749839	0.121777	0.00283591	0.0618228	0.032615	0.0106401	0.0197991	0.0214572	0.0391633	0.0146877	0.000771314	0.0179462	0.0252202	0.0197935	0.00374453	0.0497599	0.0116796	0.02881	0.0246124	0.02836994	0.1238299	0.00914313	0.522124	0.00478695	0.0107299	0.445958	0.00725863	17.19316	0.1634606	8	37.66759	0.3412132	0.000259538	0.0236861	0.332869	3.64319	0.298952	0.291025	0.145587	0.264437	0.2872905	0.5689732
9000	-3756.284	-3712.252	-44.03126	4.623348	0.1818818	0.0236445	0.00468698	0.0312205	0.0321195	0.00728343	0.0180796	0.0307294	0.00696579	0.0178281	0.00638506	0.027831	0.0135152	0.0247429	0.00755913	0.00790256	0.00624407	0.0468047	0.0330427	0.00121559	0.0214559	0.0023816	0.0256396	0.00021576	0.0240492	0.017343	0.0265134	0.00820692	0.11133	0.0124615	0.0313059	0.0113315	0.00932968	0.0555539	0.0137517	0.0475375	0.0015178	0.00409487	0.0106775	0.0270712	0.0174341	0.056123	0.0298188	0.02454727	0.04261839	0.00816059	0.503547	0.00612728	0.00560392	0.471284	0.00527704	16.94807	0.1613126	8	37.30675	0.3611139	0.000266973	0.0240203	0.334748	3.64096	0.306728	0.30156	0.124814	0.266898	0.203931	0.7910156
