Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
5980	-14508.13	-14528	19.86772	0.126774	0.0962764	0.100657	0.0957328	0.0946536	0.0962691	0.137058	0.0824914	0.0804626	0.206222	0.0598087	0.0717613	0.0921797	0.0982211	0.109399	0.12143	0.136553	0.116974	0.108341	0.0946426	0.0997898	0.0873038	0.188808	0.0307453	0.0424608	0.0250864	0.0164383	0.0385295	0.0256626	0.0227799	0.0140009	0.0485895	0.0155516	0.0840006	0.0195545	0.0552099	0.0154262	0.0367289	0.0585644	0.0194883	0.0281897	0.0447627	0.0164837	0.224742	0.295824	0.0602942	0.0274679	0.382605	0.00906591	0.23343	0.237026	0.14483	0.384713	3.160061
5990	-14504.07	-14525.65	21.5843	0.123418	0.101091	0.124975	0.0935331	0.103998	0.0740641	0.110306	0.0685938	0.0911862	0.162543	0.0638088	0.0779298	0.102154	0.104139	0.0927199	0.107359	0.138342	0.107181	0.132024	0.0557841	0.0893967	0.0845985	0.145024	0.0222216	0.0406309	0.0157322	0.0191158	0.056474	0.0431191	0.0194195	0.0322634	0.0497011	0.0170593	0.0794731	0.0189035	0.0386605	0.0178874	0.0317253	0.0338952	0.0256011	0.0132176	0.0433301	0.0158042	0.224634	0.295682	0.0602653	0.0246007	0.382422	0.0123962	0.23343	0.237026	0.14483	0.384713	2.988403
6000	-14503.88	-14523.88	20.00626	0.150472	0.109576	0.107197	0.0943274	0.113932	0.0673185	0.124637	0.0643559	0.0846883	0.184022	0.0751112	0.0726251	0.0906332	0.103712	0.10618	0.121165	0.138342	0.101641	0.128875	0.0906666	0.0913062	0.109106	0.141352	0.0197903	0.043013	0.028557	0.0292558	0.0443703	0.0442999	0.0328946	0.0246387	0.029965	0.0112685	0.0842097	0.0281881	0.0474888	0.0233916	0.0340827	0.0546677	0.022268	0.020158	0.0303358	0.0221225	0.226447	0.289566	0.0607516	0.0377436	0.377398	0.00809338	0.23343	0.237026	0.14483	0.384713	3.146207
6010	-14497.79	-14518.63	20.8367	0.115244	0.0925978	0.0923849	0.0976067	0.0942975	0.0794103	0.122953	0.0777173	0.0944661	0.166739	0.0669941	0.0878834	0.108985	0.0985967	0.12361	0.133047	0.133149	0.107066	0.115456	0.0800606	0.0854465	0.0709194	0.171083	0.0347328	0.0464609	0.0296651	0.0300325	0.0309044	0.038025	0.0230862	0.0270382	0.035576	0.0161502	0.0858268	0.0346053	0.0393064	0.00858346	0.0382218	0.0327652	0.0117271	0.0138827	0.038724	0.032135	0.225696	0.288606	0.0587021	0.0376184	0.376146	0.0132321	0.231988	0.235561	0.150116	0.382336	3.063163
6020	-14498.76	-14520.22	21.46448	0.124831	0.0854911	0.0927039	0.10576	0.118706	0.0752952	0.123507	0.0646201	0.0767068	0.167342	0.0607314	0.0685787	0.0963913	0.0967763	0.11686	0.111747	0.119059	0.118807	0.101458	0.0742695	0.099244	0.0806885	0.167772	0.0193595	0.0447891	0.0224122	0.0205164	0.0404783	0.0444829	0.0265743	0.0274311	0.0230109	0.0190049	0.0952837	0.0300336	0.0393064	0.00906348	0.0387414	0.0406288	0.018692	0.0216439	0.0331058	0.038482	0.226419	0.289531	0.0592455	0.0341786	0.377352	0.0132745	0.231988	0.235561	0.150116	0.382336	3.000385
6030	-14506.15	-14527.95	21.79882	0.12097	0.101281	0.114963	0.0961484	0.108553	0.0752952	0.104285	0.0800199	0.0771531	0.167349	0.0737473	0.0629718	0.0962954	0.0942284	0.122285	0.126354	0.119059	0.129635	0.129886	0.0912114	0.0608151	0.0832841	0.164091	0.0254103	0.0317581	0.0237355	0.0156876	0.0510889	0.0349747	0.0174531	0.0150845	0.0236914	0.0324969	0.0702756	0.0202422	0.0472857	0.00683827	0.0412057	0.0334088	0.0129252	0.0111524	0.0240778	0.0282775	0.22686	0.293635	0.0536284	0.0346631	0.382701	0.00851223	0.231194	0.238176	0.149602	0.381028	2.966951
6040	-14498.84	-14519.21	20.37316	0.10331	0.0967103	0.112745	0.111258	0.0907007	0.0793572	0.132184	0.0737206	0.104914	0.16388	0.0673483	0.0972827	0.0825419	0.118456	0.105087	0.132362	0.12016	0.115317	0.126132	0.0806298	0.0807033	0.0782349	0.164091	0.0215851	0.0471861	0.0221917	0.027832	0.0382133	0.0459073	0.0198915	0.0205986	0.0356694	0.0143076	0.101772	0.0253512	0.0451551	0.0137324	0.0308677	0.0531107	0.0226078	0.0105506	0.040922	0.034939	0.226902	0.29369	0.0536383	0.0313516	0.382772	0.0116459	0.231194	0.238176	0.149602	0.381028	3.109517
6050	-14503.27	-14524.29	21.02424	0.0986343	0.0982006	0.102262	0.102227	0.109846	0.079395	0.106057	0.0722842	0.0940964	0.164477	0.0764116	0.0872046	0.089521	0.116565	0.110052	0.129477	0.127996	0.106527	0.126132	0.0872798	0.100858	0.0776949	0.160908	0.0306493	0.03221	0.0294079	0.0210364	0.0383412	0.0493227	0.0220025	0.0185169	0.0293378	0.020835	0.0707414	0.0207437	0.0496311	0.00800412	0.0359513	0.0624248	0.0165995	0.0139152	0.0287448	0.0218886	0.224314	0.29034	0.0615117	0.0309939	0.378406	0.0144353	0.231194	0.238176	0.149602	0.381028	3.044409
6060	-14500.18	-14520.87	20.69224	0.139737	0.0834503	0.105461	0.0987814	0.0928537	0.079395	0.134485	0.0849583	0.107642	0.184658	0.0795517	0.0681064	0.106441	0.108299	0.0982791	0.130139	0.12024	0.0750639	0.120023	0.0755413	0.0837831	0.098164	0.157607	0.0234635	0.0346008	0.0218684	0.0290053	0.0398337	0.0371401	0.0282587	0.017098	0.0381125	0.0166199	0.086649	0.0173764	0.046223	0.00610652	0.045545	0.0490946	0.0201069	0.0187965	0.0400032	0.0290478	0.227488	0.294449	0.0532347	0.027339	0.383761	0.0137279	0.225521	0.239933	0.150706	0.383839	3.077609
6070	-14500.94	-14522.55	21.61018	0.11533	0.0790938	0.105461	0.095709	0.105627	0.0747889	0.111232	0.0671558	0.0868636	0.146103	0.0787197	0.0823186	0.0948336	0.0887878	0.105147	0.109044	0.120467	0.120711	0.117363	0.0760182	0.0798228	0.0831314	0.13916	0.0278701	0.036548	0.0195491	0.0175402	0.0556782	0.0310746	0.0256213	0.0353653	0.0434567	0.0241897	0.0841456	0.0304774	0.047456	0.0204234	0.0385746	0.056734	0.0174396	0.0169565	0.0404112	0.0334147	0.231656	0.27506	0.0647592	0.0294787	0.385264	0.0137816	0.22406	0.238379	0.156208	0.381353	2.985816
6080	-14502.85	-14524.34	21.49015	0.137379	0.0887249	0.0952963	0.0896074	0.0969337	0.0663442	0.111891	0.085212	0.0780714	0.190396	0.0721221	0.0652137	0.0958643	0.0859307	0.105147	0.105992	0.126016	0.113612	0.109649	0.0621831	0.0916911	0.0934657	0.162467	0.0334351	0.0537095	0.0231448	0.0233424	0.0351687	0.0420707	0.0150921	0.020076	0.0265015	0.00453982	0.086451	0.0231939	0.0596698	0.0115748	0.0425789	0.0501446	0.0154433	0.0124905	0.051781	0.0382	0.233353	0.277075	0.0652336	0.0239359	0.388086	0.0123158	0.225215	0.239607	0.163987	0.37119	2.997818
6090	-14503.22	-14524.55	21.32278	0.12291	0.110489	0.115243	0.101223	0.0969337	0.0686972	0.12622	0.0795306	0.0781052	0.183025	0.0759507	0.078588	0.111849	0.0868306	0.105147	0.105992	0.144427	0.116404	0.112045	0.0890464	0.0795839	0.0981597	0.162467	0.022236	0.0465193	0.0205493	0.028411	0.0470164	0.0285926	0.0177441	0.0238757	0.0312347	0.00472165	0.0838965	0.0150933	0.0422062	0.00552521	0.0283331	0.0402261	0.0083679	0.0121354	0.0247389	0.0342632	0.241587	0.278734	0.0573197	0.0211246	0.39041	0.010825	0.221174	0.235309	0.161045	0.382471	3.014555
6100	-14504.07	-14525.17	21.0947	0.130934	0.113315	0.0956863	0.10007	0.11133	0.0852436	0.12315	0.069349	0.0808276	0.188842	0.0793775	0.0753307	0.0947028	0.0868306	0.105997	0.112524	0.131174	0.0936323	0.10403	0.0717449	0.0923233	0.0945879	0.155382	0.0318737	0.0470855	0.020362	0.0222817	0.0436036	0.0416286	0.0235509	0.0230864	0.038017	0.00306105	0.0665598	0.0323459	0.0403286	0.0119801	0.0347391	0.0465186	0.0224262	0.0168039	0.0506296	0.0240972	0.246898	0.284862	0.0519911	0.021589	0.380376	0.0142839	0.21622	0.230037	0.157438	0.396305	3.037363
6110	-14526.47	-14547.73	21.25594	0.127732	0.120669	0.110204	0.0981972	0.0926142	0.0590412	0.11843	0.0940676	0.0912067	0.155045	0.0701933	0.071075	0.104483	0.0988657	0.135346	0.12023	0.123202	0.101607	0.110496	0.0768517	0.11002	0.105879	0.155382	0.0319295	0.0442987	0.0165382	0.0257028	0.0401532	0.0630979	0.0162508	0.0266532	0.0274139	0.00296533	0.0712455	0.0204823	0.0275389	0.0178324	0.0267008	0.0343535	0.00981573	0.0179247	0.031918	0.0175873	0.24263	0.2927	0.0521012	0.0247307	0.373801	0.014037	0.213803	0.227467	0.155678	0.403051	3.021239
6120	-14508.21	-14530.8	22.59661	0.11317	0.0943948	0.094552	0.104767	0.0967271	0.075741	0.106744	0.0823269	0.0771962	0.177974	0.0882411	0.0694899	0.0847517	0.101466	0.0970126	0.12023	0.11481	0.115363	0.108311	0.0676593	0.0905617	0.0757907	0.146042	0.0297968	0.0439799	0.019023	0.0219331	0.0216116	0.0515182	0.0248824	0.0125599	0.0468218	0.00550081	0.0725591	0.0233775	0.039011	0.0145085	0.0244911	0.0490766	0.00484957	0.01145	0.0402453	0.0266529	0.240799	0.290491	0.0535207	0.0302794	0.37098	0.0139311	0.219636	0.225779	0.154523	0.400062	2.887172
6130	-14517.52	-14538.66	21.14007	0.115344	0.111201	0.0959983	0.0875332	0.106922	0.087557	0.118046	0.0742708	0.106917	0.167208	0.0679916	0.0674704	0.128044	0.0884682	0.0964384	0.14987	0.104845	0.116888	0.121721	0.0751177	0.0880734	0.0689301	0.170071	0.038354	0.0489127	0.0172221	0.0296041	0.0304463	0.0361964	0.0179417	0.0174162	0.0265908	0.00560693	0.0999337	0.0217014	0.0441738	0.0120917	0.0424993	0.0320453	0.00967884	0.00655466	0.0477905	0.0331401	0.245608	0.296293	0.0545055	0.0308841	0.365241	0.00746872	0.222297	0.225009	0.153997	0.398697	3.032826
6140	-14498.97	-14521.41	22.44168	0.146213	0.0900913	0.0906314	0.0937038	0.0918989	0.0585519	0.120366	0.0796701	0.0853134	0.167208	0.0788625	0.066081	0.0844782	0.0884682	0.10659	0.116627	0.103071	0.0939147	0.10741	0.0783786	0.0817327	0.100785	0.171538	0.0250213	0.0449452	0.020962	0.0210233	0.0319741	0.0505754	0.00791845	0.0197225	0.0382651	0.0169217	0.0736846	0.0151657	0.0528124	0.0109268	0.0274737	0.0425245	0.0195943	0.0162516	0.041789	0.0235285	0.237474	0.267834	0.060802	0.0238041	0.399176	0.0109097	0.240165	0.21984	0.150458	0.389537	2.902665
6150	-14505.43	-14526.83	21.39644	0.124524	0.118066	0.084879	0.101844	0.0935589	0.0697746	0.114736	0.0780063	0.0815105	0.167208	0.059264	0.0855481	0.108097	0.0959075	0.10659	0.119686	0.108179	0.103303	0.115423	0.0758212	0.0743344	0.100172	0.179904	0.0277581	0.0395238	0.0251692	0.0140009	0.0391339	0.0367491	0.0102766	0.0159123	0.0306795	0.0216698	0.0657909	0.0152805	0.0524546	0.0194839	0.0494034	0.0416944	0.0185393	0.0217038	0.0617104	0.0339196	0.219666	0.30279	0.0526554	0.0235657	0.38935	0.0119723	0.238981	0.218756	0.151985	0.390278	3.007189
6160	-14500.23	-14521.72	21.48951	0.124524	0.0933941	0.102864	0.0797771	0.100055	0.0817855	0.0881422	0.0692969	0.0854781	0.150099	0.0726982	0.0767345	0.0962734	0.0959075	0.109555	0.135843	0.134459	0.104595	0.127089	0.0719173	0.102863	0.0942912	0.136177	0.0255993	0.0428088	0.0251156	0.0376218	0.0378388	0.0294243	0.0116339	0.0316332	0.0294249	0.0161192	0.0926217	0.0304543	0.0462313	0.0218677	0.0278711	0.0574976	0.0176757	0.0137427	0.0341589	0.0347231	0.224122	0.288282	0.0537235	0.0244103	0.397247	0.0122152	0.239754	0.219464	0.152477	0.388306	2.997882
6170	-14501.08	-14522.11	21.02753	0.124524	0.0910152	0.107679	0.0821962	0.0871249	0.0662841	0.123513	0.0811858	0.0959812	0.157964	0.0492396	0.0783745	0.0962734	0.117417	0.107378	0.124583	0.132298	0.11632	0.129845	0.0757494	0.0835628	0.0791736	0.181567	0.0221286	0.0405099	0.0213688	0.0190181	0.0378965	0.0302418	0.0105533	0.0276561	0.0301235	0.0291297	0.0827056	0.0223834	0.0400936	0.0193656	0.0381148	0.0500617	0.0211915	0.029359	0.0550821	0.0278467	0.223684	0.287718	0.0536185	0.0279018	0.396471	0.0106063	0.235124	0.234537	0.149532	0.380807	3.04408
6180	-14506.16	-14526.85	20.69453	0.112536	0.0928125	0.116204	0.102005	0.0833294	0.0961519	0.127474	0.0761525	0.0776464	0.157964	0.0962373	0.0783745	0.10068	0.10587	0.120291	0.14217	0.130056	0.1144	0.129845	0.0678313	0.0772395	0.0692558	0.178183	0.0177926	0.0343644	0.0162598	0.0183424	0.0370625	0.0304132	0.0277946	0.0174177	0.0229519	0.0153622	0.0884173	0.0180894	0.0570881	0.0127799	0.0356206	0.0429628	0.016074	0.0162211	0.063331	0.036325	0.22892	0.291731	0.0517957	0.0323767	0.382992	0.0121836	0.235124	0.234537	0.149532	0.380807	3.07738
6190	-14505.59	-14526.52	20.92977	0.134583	0.100967	0.11	0.0939669	0.0893858	0.0690109	0.124884	0.0571901	0.087219	0.17763	0.0804246	0.0757122	0.108112	0.0854638	0.126946	0.103324	0.125573	0.0891114	0.132125	0.0838184	0.0791197	0.0816224	0.155032	0.0322716	0.0493728	0.0194807	0.0245965	0.0408313	0.0500049	0.017098	0.0312649	0.0264005	0.0118762	0.079884	0.0147048	0.0649362	0.0149327	0.0536146	0.0496446	0.00892922	0.0158891	0.0461542	0.0307486	0.228783	0.291556	0.0551585	0.0323572	0.382762	0.00938415	0.235124	0.234537	0.149532	0.380807	3.053856
6200	-14500.56	-14522.68	22.11839	0.108239	0.0977687	0.0843153	0.105123	0.102144	0.0690109	0.124295	0.0723009	0.0785944	0.168728	0.0846844	0.082076	0.0804615	0.109041	0.111762	0.109015	0.119498	0.140725	0.126889	0.0765248	0.0761644	0.0762546	0.157265	0.020212	0.0443301	0.0143829	0.0151317	0.0314784	0.042519	0.0112533	0.0181153	0.0338678	0.0185499	0.0887606	0.0187922	0.0353627	0.0119084	0.0333302	0.0431924	0.0100953	0.016505	0.0285926	0.0377351	0.226373	0.288485	0.0545776	0.0253132	0.396896	0.00835532	0.239746	0.219489	0.152472	0.388293	2.934994
6210	-14504.86	-14525.51	20.65102	0.106639	0.0851949	0.116075	0.0917379	0.105531	0.0688846	0.122235	0.0763639	0.0949534	0.167441	0.100876	0.0765016	0.102379	0.0913553	0.131636	0.123485	0.117365	0.108651	0.11605	0.0732253	0.106558	0.085865	0.169068	0.0313947	0.0559858	0.0205442	0.0362139	0.0372462	0.0511317	0.0174203	0.0268983	0.0359076	0.010199	0.0686317	0.024825	0.0301526	0.0137667	0.0330111	0.0463847	0.024795	0.0257812	0.0293971	0.0239747	0.227686	0.290158	0.0490962	0.0254599	0.399197	0.00840376	0.239746	0.219489	0.152472	0.388293	3.081732
6220	-14493.6	-14515.51	21.90566	0.139372	0.100127	0.0854118	0.0887265	0.0955817	0.0755676	0.110407	0.0787216	0.0664534	0.183932	0.0836671	0.0707288	0.0908948	0.09096	0.095463	0.12379	0.117365	0.103435	0.123942	0.0746505	0.0866306	0.0755086	0.169068	0.0219912	0.0510854	0.0309677	0.0267059	0.0375615	0.0414107	0.0104534	0.0290033	0.0338076	0.0163768	0.0721814	0.0245603	0.028938	0.0180404	0.0330111	0.0422368	0.0201459	0.024794	0.0393086	0.023284	0.227182	0.289515	0.0489875	0.0258188	0.398313	0.0101839	0.239746	0.219489	0.152472	0.388293	2.956267
6230	-14499.97	-14522.44	22.46344	0.115665	0.11081	0.099199	0.102231	0.108398	0.0698395	0.112158	0.0656866	0.0970403	0.173424	0.0760652	0.065482	0.0950421	0.09096	0.0880846	0.145526	0.113823	0.115835	0.118137	0.0603683	0.0721715	0.0716602	0.131838	0.0314744	0.0421447	0.0198456	0.028625	0.0368058	0.0345732	0.0203579	0.0247771	0.0398355	0.0281989	0.0741613	0.0120097	0.0274047	0.0109329	0.039541	0.0370509	0.0173274	0.0147495	0.0416404	0.0195883	0.225212	0.287005	0.0512723	0.0315555	0.394859	0.0100956	0.234602	0.214779	0.1492	0.401419	2.900489
6240	-14506.83	-14528.43	21.60014	0.121088	0.112298	0.123416	0.103625	0.105105	0.0756366	0.117561	0.0829754	0.0790766	0.148066	0.0682399	0.0823763	0.0991473	0.0887774	0.107604	0.112745	0.143784	0.100032	0.114929	0.0712645	0.0935557	0.0758804	0.141086	0.018567	0.0370685	0.017009	0.0260952	0.0368058	0.0232188	0.0238254	0.0187997	0.0223772	0.0214739	0.100399	0.011819	0.0436557	0.0182728	0.0448395	0.0481239	0.0243281	0.0207679	0.0300185	0.0310841	0.221699	0.292616	0.0504726	0.0336718	0.387411	0.0141295	0.25733	0.220186	0.152956	0.369529	2.986819
6250	-14505.21	-14526.78	21.56966	0.122121	0.0969457	0.124942	0.0751093	0.101842	0.0758355	0.123057	0.0582396	0.098745	0.166396	0.0914416	0.0848984	0.0789487	0.0906216	0.108101	0.134876	0.135902	0.10681	0.134977	0.0876259	0.0754038	0.0821588	0.154103	0.0226912	0.0293877	0.024378	0.0333868	0.0365722	0.0530951	0.0224043	0.0220114	0.0307121	0.0183472	0.0659129	0.0189052	0.0390035	0.00863532	0.0222093	0.0505856	0.014833	0.0183939	0.0285658	0.0207368	0.22287	0.294162	0.0507393	0.0303191	0.387705	0.0142042	0.246942	0.211298	0.146782	0.394978	2.989867
6260	-14510.34	-14531.88	21.54444	0.102848	0.0839285	0.116017	0.101059	0.09685	0.0704846	0.0997843	0.0545794	0.104135	0.175785	0.10141	0.0833929	0.0821361	0.0758529	0.105279	0.132522	0.121982	0.101374	0.122596	0.0703407	0.0917352	0.0859543	0.169442	0.0201342	0.0372191	0.0140918	0.0322482	0.0320884	0.0409677	0.0192906	0.0275672	0.0425547	0.0204652	0.0803643	0.022549	0.0552379	0.01129	0.0331985	0.0608156	0.0231501	0.0131629	0.0286052	0.0279001	0.231768	0.276772	0.0498091	0.0298965	0.39781	0.0139438	0.246942	0.211298	0.146782	0.394978	2.992389
6270	-14502.98	-14525.72	22.74296	0.0966643	0.091236	0.104515	0.0764436	0.0897544	0.064753	0.112013	0.0664232	0.0882481	0.175785	0.0580167	0.0717158	0.0866369	0.0997501	0.10253	0.138445	0.113103	0.114752	0.111319	0.0871893	0.0776092	0.0817496	0.147846	0.0283287	0.03134	0.0174686	0.0251359	0.0354632	0.0444429	0.0199395	0.0272714	0.0287719	0.0201052	0.0918203	0.0209203	0.0440075	0.0159482	0.0332112	0.0378791	0.0113325	0.0171088	0.0458184	0.0197264	0.232108	0.277177	0.0449382	0.0334198	0.398393	0.0139642	0.249545	0.213525	0.137991	0.398938	2.872537
6280	-14512.73	-14532.93	20.20307	0.1178	0.121731	0.0997496	0.101423	0.0869232	0.0808952	0.131001	0.0630813	0.0882481	0.177373	0.0725767	0.0694864	0.0925997	0.114593	0.110743	0.148404	0.11579	0.131982	0.107436	0.0791577	0.100017	0.0817496	0.175362	0.0304065	0.0383733	0.023946	0.0279774	0.0352856	0.0426345	0.0212869	0.0347002	0.0461332	0.0183818	0.106352	0.0179382	0.050239	0.011634	0.0255098	0.0337685	0.0143456	0.0137114	0.0455009	0.0202802	0.237067	0.283099	0.0458983	0.0341339	0.385539	0.0142626	0.233408	0.228677	0.164775	0.37314	3.126526
6290	-14504.33	-14525.25	20.91969	0.117107	0.109797	0.113286	0.0864271	0.109717	0.0804624	0.11373	0.0769537	0.0820902	0.177373	0.068751	0.0872962	0.0913555	0.105517	0.0814418	0.124099	0.122143	0.11473	0.124156	0.0714162	0.0832036	0.0857524	0.137195	0.0399158	0.0458127	0.0323937	0.0233056	0.0439151	0.0345347	0.0178713	0.0208068	0.0386584	0.0183181	0.0981174	0.0162124	0.0457695	0.0165889	0.0460199	0.0478224	0.0134598	0.0179999	0.0329179	0.0404249	0.213818	0.295878	0.0479701	0.0244862	0.402941	0.0149064	0.236909	0.232108	0.152245	0.378738	3.054864
6300	-14509.39	-14529.83	20.43813	0.0960921	0.096237	0.128375	0.106435	0.0993643	0.0671175	0.135115	0.0769537	0.0898253	0.206597	0.0877564	0.0730328	0.0872246	0.0892773	0.132532	0.148159	0.14088	0.125138	0.116553	0.0766068	0.0744364	0.0902476	0.137195	0.0229435	0.0373718	0.0180552	0.0145721	0.039053	0.0408125	0.0294758	0.0141023	0.0384976	0.0127858	0.0916223	0.0183027	0.060368	0.00398371	0.0414527	0.0387257	0.0186684	0.0135894	0.0385984	0.0288889	0.211249	0.292323	0.0594088	0.024192	0.3981	0.0147273	0.236909	0.232108	0.152245	0.378738	3.10302
6310	-14505.35	-14525.23	19.87789	0.100464	0.117472	0.0878249	0.106435	0.116148	0.0845383	0.136697	0.0891481	0.0889579	0.180431	0.0725795	0.0752752	0.0894203	0.108277	0.111653	0.129478	0.148468	0.109084	0.124096	0.0737472	0.081116	0.0888646	0.17564	0.0280434	0.0430621	0.0217817	0.0221359	0.0404129	0.0535987	0.0277542	0.0173942	0.0304507	0.0289993	0.0895139	0.0267061	0.0534051	0.0019169	0.0206288	0.0468472	0.0265565	0.0105389	0.0436844	0.0297976	0.212106	0.293508	0.0610665	0.02429	0.399714	0.0093158	0.236909	0.232108	0.152245	0.378738	3.159044
6320	-14501.02	-14522.15	21.12604	0.136954	0.0902849	0.1031	0.0906881	0.102698	0.0899737	0.11292	0.0653161	0.0743831	0.158942	0.0691122	0.0842587	0.088186	0.119376	0.128725	0.117288	0.119029	0.113456	0.12194	0.0762794	0.0890426	0.0709298	0.160581	0.0280434	0.0322189	0.0312956	0.0300928	0.0374803	0.036136	0.0350323	0.0261256	0.0313573	0.0171855	0.0978217	0.0209276	0.0418876	0.00779257	0.035452	0.0512739	0.0217177	0.0195425	0.0321785	0.0172046	0.211401	0.292534	0.0608638	0.0278698	0.398387	0.00894419	0.239794	0.222756	0.1541	0.38335	3.034229
6330	-14497.42	-14518.14	20.71612	0.143819	0.117424	0.0996113	0.105987	0.105242	0.0722782	0.121106	0.0711846	0.0973281	0.15322	0.0724999	0.0831519	0.0890097	0.096223	0.129348	0.120442	0.098152	0.0974099	0.11613	0.0697488	0.0801501	0.089766	0.183381	0.0225922	0.0411118	0.0277889	0.0227034	0.0378047	0.0400416	0.0143472	0.0139083	0.0322878	0.0228227	0.0913027	0.0214913	0.0488981	0.0177157	0.03316	0.0461242	0.0234789	0.0207264	0.0531626	0.0311401	0.218537	0.266991	0.0629181	0.0288105	0.411834	0.0109099	0.241199	0.224061	0.155002	0.379738	3.075221
6340	-14492.06	-14512.88	20.82225	0.125842	0.108772	0.102867	0.0961252	0.104387	0.0677042	0.114853	0.0656367	0.0954191	0.178688	0.0729418	0.0877934	0.0986444	0.101647	0.104846	0.11563	0.11132	0.119157	0.126976	0.0806766	0.0766719	0.0787744	0.193426	0.0286867	0.0263906	0.0220465	0.0296056	0.0441341	0.0527737	0.0177436	0.0251654	0.0345342	0.01756	0.077616	0.0279459	0.0357918	0.0227694	0.0311166	0.0403509	0.0150525	0.0148582	0.0369949	0.0346756	0.207777	0.291295	0.0598204	0.027392	0.398823	0.0148919	0.237761	0.23512	0.152793	0.374325	3.064608
6350	-14498.43	-14519.65	21.21968	0.125842	0.111272	0.102465	0.111139	0.0931544	0.0827843	0.115467	0.0697981	0.0991848	0.19714	0.0729418	0.0715438	0.0901857	0.102883	0.0925955	0.14239	0.11978	0.0921766	0.108831	0.0768771	0.0803588	0.0787559	0.167532	0.0154926	0.0432609	0.0165703	0.0307645	0.0368764	0.0280408	0.0175943	0.0153622	0.0327753	0.0144386	0.0949118	0.0247679	0.0426301	0.0236899	0.0380596	0.0434774	0.0163618	0.00899093	0.0369949	0.0387057	0.211268	0.296189	0.0461369	0.0281832	0.405523	0.012699	0.245278	0.232802	0.151286	0.370634	3.024865
6360	-14497.6	-14518.61	21.00642	0.110652	0.0953324	0.112022	0.0941586	0.0947344	0.0849156	0.120045	0.084771	0.0848645	0.151966	0.0709249	0.0811913	0.0963886	0.102838	0.121268	0.134287	0.108102	0.102607	0.117566	0.0933239	0.0837361	0.0869489	0.178623	0.0364735	0.0351798	0.0322635	0.0194596	0.0521871	0.042899	0.0235154	0.0192959	0.0345519	0.0218445	0.0774016	0.0147829	0.04215	0.0192798	0.0246562	0.0346541	0.0165864	0.0158968	0.041253	0.0305924	0.205767	0.304566	0.0569109	0.0274493	0.394964	0.0103434	0.245278	0.232802	0.151286	0.370634	3.046191
6370	-14494.85	-14515.93	21.0822	0.123445	0.0885425	0.111736	0.11646	0.0956136	0.05871	0.120513	0.0749278	0.0848645	0.185056	0.0776614	0.0680695	0.102423	0.0979636	0.0969228	0.135265	0.106286	0.110419	0.129728	0.0713469	0.0840908	0.0961952	0.158621	0.0291412	0.0394059	0.0294609	0.0205615	0.0389958	0.0405517	0.0202127	0.0175667	0.0378404	0.0202896	0.0885106	0.021749	0.0347371	0.0236302	0.0233555	0.0460546	0.0184897	0.0219377	0.04163	0.0296315	0.223147	0.296898	0.0554782	0.0311566	0.385021	0.00829958	0.244021	0.231609	0.150511	0.373858	3.038613
