Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2710	-5.653581	0	-5.653581	21.7801	191810.3	0.0121557	0.0272184	0.00970004	0.0165319	0.024253	0.072814	0.00578454	0.0634443	0.0164059	0.100094	0.0182093	0.0611424	0.0507383	0.0120979	0.00935387	0.0690409	0.103572	0.060761	0.04549966	-0.04556934	0.0368291	0.371388	0.132672	0.0114448	0.408496	0.0391706	37.02908	0.05340402	0.997099	0.999257	1.00074	1.0029	0.296917	0.493841	0.19024	0.0190012	0.007834679	6.816363
2720	29.24035	0	29.24035	25.04257	268765.6	0.0116506	0.000479372	0.00249917	0.0168503	0.000376099	6.79403e-05	0.00109315	0.0113039	0.00273217	0.00518094	0.0052334	0.0085129	0.0126711	0.00504483	0.00789406	0.00447436	0.00156984	0.00383205	0.006995429	0.03975472	0.415334	0.14934	0.252487	0.00715106	0.134501	0.0411863	40.74666	2.3511e-05	0.997549	0.999373	1.00063	1.00245	0.0593861	0.0453819	0.472853	0.422379	0.03977823	0.000591052
2730	3.635	0	3.635	22.9748	243067.1	0.00788818	0.106279	0.00553809	0.0668779	0.0123475	0.000819989	0.0450983	0.035639	0.0513357	0.022872	0.00110446	0.00389051	0.00204215	0.0683647	0.0338775	0.00250866	0.0222139	0.0055629	0.02353994	-0.006649146	0.283532	0.13038	0.409241	0.0569132	0.0918183	0.0281162	34.03899	0.04873065	0.997423	0.99934	1.00066	1.00258	0.530506	0.0366165	0.221527	0.21135	0.0420815	1.158006
2740	-14.40886	0	-14.40886	9.712205	506847.9	0.0332773	0.00286053	0.0231365	0.412513	0.0110907	0.0044009	0.106629	0.0119681	0.0853546	0.0233785	0.130708	0.0115063	0.00394998	0.0377376	0.0260231	0.0276914	0.130222	0.0486983	0.08249987	-0.09873018	0.0756456	0.0256541	0.251555	0.115595	0.369935	0.161616	42.56774	0.1264893	0.998215	0.999543	1.00046	1.00179	0.734835	0.0279108	0.078696	0.158558	0.02775909	4.55668
2750	-21.33267	0	-21.33267	25.28006	461451.4	0.230988	0.0491502	0.0766197	0.0104816	0.191474	0.196486	0.0214128	0.186002	0.0293889	0.0824066	0.0292247	0.0388458	0.191597	0.0458599	0.00284531	0.172761	0.0280184	0.129359	0.1723903	0.08085878	0.0629364	0.133151	0.094352	0.205477	0.443466	0.060618	46.35108	0.001988277	0.998129	0.999521	1.00048	1.00187	0.385209	0.0353474	0.272174	0.30727	0.08284706	0.02399936
2760	-33.49079	0	-33.49079	43.94555	778322.9	0.00951432	0.0660499	0.00507386	0.0519242	0.0880096	0.106312	0.140881	0.39573	0.146013	0.474332	0.162728	0.122663	0.0906858	0.0914231	0.190694	0.226772	0.155454	0.144956	0.1993675	0.0168961	0.111846	0.238012	0.13446	0.38134	0.0259854	0.108357	47.44698	0.01181787	0.99856	0.999632	1.00037	1.00144	0.440954	0.116802	0.0423627	0.399881	0.02871398	0.4115722
2770	-40.40592	0	-40.40592	17.74927	835019.1	0.509046	0.0644478	0.0615257	0.674454	0.0498931	0.253437	0.553849	0.135404	0.0405408	0.0257551	0.33495	0.106089	0.406761	0.528904	0.0496232	0.711803	0.0517418	0.268999	0.2618883	0.03026966	0.0452877	0.114291	0.107278	0.315217	0.337069	0.0808581	32.1377	0.0272195	0.998609	0.999644	1.00035	1.00139	0.116239	0.334029	0.00756308	0.542169	0.05748915	0.4734719
2780	-37.21321	0	-37.21321	18.16701	818186.6	0.178531	0.174805	0.312285	0.280821	0.298597	0.313318	0.173013	0.0190331	0.532645	0.177725	0.500134	0.207835	0.458539	0.0235092	0.0811215	0.310248	0.115197	0.0138403	0.1563133	0.06889128	0.0461651	0.0578473	0.133719	0.314232	0.336016	0.11202	41.43431	0.02014112	0.998595	0.999641	1.00036	1.00141	0.274392	0.362469	0.269341	0.0937986	0.08903241	0.2262224
2790	-47.71179	0	-47.71179	24.17388	620023.5	0.207665	0.523619	0.158561	0.528292	0.156808	0.0498045	0.29294	0.039464	0.0465511	1.32214	0.06596	0.00997918	0.163162	0.180513	1.64857	0.416775	0.596389	0.0805618	0.454303	-0.003179078	0.057685	0.0898534	0.349787	0.0381628	0.171487	0.293025	29.8983	0.01676446	0.998386	0.999587	1.00041	1.00161	0.0958073	0.74169	0.024929	0.137573	0.01358538	1.234007
2800	-53.16484	0	-53.16484	9.695106	928318.6	0.279508	0.061092	1.63262	0.472677	0.0279628	0.337498	0.886671	0.393379	0.416286	0.307417	0.270827	0.643129	0.480648	0.304341	0.551074	0.697554	0.92514	0.671945	0.4740294	0.003695001	0.558321	0.121092	0.192386	0.0514306	0.05206	0.0247101	40.29702	0.02659798	0.998681	0.999663	1.00034	1.00132	0.393888	0.511361	0.0807828	0.0139683	0.03029298	0.8780245
2810	-44.63919	0	-44.63919	12.43485	853422.2	0.1594	0.319903	0.244965	0.151748	0.248604	0.113929	0.503487	0.575924	0.0283562	0.279142	0.143937	0.212445	0.535925	0.065753	0.203463	0.169956	0.410615	0.476961	0.2625947	-0.2430925	0.0432369	0.148986	0.236703	0.488719	0.0519525	0.0304022	24.6236	0.4080261	0.998624	0.999648	1.00035	1.00138	0.319211	0.135627	0.275358	0.269804	0.1649336	2.473881
2820	-60.02829	0	-60.02829	16.2347	254675.2	0.960727	1.2714	0.180356	0.108087	0.417739	0.04603	0.930638	3.07894	1.18583	0.81701	1.40386	0.0645419	0.920264	0.020161	0.264961	0.31137	1.18828	0.709499	0.556698	-0.1701634	0.144451	0.155666	0.261238	0.392341	0.0450514	0.00125303	48.99482	0.2346313	0.997482	0.999356	1.00064	1.00252	0.294646	0.0178707	0.563783	0.1237	0.06446786	3.639508
2830	-45.37014	0	-45.37014	35.85999	789001.6	0.210552	0.568578	0.0603669	0.83431	0.050393	0.130788	0.162844	0.340297	0.141153	0.0942544	0.674515	0.18617	0.220766	0.263573	0.172147	0.105951	0.464803	0.181723	0.2087882	0.1132738	0.0856858	0.0923381	0.114977	0.197787	0.509123	8.95406e-05	46.56641	0.02479576	0.998569	0.999634	1.00037	1.00143	0.334393	0.0282751	0.613329	0.0240035	0.1380696	0.1795889
2840	-46.42755	0	-46.42755	6.449809	737551.7	0.0558084	0.231579	0.0368976	0.929287	0.0726831	0.0919001	1.28405	0.295556	0.333325	0.0491749	1.16018	0.191688	0.378187	0.535776	0.153411	1.31179	0.0298697	0.69218	0.3915134	0.09476206	0.0815169	0.201744	0.202376	0.214253	0.299981	0.00012857	46.46222	0.005844414	0.99852	0.999622	1.00038	1.00148	0.0399801	0.0183106	0.869163	0.0725461	0.1006065	0.05809182
2850	-22.19346	0	-22.19346	14.89593	496186.3	0.0684204	0.103937	0.552288	0.0245586	0.0467138	0.158744	0.0504247	0.358236	0.055691	0.0389194	0.0309883	0.0788178	0.122427	0.00431967	0.0200576	0.0447213	0.145969	0.0188265	0.09394269	0.01534251	0.158517	0.350389	0.152789	0.0637015	0.268502	0.00610141	25.29768	0.06373456	0.998196	0.999539	1.00046	1.00181	0.0312397	0.055479	0.762581	0.150701	0.07907708	0.8059803
2860	-45.27408	0	-45.27408	17.15298	96102.51	0.709096	0.550683	0.376769	0.131127	0.318785	0.0129648	0.505548	0.0749092	0.0210713	0.213951	0.252562	0.255654	0.61192	0.209624	0.127531	1.10838	0.218593	0.0521457	0.3209395	0.09418475	0.253085	0.0697391	0.0219507	0.316591	0.026969	0.311665	47.97578	0.1263183	0.995903	0.99895	1.00104	1.0041	0.0055335	0.34958	0.313746	0.331141	0.2205031	0.5728642
2870	-39.93389	0	-39.93389	12.59714	861276.1	0.0100256	0.131714	0.153623	1.53729	0.0901815	0.0738406	0.0024994	0.494898	0.327225	0.417097	0.0635352	0.0743902	0.0795615	0.224959	0.0224375	0.0415965	0.189083	0.92497	0.3399014	-0.01560939	0.0294295	0.106317	0.06881	0.173586	0.124138	0.49772	28.67525	0.01746756	0.998631	0.99965	1.00035	1.00137	0.200535	0.772527	0.0249492	0.00198837	0.001858166	9.400428
2880	-29.41903	0	-29.41903	21.90964	193015.1	0.0784588	0.216708	0.108731	0.0973002	0.0422195	0.129225	0.115569	0.23579	0.255164	0.0379885	0.0617665	0.00948558	0.0836409	0.518908	0.0943471	0.0379748	0.313549	0.186038	0.1679518	0.01735545	0.0392058	0.00933191	0.0916682	0.39323	0.165375	0.301189	36.96607	0.05369134	0.997108	0.99926	1.00074	1.00289	0.252257	0.415454	0.324808	0.00748132	0.07104679	0.7557181
2890	-17.50348	0	-17.50348	39.36731	848637.7	0.0237202	0.0236621	0.19716	0.074421	0.044594	0.0340455	0.121249	0.0276032	0.0125697	0.168223	0.129149	0.0530035	0.096364	0.0181519	0.0305039	0.0119089	0.10361	0.049823	0.09649607	0.07687525	0.00966402	0.0168152	0.226422	0.0789555	0.583975	0.0841684	42.03282	0.01338478	0.998621	0.999647	1.00035	1.00138	0.108375	0.0929653	0.210468	0.588191	0.09026003	0.1482914
2900	-9.50383	0	-9.50383	16.41853	290033.8	0.00686199	0.0371414	0.00624676	0.00175197	0.0139369	0.163218	0.00775544	0.140125	0.0825009	0.104225	0.0271574	0.0207877	0.164922	0.0675456	0.0166283	0.0730888	0.0180555	0.0535648	0.05947953	0.03398944	0.150137	0.189887	0.00973724	0.202286	0.343015	0.104938	27.59548	0.07223369	0.997641	0.999396	1.0006	1.00236	0.302485	0.0887157	0.510493	0.0983071	0.1062231	0.6800184
2910	-8.057032	0	-8.057032	17.71293	479023.3	0.0186077	0.0358725	0.0326405	0.0644392	0.052507	0.0687206	0.0339239	0.0254624	0.0482811	0.0629987	0.000583018	0.0163785	0.122835	0.0392637	0.0879054	0.0924062	0.012342	0.0987656	0.04301266	0.1250744	0.0798413	0.180302	0.00924572	0.14698	0.514356	0.0692752	43.51309	0.001626981	0.998164	0.99953	1.00047	1.00184	0.635227	0.309501	0.0433979	0.0118736	0.1267014	0.01284107
2920	-6.999952	0	-6.999952	11.86214	767934.8	0.0228471	0.0245551	0.0590626	0.0120765	0.0102324	0.135408	0.124125	0.0274057	0.101965	0.0643306	0.0181366	0.0822446	0.0548051	0.0141627	0.04061	0.0741438	0.149572	0.0507165	0.08026409	0.04332427	0.150186	0.142728	0.0718732	0.0577756	0.231122	0.346314	24.46982	0.03488275	0.99855	0.999629	1.00037	1.00145	0.552521	0.341923	0.0689362	0.0366198	0.07820702	0.4460309
2930	-21.59186	0	-21.59186	5.539161	690817.9	0.156382	0.00271625	0.395935	0.237067	0.393044	0.00906464	0.0813186	0.0857753	0.109232	0.0933977	0.175698	0.199415	0.253044	0.274601	0.636487	0.0195698	0.0500312	0.0150103	0.152949	0.002034832	0.185681	0.222837	0.208636	0.0108507	0.0594344	0.312561	7.546451	0.06191247	0.998471	0.999609	1.00039	1.00153	0.10504	0.162407	0.596593	0.135961	0.06394731	0.9681795
2940	-18.81815	0	-18.81815	2.470392	551084.6	0.241975	0.0298745	0.0808059	0.146893	0.0873126	0.49787	0.369013	0.250931	0.046318	0.297587	0.491053	0.307155	0.0811569	0.583368	0.0908367	0.166239	0.00390438	0.0262471	0.1780058	-0.01810463	0.221655	0.147319	0.182985	0.00397368	0.0709494	0.373118	4.041389	0.02764544	0.998288	0.999562	1.00044	1.00171	0.144877	0.0955375	0.0570462	0.702539	0.009540816	2.897597
2950	-1.005571	0	-1.005571	7.989318	889185.5	0.0617065	0.0585628	0.0113859	0.00375725	0.0681654	0.0182691	0.121584	0.0132332	0.0474569	0.0809508	0.0231053	0.000526851	0.0211661	0.0552591	0.101493	0.0230129	0.0207935	0.00303471	0.0770877	0.1557757	0.0468382	0.118315	0.439669	0.00207554	0.170474	0.222628	29.24514	0.04524518	0.998652	0.999655	1.00034	1.00135	0.681124	0.0678965	0.123859	0.127121	0.2010209	0.225077
2960	14.34109	0	14.34109	4.852126	520473.5	0.0326829	0.00625832	0.0309951	0.00579862	0.00369406	0.00195398	0.0456172	0.0031498	0.0119279	0.0431365	0.00860667	0.0156688	0.0207309	0.0491124	0.0198881	0.024983	0.0162417	0.021432	0.01932753	0.395265	0.0384006	0.269796	0.00711745	0.1093	0.388872	0.186514	37.86857	0.1696424	0.998239	0.999549	1.00045	1.00176	0.0533746	0.739564	0.121342	0.0857195	0.5649074	0.3003012
2970	33.47886	0	33.47886	4.30545	307452.2	0.0049951	0.00215033	0.00651408	0.00308614	0.00925636	0.0188291	0.00634555	0.0195535	0.00122635	0.0101519	0.00668187	0.00843502	0.014971	0.00281983	8.87564e-05	0.033016	0.00516927	0.0116022	0.007897293	0.00681673	0.220823	0.250233	0.0053973	0.0115728	0.4091	0.102875	6.491211	0.113677	0.997709	0.999414	1.00058	1.00229	0.0275949	0.526867	0.362239	0.0832988	0.1204937	0.9434267
2980	17.63859	0	17.63859	4.568893	948886.1	0.00682326	0.0388994	0.00715567	0.0164353	0.0219689	0.010741	0.0120645	0.0479022	0.00660158	0.0115285	0.0235525	0.00361488	0.000252276	0.00555328	0.000645254	0.0025206	0.00446215	0.0210006	0.02231134	-0.1492071	0.399031	0.193528	0.0242915	0.0442184	0.24744	0.0914907	27.44299	0.1977248	0.998695	0.999666	1.00033	1.00131	0.411951	0.189209	0.0788534	0.319987	0.04851774	4.07531
2990	5.60762	0	5.60762	5.348999	929703.4	0.048975	0.0626922	0.0519763	0.00217386	0.0312684	0.0170286	0.00129783	0.0836377	0.0235973	0.0636937	0.0435874	0.00857387	0.00358819	0.0517835	0.030436	0.0437494	0.0206864	0.0118194	0.02313952	-0.1392228	0.213996	0.0304777	0.097569	0.101111	0.205467	0.35138	44.73028	0.2680512	0.998682	0.999663	1.00034	1.00132	0.205546	0.210402	0.474161	0.109891	0.1288284	2.080684
3000	2.392063	0	2.392063	2.228228	458982.5	0.0570243	0.0181936	0.111742	0.0095685	0.0156127	0.0345346	0.0106472	0.0926265	0.13948	0.0713816	0.016177	0.0716732	0.0115286	0.117002	0.0322308	0.0130715	0.0795385	0.0162297	0.0537113	0.2065916	0.14723	0.0584615	0.207285	0.20302	0.141691	0.242313	25.97934	0.02789422	0.998124	0.99952	1.00048	1.00188	0.0850005	0.644557	0.0242542	0.246188	0.2344858	0.1189591
3010	-0.4054698	0	-0.4054698	7.660082	212859.7	0.000344319	0.240161	0.0334465	0.00267894	0.0720374	0.0286382	0.0441378	0.0368658	0.0164329	0.131172	0.0800915	0.00678591	0.0188533	0.0591886	0.00650247	0.0501729	0.00629924	0.034437	0.07968939	0.2685862	0.179429	0.546763	0.0604035	0.0771204	0.0417356	0.0945487	10.82732	0.001342977	0.997246	0.999295	1.0007	1.00276	0.201301	0.393441	0.255341	0.149918	0.2699292	0.004975294
3020	-33.1673	0	-33.1673	11.72475	482122.7	0.138504	0.0028844	0.640235	0.041903	0.417347	0.390689	0.301537	0.16982	0.0672399	0.347692	0.0398099	0.0662867	0.0044993	0.0762738	0.992861	0.0409611	0.077965	0.146177	0.231901	-0.009254839	0.183572	0.628058	0.0466564	0.0957431	0.0169393	0.0290312	24.74935	0.04744957	0.99817	0.999532	1.00047	1.00183	0.411357	0.444146	0.116172	0.0283256	0.03819474	1.242307
3030	-20.72515	0	-20.72515	19.20933	910645	0.0344535	0.0763614	0.116568	0.0708275	0.17549	0.165227	0.00546233	0.249615	0.0267143	0.0785241	0.209789	0.00013187	0.0629547	0.139307	0.0171377	0.16106	0.150253	0.0378237	0.08612288	-0.01217954	0.0301008	0.570267	0.251361	0.0318812	0.0244913	0.0918984	33.18348	0.03050305	0.998668	0.999659	1.00034	1.00133	0.799255	0.00968372	0.011953	0.179109	0.0183235	1.664695
3040	-39.21871	0	-39.21871	20.82344	693985	0.068523	0.111187	0.553689	0.116095	0.0291265	0.166209	1.12231	0.302803	0.0109671	0.0341359	0.00462305	0.000993399	0.12949	0.00289222	0.320175	0.0694052	1.08195	0.0381995	0.2238807	-0.01597232	0.128751	0.323746	0.0709791	0.0912119	0.175891	0.209421	37.89346	0.06448429	0.998475	0.99961	1.00039	1.00153	0.445712	0.172484	0.0580811	0.323723	0.04851197	1.329245
3050	-33.27018	0	-33.27018	14.78096	261198.7	0.101073	0.330469	0.263815	0.578683	0.140292	0.180158	0.360864	0.0278687	0.222085	0.223122	0.0280083	0.10629	0.145587	0.0956856	0.383068	0.0895901	0.00419997	0.116831	0.2135714	0.00524512	0.109906	0.120039	0.0605898	0.0778611	0.452837	0.178768	29.1824	0.05224021	0.997514	0.999364	1.00063	1.00249	0.104102	0.179452	0.325992	0.390454	0.05748533	0.9087572
3060	-43.30893	0	-43.30893	9.567832	908584.5	0.263341	0.0211642	0.568594	0.316624	0.494509	0.624945	0.246667	0.531921	0.155261	0.0212949	0.0874018	0.0524922	0.681623	0.425864	0.568575	0.0107363	0.453435	0.193952	0.3088848	0.1014371	0.134541	0.0665346	0.0637287	0.159567	0.135829	0.439799	43.64743	0.03702237	0.998667	0.999659	1.00034	1.00133	0.130636	0.0263364	0.763018	0.0800099	0.1384594	0.2673878
3070	-42.87392	0	-42.87392	29.79454	597351.7	0.785903	0.558417	0.0419659	0.177009	0.00226166	0.602995	0.427088	0.221615	0.130903	0.250169	0.237308	0.0905115	0.0182946	0.409695	0.117259	0.230979	0.566792	0.123416	0.2005687	-0.05207283	0.388007	0.0962383	0.0327815	0.283784	0.183596	0.0155943	43.19566	0.0595648	0.998356	0.999579	1.00042	1.00165	0.0402454	0.541075	0.254515	0.164165	0.007491964	7.950492
3080	-50.71495	0	-50.71495	26.45914	98642.21	1.29657	0.431828	1.01918	0.133907	0.000808467	0.0201839	0.708427	0.189674	0.442103	0.817435	0.45147	0.131778	0.203599	0.26225	0.674875	0.124636	0.263435	0.205105	0.2801389	0.05362236	0.0850728	0.0628	0.107136	0.303247	0.262921	0.178823	47.11822	0.04509218	0.995956	0.998963	1.00103	1.00405	0.0899729	0.714066	0.00561944	0.190341	0.09871454	0.4567937
3090	-25.6148	0	-25.6148	21.02857	672157.9	0.0645412	0.221124	0.153121	0.0235641	0.133001	0.114567	0.0936112	0.182632	0.0508088	0.0669488	0.0593883	0.0340294	0.126515	0.0154787	0.0295087	0.223674	0.348809	0.0591126	0.1805587	0.01117093	0.129161	0.0370239	0.495006	0.107239	0.12274	0.108831	30.40812	0.05375988	0.99845	0.999604	1.0004	1.00155	0.374861	0.316264	0.0271196	0.281755	0.0649308	0.8279564
3100	-12.23058	0	-12.23058	9.141311	113475.9	0.215622	0.0696292	0.0711413	0.0799603	0.0345272	0.0643663	0.00222406	0.0495113	0.185428	0.295247	0.0687726	0.140962	0.0028908	0.0166641	0.0026999	0.0141264	0.0315588	0.0269711	0.05597764	-0.05688979	0.0517318	0.194064	0.174511	0.240597	0.179732	0.159365	20.31571	0.06680179	0.996229	0.999034	1.00096	1.00378	0.0282952	0.612113	0.284642	0.0749494	0.009912005	6.739483
3110	0.4630107	0	0.4630107	8.421947	26479.86	0.0834213	0.126109	0.0145665	0.00792621	0.0141642	0.0816743	0.00632468	0.0352627	0.168526	0.136428	0.0282012	0.000577024	0.0115943	0.15413	0.0115317	0.0137199	0.0460393	0.0150709	0.04801518	0.01862311	0.144861	0.0956395	0.112434	0.25974	0.214539	0.172786	8.458688	0.03633939	0.9922	0.997994	1.00198	1.00782	0.010394	0.542665	0.200078	0.246863	0.0549625	0.6611669
3120	-29.90632	0	-29.90632	9.658879	819375.8	0.035124	0.554536	0.502496	0.0392428	0.017511	0.155925	0.141376	0.0340918	0.0441173	0.0392831	0.331063	0.0202712	0.543554	0.0377593	0.13865	0.665567	0.430017	0.267456	0.198226	0.03044541	0.0348646	0.212609	0.2762	0.191203	0.157929	0.127193	10.37058	0.06689828	0.998596	0.999641	1.00036	1.0014	0.0402933	0.541469	0.266697	0.151541	0.09734369	0.687238
3130	-17.44546	0	-17.44546	11.44712	920150.4	0.208674	0.104567	0.0996991	0.192624	0.0246155	0.1528	0.126506	0.0099536	0.0622455	0.137254	0.0763551	0.161535	0.0568334	0.132801	0.0219923	0.220051	0.0630571	0.000175809	0.1059736	-0.1214323	0.0690003	0.266292	0.239803	0.233411	0.086449	0.105044	40.87052	0.185692	0.998675	0.999661	1.00034	1.00133	0.0358875	0.0586798	0.786977	0.118456	0.06425963	2.889714
3140	-32.17643	0	-32.17643	8.36826	526954.3	0.864838	0.109024	0.102274	0.133793	0.392081	0.0117121	0.0385509	0.273579	0.0984605	0.129016	0.123082	0.0446309	0.00623228	0.0431432	0.132615	0.13642	0.239813	0.99386	0.1851035	-0.1323073	0.00340325	0.0832841	0.147115	0.695617	0.0456494	0.0249312	33.33963	0.162107	0.99825	0.999552	1.00045	1.00175	0.41416	0.0035161	0.0357252	0.546599	0.02979968	5.439891
3150	3.030521	0	3.030521	21.84849	745783	0.047252	0.0316324	0.0296152	0.0809499	0.0545689	0.0471791	0.0483426	0.00859257	0.0129656	0.0144689	0.0327137	0.00554236	0.0191072	0.0114533	0.0112229	0.000494121	0.0495716	0.0199174	0.02722213	0.113447	0.00620058	0.0463518	0.337605	0.40271	0.104758	0.102375	24.6353	0.1544112	0.998528	0.999624	1.00038	1.00147	0.638076	0.0810255	0.037726	0.243173	0.2678582	0.5764662
3160	-12.10269	0	-12.10269	27.26782	789662.1	0.0210928	0.269673	0.0735662	0.0129161	0.035828	0.052017	0.0448842	0.0179844	0.0656836	0.0211794	0.0677656	0.0835376	0.0360735	0.0412467	0.114322	0.0246613	0.0377787	0.0571678	0.06327957	-0.05633378	0.340592	0.188495	0.061439	0.105046	0.213309	0.0911197	41.43124	0.06916299	0.99857	0.999634	1.00036	1.00143	0.0415285	0.622116	0.0198999	0.316455	0.01282922	5.391053
3170	-42.98991	0	-42.98991	26.42495	637539.7	0.434166	0.785549	0.16312	0.691432	0.0190876	0.0333791	0.699978	0.579999	0.028151	0.168235	0.145597	0.0168285	0.183553	0.216933	0.0359322	0.380987	0.929935	0.0263528	0.2806918	0.0434621	0.0169425	0.342719	0.140282	0.400407	0.0574393	0.0422099	30.51154	0.01562533	0.998409	0.999593	1.00041	1.00159	0.470698	0.298411	0.000654271	0.230237	0.05908743	0.2644443
3180	-3.345701	0	-3.345701	16.41152	693103.8	0.000786601	0.00222009	0.0329833	0.00149246	0.0274119	0.00991939	0.0245817	0.0112524	0.0253661	0.110423	0.054084	0.0165869	0.105036	0.0723166	0.00083375	0.0170757	0.00623306	0.000115586	0.0565595	-0.01468952	0.00332409	0.248208	0.451927	0.187906	0.0296139	0.0790208	40.5993	0.0288575	0.998474	0.99961	1.00039	1.00153	0.501335	0.0983798	0.00148859	0.398796	0.01416799	2.03681
3190	2.390434	0	2.390434	14.15517	701304.8	0.0295076	0.0515181	0.00498663	0.0299455	0.0265056	0.0425678	0.0394199	0.00290029	0.0132523	0.00255255	0.036222	0.0170775	0.00877165	0.0295596	0.0663986	0.0643573	0.0352407	0.0364892	0.02677499	-0.03252716	0.186963	0.222605	0.309181	0.0482176	0.0543295	0.178703	21.46703	0.1274909	0.998483	0.999612	1.00039	1.00152	0.285268	0.452074	0.257283	0.00537535	0.09496371	1.342522
3200	3.606022	0	3.606022	10.39952	231619.7	0.0105925	0.0555839	0.0105428	0.0242911	0.0522014	0.0771502	0.00515961	0.00170972	0.0018696	0.0348965	0.0198031	0.0215792	0.00724428	0.00823676	0.0518523	0.0296566	0.161869	0.0208	0.03894685	0.05935621	0.194923	0.0473556	0.514805	0.0456492	0.0280829	0.169184	19.7339	0.02046057	0.99736	0.999324	1.00067	1.00264	0.361629	0.0990755	0.440607	0.0986885	0.07981677	0.2563442
3210	12.462	0	12.462	12.38631	71055.06	0.00389817	0.0224286	0.00387679	0.032729	0.00481253	0.00623262	0.0445192	0.0414088	0.0110512	0.00226978	0.0228786	0.00147376	0.00129727	0.000639104	0.0414781	0.00915186	0.00328621	0.00264695	0.0158221	-0.07939036	0.205923	0.0885533	0.0554754	0.196571	0.151968	0.30151	26.68486	0.148987	0.995236	0.998778	1.00121	1.00477	0.184047	0.185167	0.241373	0.389413	0.06959665	2.140721
3220	-9.253956	0	-9.253956	18.38571	607722.8	0.184458	0.0295471	0.0207877	0.0788237	0.0219406	0.0153433	0.150081	0.00519396	0.108608	0.0127977	0.00276828	0.0353345	0.0136425	0.0378387	0.10605	0.0249453	0.10108	0.0200245	0.03733679	-0.02668628	0.121379	0.0303994	0.200694	0.0190862	0.533849	0.0945919	27.5013	0.03067458	0.99837	0.999583	1.00042	1.00163	0.260616	0.545295	0.0295039	0.164585	0.003988296	7.691148
3230	-7.195244	0	-7.195244	25.64489	45244.62	0.0805506	0.0217784	0.00795278	0.0486831	0.0870718	0.0433721	0.0192002	0.0783088	0.0270346	0.00994163	0.105077	0.043839	0.0454239	0.00293629	0.0503684	0.00860087	0.0707373	0.00575236	0.03398498	-0.06579974	0.178677	0.0447499	0.295435	0.0280961	0.0736623	0.379379	30.32201	0.1127967	0.994031	0.998467	1.00152	1.00598	0.641382	0.230467	0.0715049	0.0566463	0.04699699	2.400084
