Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
14970	-3712.609	-3708.83	-3.7789	0.9495711	0.1997261	0.368451	0.0634553	0.151205	0.185576	0.106234	0.0960237	0.100059	0.427	0.0379976	0.710657	0.320416	0.112443	0.0173937	0.0273867	0.146744	0.0732936	0.263431	0.0162395	0.23574	0.1063196	0.0084103	0.524516	0.0107586	0.0108143	0.432826	0.0126748	0.05432771	0.000526193	0.0336176	0.382943	3.58291	0.309714	0.291132	0.121658	0.277495	0.1606473	0.3381799
14980	-3723.265	-3714.893	-8.372346	0.9896977	0.1711075	0.30872	0.204428	0.096512	0.282626	0.22032	0.177149	0.0862797	0.255664	0.0607356	0.951017	0.828629	0.121442	0.0145096	0.075471	0.0165648	0.170437	0.50629	0.0104021	0.1779149	0.1488935	0.00350632	0.526129	0.0126451	0.0108476	0.434158	0.0127138	0.005510571	0.000165462	0.0189433	0.304208	3.67668	0.304811	0.311515	0.125796	0.257878	0.1544041	0.03568929
14990	-3721.169	-3716.117	-5.052173	0.7675064	0.1911365	0.210028	0.100742	0.042798	0.0340941	0.186828	0.14147	0.215305	0.0698941	0.0165674	0.549679	0.981841	0.533314	0.0278446	0.0759063	0.0789046	0.0805538	0.617424	0.030152	0.2271296	-0.008757254	0.0032644	0.518688	0.0124662	0.0132639	0.444617	0.00770063	0.02732307	0.000385642	0.0288237	0.360132	3.61066	0.288069	0.301177	0.140799	0.269954	0.01856582	1.471687
15000	-3711.859	-3707.005	-4.853417	0.9739382	0.182646	0.299382	0.0876824	0.115911	0.185983	0.312933	0.141475	0.186713	0.119555	0.0331284	0.630356	0.327247	0.182323	0.000722866	0.0280886	0.0363581	0.193077	0.830189	0.294433	0.1994943	0.002517166	0.00550142	0.52693	0.0128479	0.00316764	0.441881	0.00967256	0.0174413	0.000275594	0.0244019	0.336875	3.63845	0.307485	0.29446	0.136306	0.261749	0.01995846	0.8738798
15010	-3728.061	-3716.567	-11.4938	0.4999815	0.1941241	0.213561	0.0920923	0.0261179	0.0721619	0.483211	0.132694	0.35916	0.263637	0.0510736	0.861302	0.230812	0.17187	0.0998948	0.171548	0.235275	0.00655005	0.902358	0.046296	0.3631715	-0.1051878	0.00415874	0.500724	0.0135769	0.00819579	0.466952	0.00639316	0.1826731	0.000431007	0.0304559	0.368149	3.60096	0.300947	0.291193	0.11899	0.28887	0.07748537	2.357518
15020	-3723.028	-3711.695	-11.33339	0.8830914	0.2081387	0.442247	0.198907	0.0202034	0.0884179	0.822111	0.255187	0.376049	0.315399	0.00959423	0.762809	0.22259	0.282297	0.339243	0.0270557	0.0232525	0.0338341	0.458816	0.17428	0.1577127	0.04616038	0.0154333	0.50355	0.0133735	0.00185153	0.456772	0.00901967	0.02256598	0.000695823	0.0385987	0.404563	3.55614	0.294909	0.288026	0.136085	0.280979	0.06872636	0.3283453
15030	-3720.803	-3712.101	-8.702172	0.7341629	0.1962213	0.56795	0.157349	0.0167868	0.0406658	0.442663	0.283073	0.351639	0.358692	0.0187882	0.940293	0.10739	0.0406107	0.0796418	0.261077	0.140125	0.143465	0.4012	0.0944572	0.2351723	0.1197998	0.0152512	0.501884	0.00453418	0.00834887	0.468967	0.0010149	0.04338485	0.000465059	0.0316244	0.373724	3.59419	0.302274	0.297199	0.137198	0.263329	0.1631847	0.2658635
15040	-3721.407	-3712.659	-8.747906	0.3401426	0.193342	0.363143	0.186134	0.0359222	0.1553	0.399741	0.365989	0.445149	0.379071	0.0770628	0.871821	0.272031	0.324928	0.0921041	0.14674	0.0932258	0.0334348	0.296395	0.00403521	0.1945258	-0.1553093	0.0147027	0.483835	0.00572088	0.00804862	0.487327	0.000366073	0.1685556	0.000418779	0.0300249	0.366059	3.6035	0.295525	0.299443	0.131435	0.273597	0.01324632	12.72471
15050	-3724.824	-3717.576	-7.247991	0.5102906	0.1857829	0.260279	0.27738	0.357361	0.251721	0.221543	0.123404	0.20508	0.162088	0.0464185	0.601057	0.266888	0.049054	0.404445	0.0911493	0.116379	0.0353449	0.489744	0.373786	0.2344134	0.03268917	0.0147222	0.484476	0.0074955	0.00496686	0.487973	0.000366558	0.04026589	0.00031314	0.0259973	0.345547	3.62814	0.300596	0.3068	0.134796	0.257808	0.07295506	0.5519273
15060	-3715.457	-3708.98	-6.477209	0.5011118	0.2279552	0.255924	0.172738	0.0717731	0.0818883	0.396175	0.212248	0.333357	0.0842868	0.0159582	0.398487	0.199701	0.189972	0.131263	0.128991	0.134922	0.0988876	0.375225	0.951413	0.2031463	-0.07653926	0.0136054	0.469425	0.0111811	0.00166929	0.503814	0.000305225	0.08353087	0.00123842	0.0512984	0.452636	3.49483	0.287117	0.315715	0.133264	0.263903	0.006991608	11.9473
15070	-3720.162	-3707.391	-12.77092	0.572169	0.1763714	0.268292	0.167668	0.322311	0.588664	0.363168	0.224876	0.165336	0.392327	0.0395258	0.720821	0.139979	0.0792924	0.528271	0.0749295	0.201607	0.163145	0.0355231	0.589455	0.2736992	0.3201693	0.0117946	0.539487	0.00991639	0.00155274	0.436762	0.000487251	0.01977703	0.000210564	0.0213517	0.319256	3.65918	0.314891	0.29206	0.125701	0.267348	0.3399463	0.05817691
15080	-3720.343	-3709.601	-10.74166	0.6698005	0.1708476	0.0875928	0.104979	0.0279025	0.0401322	0.537229	0.301561	0.117954	0.115033	0.05675	0.66081	0.404401	0.109712	0.0583486	0.0652158	0.688181	0.38552	0.551292	0.445089	0.3464204	0.05768081	0.00641873	0.56153	0.0118993	0.00169584	0.418339	0.000116663	0.02874743	0.000163441	0.018828	0.303459	3.67755	0.297387	0.307224	0.1308	0.26459	0.08642825	0.3326162
15090	-3716.286	-3709.821	-6.465226	0.6558969	0.225262	0.136464	0.0947247	0.117873	0.319205	0.194479	0.142366	0.151384	0.0777664	0.0616023	0.326102	0.797478	0.721585	0.0574765	0.0358406	0.103422	0.116057	0.223313	0.472439	0.1750795	-0.04994749	0.00729528	0.524477	0.0164373	0.00293892	0.448069	0.000782537	0.07176462	0.00115195	0.0495014	0.446337	3.50301	0.309772	0.316433	0.12514	0.248655	0.02181713	3.28937
15100	-3725.973	-3714.83	-11.14348	0.5807022	0.1692283	1.00394	0.170147	0.0855991	0.153116	0.150509	0.171227	0.16168	0.415246	0.0811411	0.476971	0.187368	0.451159	0.0462334	0.0549858	0.390166	0.0253166	0.40434	0.501429	0.3322093	0.03118704	0.0102051	0.52151	0.00848088	0.00260796	0.455053	0.00214329	0.05626305	0.000151266	0.0181178	0.298781	3.68295	0.271308	0.318085	0.136514	0.274093	0.08745009	0.6433733
15110	-3713.526	-3707.758	-5.767442	0.5163733	0.1911236	0.140936	0.173416	0.0619274	0.0973317	0.293822	0.270816	0.254393	0.153176	0.0397598	0.488926	0.547859	0.389045	0.0442071	0.044056	0.097628	0.0592674	0.0925107	0.486636	0.2002625	-0.03666266	0.0105901	0.501626	0.00880088	0.00270636	0.472222	0.00405431	0.1512774	0.000385454	0.0288167	0.360097	3.6107	0.295676	0.302742	0.124674	0.276908	0.1146148	1.319877
15120	-3722.875	-3711.767	-11.1077	0.5436581	0.2223277	0.143119	0.143191	0.63312	0.660218	0.400222	0.205026	0.139231	0.169464	0.0330764	0.389288	0.0834127	0.146228	0.0560173	0.0534758	0.342129	0.105266	0.234864	0.890502	0.3221323	0.1678656	0.0109225	0.495428	0.0161981	0.00285082	0.466388	0.00821259	0.01223353	0.00106247	0.0475672	0.439391	3.51198	0.294788	0.31372	0.116164	0.275329	0.1800991	0.06792664
15130	-3712.556	-3709.138	-3.417903	0.3682056	0.2005136	0.177801	0.252831	0.11329	0.140457	0.459431	0.317485	0.308815	0.158161	0.0611268	0.4055	0.170739	0.275567	0.0983122	0.162933	0.0884542	0.00714757	0.0375969	0.401339	0.1513353	0.004453998	0.0122772	0.457595	0.0149611	0.000659841	0.504798	0.00970842	0.02279003	0.000540677	0.0340723	0.384997	3.58039	0.301804	0.303813	0.141457	0.252925	0.02724403	0.8365147
15140	-3717.572	-3712.513	-5.059652	0.4065865	0.2163565	0.228217	0.12862	0.0316771	0.0635685	0.331401	0.255519	0.348387	0.140502	0.0756702	0.313365	0.21815	0.168859	0.165895	0.165725	0.705956	0.167243	0.0106859	0.36218	0.2002304	0.04493084	0.012285	0.457885	0.0146816	0.000315522	0.505118	0.00971457	0.04226149	0.000895171	0.0437122	0.424985	3.53041	0.309143	0.292243	0.138578	0.260035	0.08719233	0.4846927
15150	-3718.151	-3711.378	-6.773064	0.4079248	0.1918531	0.210701	0.183848	0.0468655	0.109503	0.537702	0.274231	0.379581	0.265482	0.0250806	0.630179	0.230287	0.351293	0.118011	0.0633154	0.197239	0.16797	0.0110453	0.351081	0.1935468	0.1344592	0.0122825	0.457792	0.0146787	0.000519604	0.505015	0.00971259	0.0195899	0.000396193	0.0292117	0.362063	3.60833	0.309702	0.290646	0.143557	0.256095	0.1540491	0.1271666
15160	-3714.519	-3709.617	-4.902003	0.4670977	0.1626088	0.242058	0.174588	0.162637	0.149968	0.309211	0.165507	0.223678	0.153057	0.0422948	0.548386	0.197451	0.27077	0.155336	0.0410444	0.289641	0.176736	0.0321638	0.279221	0.1738664	0.03108168	0.00757418	0.476537	0.0134194	0.000285342	0.492415	0.00976922	0.1113126	0.000108476	0.0153583	0.279446	3.70509	0.288292	0.310297	0.136192	0.26522	0.1423943	0.7817211
15170	-3723.662	-3718.261	-5.400778	0.6624666	0.175873	0.391965	0.123745	0.0524554	0.123618	0.342868	0.1957	0.15738	0.275183	0.0613823	0.460974	0.327421	0.191013	0.121296	0.0338479	0.0369183	0.769462	0.128365	0.301004	0.1830763	0.001806838	0.00904841	0.476477	0.0119458	0.000408951	0.492352	0.00976798	0.01882926	0.000205941	0.0211177	0.317841	3.66084	0.314846	0.286877	0.132265	0.266012	0.0206361	0.9124429
15180	-3716.229	-3709.551	-6.67792	0.4284818	0.1911894	0.389206	0.262499	0.142067	0.180783	0.426236	0.224066	0.387468	0.130917	0.0380717	0.437327	0.173712	0.128751	0.397834	0.0834407	0.199716	0.0315641	0.245358	0.559536	0.2174438	0.005888902	0.012135	0.563325	0.00932331	0.000641874	0.40457	0.0100049	0.005962948	0.000386414	0.0288523	0.360274	3.61049	0.295844	0.284878	0.142126	0.277153	0.01185185	0.5031238
15190	-3720.691	-3713.6	-7.090324	0.7343822	0.2002834	0.755211	0.13452	0.113664	0.0529222	0.317245	0.111323	0.238009	0.537902	0.048083	0.566475	0.167807	0.275383	0.235663	0.0512162	0.022229	0.0216942	0.430941	0.0699153	0.2171592	-0.1851403	0.0149741	0.565748	0.0133646	0.000583666	0.390964	0.0143657	0.1887446	0.000536414	0.0339391	0.384397	3.58113	0.278864	0.300822	0.144237	0.276076	0.003604284	52.36674
15200	-3720.454	-3712.034	-8.419978	0.6397338	0.1979268	0.127731	0.214671	0.205374	0.133951	0.553061	0.238375	0.285811	0.140313	0.0518835	0.601949	0.385686	0.242203	0.277792	0.0478306	0.0762078	0.280138	0.563313	0.349114	0.2677633	-0.01840377	0.0114622	0.438033	0.00774824	0.00461336	0.525482	0.0126614	0.0212813	0.000494137	0.0325881	0.378226	3.58869	0.295251	0.287146	0.152496	0.265107	0.002877532	7.395677
15210	-3719.032	-3711.899	-7.13287	0.5012288	0.1706569	0.118271	0.139868	0.0133449	0.0461904	0.601701	0.151057	0.342814	0.144736	0.0529782	0.585709	0.33192	0.27461	0.132362	0.622827	0.0556303	0.00685471	0.29443	0.197831	0.1801854	0.1643138	0.0104545	0.453207	0.00688176	0.00372194	0.507747	0.017988	0.01851904	0.000161971	0.0187437	0.302909	3.67818	0.32485	0.28214	0.146395	0.246615	0.1828328	0.1012895
15220	-3711.46	-3708.261	-3.198938	0.6670206	0.1948028	0.217642	0.0859913	0.11409	0.0851676	0.390593	0.0865277	0.213459	0.075663	0.0750686	0.341471	0.413793	0.101056	0.0701926	0.0478915	0.496211	0.198148	0.000427462	0.341489	0.2204029	0.1369732	0.0134307	0.544249	0.00564752	0.00669324	0.414441	0.0155381	0.007740535	0.000441825	0.0308321	0.369958	3.59877	0.29029	0.306299	0.137411	0.266	0.1447138	0.05348859
15230	-3720.372	-3710.942	-9.430393	0.396906	0.18084	0.143294	0.243914	0.0279293	0.0336149	0.498216	0.194188	0.494602	0.121791	0.11753	0.545605	0.547779	0.340332	0.144952	0.638198	0.351994	0.0892032	0.0877573	0.207343	0.2439214	-0.07561202	0.0075715	0.54826	0.00568914	0.00773472	0.417496	0.013248	0.09972057	0.000255541	0.0235045	0.33184	3.6444	0.303098	0.302057	0.128313	0.266532	0.02410855	4.136316
15240	-3722.046	-3712.492	-9.553451	0.3584639	0.1804396	0.305131	0.209611	0.0455414	0.209754	0.569139	0.335067	0.403516	0.295359	0.0595911	0.558222	0.0846691	0.179315	0.402947	0.301418	0.00993447	0.0260081	0.437416	0.211153	0.2131321	0.1643486	0.00927583	0.487051	0.00835654	0.00121443	0.483829	0.010273	0.03573083	0.000251245	0.0233076	0.33072	3.64572	0.307384	0.303097	0.125897	0.263622	0.2000794	0.1785833
15250	-3724.557	-3715.08	-9.476502	0.5984691	0.1664836	0.219495	0.250959	0.0748866	0.0716646	0.915886	0.451845	0.343633	0.166431	0.0499985	0.468628	0.0505059	0.128664	0.0184196	0.0839657	0.0214583	0.249237	0.730023	0.470557	0.2225886	0.1212938	0.0114036	0.531219	0.00869195	0.00255207	0.444591	0.00154257	0.01742329	0.00013221	0.0169454	0.290803	3.69212	0.304473	0.308736	0.124217	0.262573	0.1387171	0.1256031
15260	-3732.373	-3716.926	-15.44723	0.4230555	0.1508538	0.253646	0.415775	0.104246	0.209194	0.298011	0.173653	0.211953	0.0869755	0.0263988	0.886812	0.674493	0.757668	0.110676	0.0712363	0.167286	0.58243	0.048022	0.285759	0.3122323	-0.02707761	0.0111813	0.528659	0.00516269	0.00127166	0.452102	0.00162326	0.2633484	5.59218e-05	0.011046	0.2444	3.7445	0.282637	0.322836	0.120072	0.274456	0.2362708	1.114604
15270	-3725.456	-3716.902	-8.553936	0.7787367	0.1757976	0.123774	0.34295	0.0677014	0.0762076	0.679424	0.198024	0.375685	0.0933366	0.0222802	0.554544	0.849977	0.081327	0.127499	0.173245	0.00108486	0.20532	0.139706	0.744966	0.2608217	-0.008038995	0.0111974	0.520735	0.01356	0.00107366	0.445325	0.00810849	0.009861196	0.000205248	0.0210824	0.317627	3.66109	0.299216	0.32498	0.124573	0.251231	0.001822202	5.411693
15280	-3724.125	-3709.324	-14.80053	0.4897335	0.1511218	0.253047	0.282891	0.147962	0.151475	0.793912	0.582652	0.524976	0.104222	0.0412085	0.689802	0.798882	0.129675	0.418655	0.120996	0.0218086	0.144107	0.108133	0.911728	0.2500153	-0.07501126	0.0112162	0.52161	0.00516543	0.00185207	0.446074	0.0140822	0.09065837	5.68381e-05	0.0111357	0.245208	3.7436	0.299983	0.300499	0.128185	0.271333	0.0156471	5.793939
15290	-3714.241	-3707.539	-6.702158	0.6188109	0.1749058	0.140044	0.110025	0.0289082	0.0378272	0.418936	0.10772	0.201597	0.0835066	0.058543	0.481092	0.607804	0.193302	0.0847936	0.267436	0.07989	0.0926551	0.171	0.240879	0.1931616	0.2184659	0.010546	0.499966	0.00815058	0.00314907	0.468927	0.00926192	0.1368951	0.000197184	0.0206671	0.31509	3.66405	0.305461	0.319512	0.124002	0.251026	0.355361	0.3852282
15300	-3711.38	-3707.827	-3.553219	0.5194661	0.2255386	0.111108	0.140443	0.0260278	0.0543094	0.37044	0.129633	0.29043	0.116176	0.0699969	0.473707	0.506357	0.471845	0.295136	0.075205	0.107217	0.0311794	0.0814235	0.303446	0.1810875	-0.08971491	0.0133394	0.52337	0.00853212	0.00237182	0.442692	0.00969548	0.09121915	0.00116064	0.049685	0.446988	3.50217	0.299622	0.304425	0.122977	0.272975	0.001504244	60.64121
15310	-3721.803	-3713.182	-8.620154	0.3735287	0.1763246	0.313509	0.136586	0.116313	0.185853	0.313375	0.22709	0.210435	0.25322	0.0781482	0.676621	0.0832222	0.630659	0.126649	0.0616036	0.168226	0.0151283	0.73562	0.114489	0.2779319	0.1464964	0.00829822	0.528424	0.00377472	0.00274632	0.446967	0.00978912	0.009987458	0.000210128	0.0213297	0.319123	3.65934	0.337524	0.275242	0.115886	0.271348	0.1564839	0.06382419
15320	-3724.949	-3721.075	-3.873354	0.7681985	0.1547524	0.356544	0.0870737	0.0560989	0.0520336	0.366916	0.144977	0.164831	0.176942	0.0512756	0.596782	0.51305	0.0466013	0.264877	0.059988	0.348038	0.00469363	0.248345	0.24637	0.1769548	0.008605885	0.0118955	0.480814	0.00171472	0.000846392	0.493127	0.0116031	0.01817795	7.04486e-05	0.0123911	0.25611	3.73143	0.306164	0.328867	0.124578	0.240392	0.02678383	0.6786911
15330	-3721.184	-3716.817	-4.367043	0.7888215	0.1938496	0.213617	0.106282	0.0235424	0.114437	0.48738	0.154708	0.353243	0.176841	0.0513156	0.514706	0.5132	0.0640318	0.225363	0.0313468	0.109297	0.0813985	0.0403135	0.626119	0.2280832	-0.01297241	0.0124216	0.61092	0.0013585	0.00260394	0.351893	0.0208023	0.01911688	0.000426687	0.0303044	0.367416	3.60185	0.298145	0.290944	0.126578	0.284333	0.006144468	3.111235
15340	-3723.277	-3715.198	-8.078865	0.7186158	0.1608342	0.152219	0.14496	0.0694441	0.0860665	0.22186	0.137733	0.10966	0.153439	0.0319719	0.746466	0.558433	0.116681	0.0213902	0.0576976	0.221807	0.613671	0.179701	0.448448	0.1552007	0.1589042	0.00594772	0.522511	0.00325298	0.00040423	0.446752	0.0211323	0.03274948	9.87632e-05	0.0146584	0.274209	3.71103	0.307695	0.298394	0.137396	0.256515	0.1916537	0.1708784
15350	-3714.47	-3711.151	-3.318175	0.6864288	0.1783498	0.304825	0.0835527	0.0193506	0.0349181	0.291524	0.123323	0.20342	0.250344	0.0164555	0.46064	0.201376	0.17996	0.180005	0.0856127	0.110294	0.189499	0.0968973	0.641028	0.1847683	-0.1516061	0.0158292	0.553221	0.00270177	0.00102688	0.409848	0.0173733	0.1559045	0.000229683	0.0222928	0.324849	3.65263	0.293924	0.308479	0.132423	0.265174	0.004298325	36.27098
15360	-3725.124	-3714.404	-10.71944	0.68361	0.1979803	0.22033	0.0834711	0.390805	0.359892	0.528601	0.26351	0.403382	0.0879762	0.0478096	0.406596	0.368306	0.0739837	0.0522254	0.0384328	0.0839059	0.150186	0.565765	0.338952	0.2063666	-0.1255958	0.0157646	0.550963	0.00492952	0.00144528	0.408176	0.0187221	0.2637142	0.000495069	0.0326185	0.378366	3.58852	0.271626	0.308493	0.126811	0.29307	0.1381184	1.909335
15370	-3714.616	-3709.192	-5.424302	0.6326881	0.2247827	0.0935089	0.117295	0.038543	0.0672841	0.17795	0.104345	0.166427	0.167194	0.0636514	0.532055	0.799675	0.14544	0.629555	0.0695163	0.194276	0.0731048	0.073748	0.236394	0.1607937	-0.06216617	0.0158836	0.555121	0.00496672	0.00523079	0.411256	0.00754197	0.1245305	0.001137	0.0491838	0.445209	3.50447	0.294593	0.29065	0.126611	0.288145	0.06236437	1.996822
15380	-3715.811	-3713.453	-2.357932	0.6101355	0.1921315	0.111521	0.0940298	0.111574	0.228882	0.242786	0.139166	0.149318	0.215188	0.0464527	0.74243	0.249241	0.21597	0.0904491	0.0694455	0.123795	0.00220381	0.131342	0.273632	0.133455	-0.04832508	0.0117311	0.566407	0.00757616	0.0131753	0.391442	0.00966873	0.1031954	0.000400349	0.0293631	0.362812	3.60742	0.299929	0.30756	0.125452	0.267059	0.05487032	1.880714
15390	-3719.52	-3712.518	-7.002689	0.5290251	0.2193053	0.0969041	0.135417	0.228399	0.0772743	0.291382	0.163651	0.220428	0.0913119	0.0398499	0.38463	0.0623528	0.272567	0.100788	0.0475731	0.111942	0.0811822	0.21383	0.998236	0.178082	0.06777969	0.0152593	0.566135	0.00928574	0.00489568	0.401058	0.00336612	0.192377	0.000975352	0.045602	0.432145	3.52128	0.319223	0.297905	0.120599	0.262272	0.2601567	0.7394659
15400	-3723.232	-3714.8	-8.432026	0.3751759	0.1905168	0.0722199	0.288738	0.492895	0.230296	0.262351	0.145377	0.275281	0.129452	0.154197	0.533508	0.0319311	0.464375	0.297858	0.126679	0.0137703	0.148951	0.496747	0.236311	0.24818	0.04746782	0.00913781	0.599552	0.00556065	0.00553571	0.378198	0.00201576	0.07607491	0.000376683	0.02849	0.358458	3.61268	0.302243	0.291211	0.126506	0.28004	0.1235427	0.6157781
15410	-3724.312	-3712.087	-12.2252	0.2719006	0.1479458	0.140128	0.21283	0.106249	0.318005	0.438076	0.300348	0.299029	0.159953	0.0966889	0.716713	0.0501196	0.77076	0.249235	0.193633	0.366638	0.0960238	0.403116	0.440855	0.2857597	-0.1720479	0.00861303	0.622386	0.00696647	0.0056536	0.353534	0.00284709	0.1858911	4.67008e-05	0.0100983	0.235622	3.75423	0.281851	0.326308	0.127745	0.264096	0.01384318	13.42836
15420	-3726.258	-3715.619	-10.63896	0.5522839	0.1880663	0.560945	0.141117	0.0561556	0.19648	0.263711	0.118827	0.278258	0.256807	0.0275732	0.620484	0.0399351	0.118308	0.10379	0.0970149	0.039116	0.988295	0.259718	0.592487	0.2025927	0.0301237	0.0141995	0.542665	0.00709078	0.00562989	0.428011	0.00240435	0.1149344	0.000342726	0.0271871	0.351802	3.62067	0.298794	0.308764	0.12486	0.267582	0.1450581	0.7923336
15430	-3721.506	-3708.162	-13.34411	0.4090564	0.1882165	0.19828	0.152312	0.316943	0.739791	0.318461	0.206681	0.388093	0.224837	0.0453643	0.519377	0.220451	0.28093	0.127516	0.0947146	0.369574	0.142324	0.294702	0.364539	0.2467397	0.4349051	0.014179	0.469697	0.00771407	0.00476475	0.50118	0.00246574	0.01457904	0.00034474	0.0272661	0.352211	3.62018	0.30949	0.29919	0.146445	0.244875	0.4494841	0.03243504
15440	-3714.126	-3707.921	-6.204194	0.5872271	0.2175007	0.161773	0.174127	0.130585	0.397714	0.527927	0.279156	0.226624	0.132595	0.0438076	0.460422	0.34758	0.246762	0.0969084	0.0771168	0.0905772	0.170384	0.0709069	0.289211	0.2690564	0.01639109	0.0142824	0.466387	0.00778585	0.00288779	0.504835	0.00382174	0.05139371	0.000925727	0.0444422	0.427774	3.52686	0.300672	0.293767	0.140059	0.265502	0.0677848	0.7581893
15450	-3708.172	-3705.884	-2.287862	0.5643868	0.162717	0.120074	0.129268	0.144961	0.110369	0.214451	0.151396	0.149445	0.119566	0.0298697	0.427524	0.217378	0.302884	0.140017	0.0607225	0.190177	0.0397948	0.00291509	0.605224	0.1350179	0.07050155	0.0116812	0.553962	0.00801833	0.00874943	0.412893	0.00469581	0.07314584	0.000109091	0.0154015	0.279764	3.70473	0.302823	0.292232	0.129512	0.275433	0.1436474	0.5092041
15460	-3712.967	-3711.045	-1.921499	0.5734195	0.1844449	0.153864	0.128208	0.106247	0.210773	0.285329	0.133952	0.206535	0.144129	0.0309207	0.42989	0.360015	0.0976521	0.375738	0.0240297	0.104698	0.128881	0.0519693	0.306721	0.182141	-0.07276738	0.0107512	0.580445	0.00640278	0.00953609	0.388119	0.00474593	0.1036332	0.000296694	0.0253112	0.341859	3.63253	0.315174	0.310283	0.11779	0.256753	0.03086579	3.357542
15470	-3724.944	-3715.013	-9.930826	0.7311119	0.2166467	0.578107	0.11574	0.0572528	0.0362981	0.221804	0.137436	0.201753	1.21075	0.0242121	0.728433	0.138616	0.139835	0.216456	0.0625351	0.391214	0.103607	0.0451308	0.728736	0.250845	0.016253	0.00930451	0.54395	0.0142753	0.01387	0.412368	0.00623186	0.01357935	0.000902856	0.043897	0.425694	3.52951	0.309061	0.294034	0.124587	0.272318	0.02983235	0.4551888
15480	-3718.329	-3706.968	-11.36189	0.4225997	0.189833	0.175939	0.232988	0.0296237	0.0564261	0.907473	0.44078	0.371445	0.110893	0.0460593	0.473532	0.563582	0.0745275	0.137287	0.283794	0.0616628	0.129253	0.207529	0.600833	0.3635784	0.09449044	0.00746666	0.501209	0.00880927	0.0127802	0.464394	0.00534083	0.009656248	0.000366973	0.0281237	0.356606	3.6149	0.298052	0.309506	0.135734	0.256708	0.1041467	0.09271777
15490	-3715.3	-3710.579	-4.720463	0.4814494	0.1656637	0.146131	0.176757	0.0357976	0.22955	0.461169	0.246403	0.256703	0.0578302	0.0800906	0.57604	0.269681	0.147404	0.0806934	0.0758831	0.383405	0.115582	0.0328318	0.557972	0.2440612	-0.005375169	0.00753071	0.555332	0.00744081	0.0133622	0.407358	0.00897616	0.01166549	0.000126887	0.0166029	0.288409	3.69486	0.313072	0.281917	0.130402	0.274609	0.006290322	1.854514
15500	-3718.577	-3709.172	-9.405104	0.5898889	0.1593845	0.499245	0.107955	0.0253375	0.0418584	0.558654	0.190037	0.456538	0.488799	0.0635077	0.525633	0.186831	0.188457	0.204599	0.0954616	0.0266899	0.288927	0.0286101	0.717431	0.2523344	0.0797441	0.00760033	0.600111	0.0078642	0.00729541	0.369907	0.00722185	0.04677207	9.13355e-05	0.0140995	0.269915	3.71589	0.317026	0.302507	0.129089	0.251378	0.1265162	0.3696924
15510	-3718.375	-3708.156	-10.21886	0.4773838	0.2021318	0.208763	0.189934	0.0746945	0.125678	0.429822	0.22956	0.262025	0.18392	0.0633774	0.529427	0.301661	0.21034	0.0802099	0.0554193	0.506373	0.233756	0.395241	0.306609	0.3519911	0.002006641	0.0123765	0.528672	0.00493756	0.00642694	0.441224	0.00636214	0.0855993	0.000571323	0.0350143	0.389199	3.57522	0.305164	0.282074	0.121302	0.291459	0.08760594	0.9770947
15520	-3720.167	-3716.398	-3.769493	0.6278768	0.1431248	0.0863195	0.0880103	0.0179084	0.0283428	0.367496	0.340387	0.221253	0.0778489	0.0539448	0.401909	0.314514	0.0383998	0.0869276	0.0973097	0.221541	0.0434826	0.452146	0.810621	0.2261815	-0.02105618	0.0133785	0.55392	0.0127069	0.00578088	0.412939	0.00127419	0.02494869	3.4085e-05	0.00863271	0.221002	3.77033	0.292356	0.295997	0.143503	0.268144	0.003892514	6.409404
15530	-3732.98	-3714.106	-18.8742	0.4825786	0.2053625	0.179991	0.180711	0.615801	1.09354	0.229261	0.199728	0.185757	0.144235	0.0513286	0.841812	0.138093	0.125854	0.115109	0.0588626	0.885146	0.621047	1.38251	0.393261	0.4874735	-0.02650735	0.0135047	0.559148	0.00371824	0.00583543	0.416836	0.000957338	0.02726127	0.000636141	0.0369253	0.397508	3.56493	0.290114	0.305287	0.139878	0.26472	0.0007539144	36.15963
15540	-3733.465	-3719.75	-13.71498	0.6296483	0.1550721	0.353487	0.122632	0.356775	0.664233	0.231285	0.173768	0.335143	0.244029	0.0787869	0.388571	0.119922	0.0970231	0.0887779	0.032794	0.113978	0.00598519	1.0979	0.55896	0.2345788	-0.2843967	0.0117581	0.486831	0.0069402	0.00237541	0.490361	0.00173356	0.3709162	7.17584e-05	0.0125052	0.257067	3.73036	0.28452	0.353252	0.117836	0.244391	0.08651946	4.287084
