Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
16920	-29.4045	0	-29.4045	9.972253	958250.4	0.7773	0.00901044	0.277306	0.247685	0.282432	0.0824863	0.034579	0.139464	0.0236212	0.0770565	0.0393701	0.0819009	0.230727	0.0304691	0.0483232	0.339585	0.10165	0.0349792	0.2381433	0.0160191	0.280613	0.0469231	0.214196	0.196033	0.123936	0.138299	27.83801	0.04810456	0.998702	0.999668	1.00033	1.0013	0.224291	0.545865	0.176591	0.0532529	0.06412366	0.7501843
16930	-39.2245	0	-39.2245	32.97502	19922.3	0.08296	0.0351144	0.0306223	0.152276	0.30741	0.999765	0.0508346	0.515061	0.484643	0.0325574	0.235122	0.219092	0.0119081	0.102242	0.38929	0.0271814	0.293077	0.0969761	0.1569641	-0.04495284	0.373644	0.0301191	0.0939136	0.0631781	0.021796	0.417349	41.05928	0.1110191	0.991009	0.997685	1.00229	1.00902	0.20309	0.0214709	0.220367	0.555072	0.06606624	1.680421
16940	-19.30408	0	-19.30408	20.25664	379490.6	0.0231299	0.147715	0.0984361	0.0958308	0.111525	0.106494	0.0050005	0.030021	0.268729	0.290337	0.150412	0.0741015	0.0433214	0.0305933	0.0870089	0.0463272	0.0508194	0.0735038	0.1384976	0.03291179	0.0473369	0.0750222	0.518363	0.185057	0.0542905	0.11993	21.48159	0.001635512	0.997937	0.999472	1.00053	1.00206	0.467476	0.334893	0.102952	0.0946796	0.0345473	0.04734125
16950	-17.23056	0	-17.23056	19.70362	318575.7	0.0597766	0.135746	0.012965	0.146132	0.10532	0.11147	0.128082	0.0322476	0.011425	0.0842867	0.0855919	0.107679	0.12106	0.0433057	0.108122	0.0444207	0.161979	0.00666297	0.1007641	-0.02633803	0.0483685	0.0556983	0.340965	0.146621	0.19191	0.216438	23.78322	0.04811772	0.997749	0.999424	1.00057	1.00225	0.492844	0.00238639	0.313166	0.191604	0.02177968	2.209294
16960	-17.95761	0	-17.95761	36.46497	798994.3	0.042026	0.0274725	0.148732	0.0207335	0.174182	0.0832704	0.21478	0.0184968	0.0502998	0.000171329	0.00392736	0.0118459	0.0870378	0.110861	0.0245299	0.0297854	0.0578703	0.0390594	0.06441098	-0.006590623	0.184517	0.0977962	0.350522	0.169852	0.0712599	0.126053	48.01855	0.06785018	0.998578	0.999636	1.00036	1.00142	0.358967	0.352502	0.103066	0.185465	0.06125955	1.107585
16970	5.955948	0	5.955948	39.7527	65639.34	0.00892426	0.0249905	0.0212878	0.0190905	0.0620715	0.0125662	0.0022057	0.000814615	0.108373	0.00173298	0.00024384	0.0153536	0.00919141	0.00899971	0.00455266	0.0111771	0.00806072	0.00649301	0.01865883	-0.000766529	0.289852	0.095113	0.0394099	0.0612466	0.391784	0.122595	47.01397	0.04968179	0.995043	0.998728	1.00126	1.00497	0.203834	0.290271	0.253127	0.252769	0.04891526	1.015671
16980	-7.371436	0	-7.371436	7.830249	762543.4	0.0180885	0.0335264	0.0892119	0.0133519	0.110269	0.0270819	0.035455	0.112436	0.0390256	0.0154369	0.0187598	0.0912694	0.0273924	0.0126802	0.0615949	0.0274796	0.0492773	0.0921163	0.04206563	-0.276969	0.0127762	0.258834	0.326346	0.262702	0.0284455	0.110896	40.29652	0.4313651	0.998545	0.999628	1.00037	1.00146	0.157964	0.099879	0.727367	0.0147902	0.1543961	2.793886
16990	-18.40168	0	-18.40168	4.515355	766662.9	0.0349673	0.0118924	0.0921178	0.0406661	0.239937	0.00298648	0.0115095	0.0462911	0.326076	0.104671	0.0103312	0.395345	0.106326	0.309965	0.00252404	0.164649	0.0304864	0.0241463	0.09658674	-0.02309237	0.0348688	0.399874	0.0722376	0.231135	0.0776336	0.184251	33.06659	0.06430095	0.998549	0.999629	1.00037	1.00145	0.0138584	0.653085	0.280668	0.0523882	0.04120858	1.560378
17000	-26.34193	0	-26.34193	5.353888	851825.4	0.0426715	0.199181	0.0809264	0.327501	0.008345	0.0376256	0.00791935	0.0805015	0.265686	0.414506	0.197971	0.21125	0.0459212	1.17882	0.345483	0.0166869	0.000714583	0.400836	0.2722227	0.007959283	0.0463241	0.156502	0.0959695	0.353284	0.103138	0.244782	7.927523	0.05606191	0.998623	0.999648	1.00035	1.00138	0.184016	0.240494	0.138547	0.436943	0.06402119	0.8756774
17010	-22.24639	0	-22.24639	11.57667	644043	0.316802	0.00708995	0.300665	0.373616	0.0187722	0.0312057	0.0828269	0.204193	0.287517	0.0122096	0.0114711	0.105653	0.0958552	0.147563	0.0256186	0.123035	0.576949	0.0621542	0.1275539	0.02163164	0.0378353	0.127824	0.402129	0.160755	0.0715306	0.199926	12.64191	0.003896058	0.998417	0.999595	1.0004	1.00158	0.122049	0.579486	0.267506	0.0309593	0.0255277	0.1526208
17020	-9.495515	0	-9.495515	3.361144	769277.3	0.0603813	0.0919057	0.191828	0.00817515	0.00982557	0.0549299	0.083193	0.0937634	0.0182184	0.0437132	0.00721454	0.0661153	0.121833	0.0664481	0.485617	0.0283631	0.19059	0.0181998	0.1300511	0.02218639	0.136197	0.266322	0.173371	0.0780113	0.181237	0.164862	7.814517	0.01972274	0.998551	0.999629	1.00037	1.00145	0.346944	0.27595	0.040658	0.336448	0.04190913	0.4706073
17030	-11.58467	0	-11.58467	21.03416	17383.53	0.0679311	0.0786186	0.0293125	0.0515842	0.00963931	0.140921	0.0449577	0.062564	0.0185016	0.0175379	0.0174316	0.0117078	0.0276418	0.0117599	0.14137	0.122039	0.109758	0.0802698	0.07033405	0.002351587	0.101633	0.384739	0.346869	0.0464089	0.0566016	0.0637484	35.88334	0.07274587	0.990376	0.997521	1.00245	1.00966	0.407896	0.569801	0.0217656	0.000537612	0.07509746	0.9686862
17040	-21.80318	0	-21.80318	25.96476	650421.9	0.131999	0.0767247	0.00373346	0.077095	0.0655746	0.0370178	0.0230456	0.376314	0.0731298	0.0987216	0.176806	0.115018	0.0771	0.062635	0.202021	0.0191929	0.110329	0.156419	0.09574022	0.01206599	0.105675	0.454723	0.205835	0.193188	0.00417187	0.0364074	28.76982	0.003220507	0.998424	0.999597	1.0004	1.00158	0.015846	0.432881	0.518974	0.0322989	0.0152865	0.2106766
17050	-17.50585	0	-17.50585	36.34859	731700	0.172248	0.0626646	0.0899135	0.0213645	0.0719301	0.0300185	0.107559	0.0774169	0.0220572	0.00101211	0.0629939	0.077101	0.0222083	0.0243292	0.0537625	0.00311696	0.00905859	0.141833	0.1101762	-0.01773461	0.144411	0.350074	0.278502	0.190771	0.00372598	0.0325162	44.72047	0.2036562	0.998514	0.99962	1.00038	1.00149	0.0484751	0.291299	0.0645056	0.59572	0.1859216	1.095388
17060	-17.39324	0	-17.39324	26.41916	705601.6	0.0245238	0.0514943	0.0639318	0.00861795	0.20978	0.0584827	0.0966739	0.0961773	0.0674778	0.0138199	0.127174	0.127243	0.0113671	0.00854714	0.0836053	0.0237041	0.042073	0.0857939	0.04815831	0.006083385	0.0927948	0.322451	0.320868	0.10799	0.104092	0.0518042	43.08445	0.1657476	0.998487	0.999613	1.00039	1.00151	0.0659656	0.473722	0.303242	0.15707	0.171831	0.9645967
17070	10.37918	0	10.37918	13.91579	614601.5	0.0384556	0.0316395	0.0058196	0.0103442	0.0190372	0.0141408	0.00103717	0.0337343	0.00362391	0.0228657	0.0089812	0.0408716	0.00786519	0.0230674	0.0415849	0.0236536	0.0112926	0.00750747	0.01911329	-0.001977235	0.102949	0.218978	0.35598	0.119807	0.15721	0.0450766	31.3863	0.05242764	0.998379	0.999585	1.00041	1.00162	0.171533	0.12401	0.28572	0.418737	0.05045041	1.039192
17080	-5.127923	0	-5.127923	17.11459	733613.1	0.0384715	0.0279222	0.0164707	0.0395931	0.0084039	0.0302265	0.0250912	0.00855183	0.112348	0.057135	0.060314	0.191613	0.0269892	0.0868203	0.0879355	0.0073522	0.0156647	0.0029427	0.04588155	-0.06660377	0.0162137	0.362557	0.15804	0.0543753	0.0713511	0.337463	33.26076	0.1010534	0.998516	0.999621	1.00038	1.00148	0.597741	0.114325	0.0035339	0.2844	0.03444959	2.933369
17090	-10.83488	0	-10.83488	10.82269	156818.7	0.126572	0.0259938	0.0429131	0.0246332	0.0914722	0.00479684	0.0123959	0.0619261	0.0544365	0.148703	0.00478434	0.00695114	0.0241627	0.0496639	0.038904	0.00171482	0.0221982	0.097098	0.05418361	-0.2204401	0.00995102	0.222517	0.0969957	0.387869	0.075552	0.207116	35.36885	0.2721718	0.996792	0.999178	1.00082	1.00321	0.0572267	0.413031	0.444777	0.0849656	0.05173163	5.261226
17100	-13.28489	0	-13.28489	8.976046	926908.3	0.0281238	0.0396967	0.0867399	0.129806	0.0526894	0.0996287	0.00764781	0.0541774	0.306235	0.0761776	0.118193	0.00681911	0.00854061	0.0726348	0.0495191	0.0384038	0.193214	0.0206516	0.08357939	0.091876	0.290185	0.186922	0.0384736	0.325823	0.0634662	0.0951311	17.87669	0.03731773	0.99868	0.999662	1.00034	1.00132	0.12595	0.163355	0.411774	0.29892	0.1291937	0.2888509
17110	-23.86956	0	-23.86956	18.22107	223727.8	0.154156	0.0345316	0.311374	0.146125	0.0121192	0.0456775	0.0543393	0.0179858	0.57256	0.151374	0.112831	0.062306	0.0823847	0.0630827	0.16248	0.103099	0.31186	0.0724025	0.1504407	0.1152165	0.021152	0.0514646	0.555303	0.160805	0.0668761	0.1444	39.61347	0.01764016	0.997314	0.999312	1.00069	1.00269	0.693249	0.0533815	0.0591215	0.194248	0.1328567	0.1327759
17120	-21.7399	0	-21.7399	8.736961	600830.3	0.0742162	0.176944	0.0264695	0.516497	0.125822	0.339085	0.00608357	0.0993663	0.0580439	0.074196	0.230014	0.0379944	0.0945111	0.0196888	0.0786924	0.0230945	0.0066397	0.0195464	0.1066609	-0.06228716	0.158868	0.0377374	0.421957	0.213099	0.0347662	0.133572	27.66436	0.1370301	0.998361	0.999581	1.00042	1.00164	0.174687	0.485396	0.095066	0.244851	0.07474296	1.833352
17130	-25.65714	0	-25.65714	8.764255	433339.6	0.156876	0.186347	0.209441	0.10973	0.0520984	0.195436	0.322733	0.167002	0.224317	0.253418	0.0754789	0.442998	0.239502	0.136012	0.303536	0.137354	0.163442	0.0621655	0.2035147	-0.05554448	0.170624	0.0145811	0.0340353	0.606092	0.122332	0.0523357	10.69621	0.05914267	0.99807	0.999506	1.00049	1.00193	0.21345	0.118061	0.0654671	0.603023	0.003598197	16.43675
17140	-12.83528	0	-12.83528	8.326398	643638.3	0.00998267	0.143209	0.0149738	0.0178496	0.250399	0.0123639	0.0999416	0.25443	0.15034	0.213628	0.0124868	0.0360603	0.147679	7.0232e-05	0.0537899	0.00903691	0.114933	0.147719	0.1176739	0.03926298	0.0967252	0.0412819	0.314308	0.247565	0.219063	0.0810562	13.53794	0.01070767	0.998416	0.999595	1.0004	1.00158	0.022106	0.726269	0.0323156	0.219309	0.04997065	0.2142793
17150	-9.586187	0	-9.586187	38.50969	155147	0.0137162	0.0265516	4.38619e-05	0.120914	0.051673	0.119282	0.0178522	0.0259015	0.0348941	0.0104398	0.0545571	0.0816412	0.0274545	0.00328965	0.000182782	0.0226583	0.0662724	0.0901289	0.0384504	-0.06053906	0.0305791	0.103971	0.118981	0.264398	0.12073	0.361342	45.85072	0.06910687	0.996775	0.999174	1.00082	1.00323	0.178169	0.00343117	0.41632	0.40208	0.008567815	8.065869
17160	-5.050902	0	-5.050902	12.30522	442049.5	0.000833878	0.0316838	0.0370229	0.0751872	0.00914149	0.0690787	0.0533364	0.1474	0.00881651	0.0578939	0.0483599	0.00988664	0.0169281	0.054353	0.0177996	0.0595513	0.0252265	0.00326557	0.02843129	0.1153679	0.506739	0.0390568	0.271572	0.16313	0.0021267	0.0173747	15.94501	0.1069097	0.998089	0.999511	1.00049	1.00191	0.0206989	0.432413	0.253753	0.293135	0.2222776	0.4809737
17170	-8.390672	0	-8.390672	40.42222	101570.1	0.00295336	0.0356527	0.0367895	0.0254982	0.144201	0.0410681	0.0066698	0.125149	0.0389871	0.00177356	0.0262071	0.0100929	0.0267729	0.0905927	0.00953637	0.0345301	0.124504	0.000688448	0.03716493	0.01201339	0.078928	0.398093	0.0787815	0.105821	0.0360732	0.302303	48.34495	0.01117083	0.996014	0.998978	1.00102	1.00399	0.0213099	0.907357	0.0031575	0.0681755	0.02318422	0.481829
17180	-13.61953	0	-13.61953	13.29865	393406.1	0.0414211	0.0538102	0.14061	0.00836094	0.0190875	0.0120462	0.0784286	0.0252099	0.0464458	0.0457119	0.0254823	0.00884862	0.0574849	0.177081	0.0876643	0.214355	0.00294167	0.0229621	0.06816904	0.01504119	0.104169	0.295071	0.103975	0.050199	0.047609	0.398977	46.88896	0.04263631	0.997974	0.999482	1.00052	1.00203	0.289003	0.085363	0.0941845	0.531449	0.0576775	0.7392191
17190	-17.37375	0	-17.37375	32.19725	97283.86	0.108718	0.0308382	0.0627717	0.129025	0.0637695	0.107358	0.0550611	0.162663	0.122173	0.0421913	0.00304458	0.0804552	0.0233565	0.283938	0.111052	0.0153905	0.0527211	0.0236919	0.08564317	-0.03163037	0.278268	0.116271	0.113277	0.390787	0.0186717	0.0827245	46.26298	0.06334496	0.995928	0.998956	1.00104	1.00408	0.519929	0.0363579	0.130124	0.313589	0.03171459	1.997344
17200	-21.72427	0	-21.72427	19.07422	222132.1	0.0398343	0.00664088	0.0374978	0.177884	0.317824	0.0549169	0.0542918	0.00203451	0.00939629	0.28712	0.178599	0.048109	0.0693509	0.140681	0.265337	0.193514	0.133599	0.0794132	0.1451689	0.05411318	0.197656	0.180988	0.085563	0.0629331	0.142902	0.329957	26.76393	0.07841475	0.997304	0.99931	1.00069	1.0027	0.10003	0.598987	0.235089	0.0658941	0.1325279	0.5916847
17210	-38.68409	0	-38.68409	27.57611	965706.4	0.53747	0.116634	0.297538	0.195203	0.115362	0.0196667	0.598335	0.0357897	0.090026	0.0621426	0.436961	0.382476	0.0864208	0.249068	0.0227137	0.383133	0.256118	0.0369263	0.1965524	0.09774504	0.2761	0.1716	0.0866982	0.261422	0.0690847	0.135096	31.33627	0.04544415	0.998707	0.999669	1.00033	1.00129	0.649375	0.153544	0.0521897	0.144891	0.1431892	0.3173713
17220	-31.3089	0	-31.3089	3.240276	43982.24	0.391407	0.0138785	0.0102512	0.0384616	0.873079	0.202602	0.210649	0.0732972	0.476343	0.213136	0.171547	0.0793643	0.196886	0.433147	0.00840415	1.19095	0.350574	0.156617	0.354717	0.1479398	0.196075	0.12096	0.128801	0.382084	0.0482282	0.123852	7.212816	0.008580265	0.993946	0.998445	1.00154	1.00607	0.337208	0.358214	0.188003	0.116575	0.15652	0.05481896
17230	-21.65717	0	-21.65717	10.11046	302252.3	0.0907735	0.00686218	0.278505	0.444908	0.00585289	0.156255	0.0288724	0.094103	0.2835	0.0690213	0.171267	0.0561824	0.0667054	0.295582	0.0287807	0.390896	0.149916	0.101263	0.1453519	0.2011752	0.201189	0.206288	0.0607254	0.221602	0.117172	0.193023	44.47256	0.03145561	0.997689	0.999409	1.00059	1.00231	0.389739	0.160374	0.127443	0.322443	0.2326308	0.1352168
17240	-36.2535	0	-36.2535	12.32295	235199.2	0.0425443	0.00771755	0.112834	0.051213	0.246308	0.434442	0.925563	0.599525	0.110936	0.190086	0.107413	0.17783	0.0010365	0.185677	0.265771	0.457752	0.148875	0.561767	0.1979564	-0.1840864	0.0671373	0.162235	0.198481	0.0946627	0.17713	0.300354	31.71454	0.2217312	0.99738	0.999329	1.00067	1.00262	0.13137	0.542801	0.268768	0.0570612	0.0376448	5.890087
17250	-20.84595	0	-20.84595	8.322101	485218.2	0.211064	0.031413	0.0257665	0.0190941	0.074178	0.0687709	0.410304	0.115441	0.0906208	0.271307	0.0371374	0.0339098	0.21962	0.0881155	0.0374166	0.123703	0.13244	0.180973	0.1408042	-0.128848	0.168664	0.0679263	0.180947	0.0891688	0.37563	0.117664	16.60052	0.1903387	0.998176	0.999533	1.00047	1.00183	0.0597604	0.227347	0.286569	0.426324	0.06149066	3.095407
17260	-23.1695	0	-23.1695	9.149663	139508.2	0.00353163	0.19681	0.122431	0.00893575	0.0129384	0.794751	0.0455052	0.0644298	0.0441637	0.0385155	0.501664	0.00253516	0.0600214	0.168501	0.015918	0.240747	0.280372	0.0168338	0.1726126	0.3845316	0.112512	0.101918	0.295524	0.30825	0.00525135	0.176546	20.4145	0.07080909	0.996599	0.999129	1.00087	1.00341	0.0353004	0.369965	0.0601011	0.534634	0.4553407	0.1555079
17270	-36.79045	0	-36.79045	2.887644	950919.7	0.54471	0.0915378	0.0802541	0.295378	0.295315	0.0576039	0.0716263	0.0082435	1.41053	0.0206953	0.102678	0.492936	0.636942	0.262294	0.415173	0.132352	0.197701	0.426913	0.2941389	0.01071195	0.142749	0.195196	0.337499	0.0767675	0.00715758	0.240631	16.83448	0.07527504	0.998697	0.999667	1.00033	1.0013	0.462247	0.0675807	0.18733	0.282843	0.08598699	0.8754235
17280	-24.31802	0	-24.31802	7.901082	80590.77	0.00275834	0.0874044	0.0600728	0.19387	0.364645	0.332382	0.00850775	0.0189998	0.00141162	0.112956	0.504264	0.0478249	0.198743	0.090907	0.0201838	0.239918	0.120531	0.181516	0.1977933	-0.2744194	0.105438	0.562738	0.0452075	0.0567027	0.0521756	0.177737	28.48178	0.2998709	0.995526	0.998853	1.00114	1.00448	0.302088	0.136554	0.200423	0.360935	0.02545153	11.78204
17290	-25.49749	0	-25.49749	5.908091	325773.4	0.118661	0.219794	0.0423931	0.189964	0.176663	0.0689118	0.0154907	0.139458	0.0142079	0.840337	0.180996	0.373148	0.19984	0.0330636	0.161855	0.194847	0.0630502	0.107993	0.1376528	-0.2438	0.102165	0.253736	0.197227	0.0586188	0.20451	0.183744	46.87892	0.2551127	0.997774	0.99943	1.00057	1.00223	0.196066	0.0506171	0.375687	0.377629	0.01131277	22.55086
17300	-23.80346	0	-23.80346	9.952763	505711.8	0.436667	0.107235	0.26005	0.00142624	0.0199678	0.139914	0.791921	0.109199	0.00950464	0.100933	0.20423	0.0170825	0.0683161	0.0272367	0.0711963	0.128813	0.2163	0.0522709	0.08864118	-0.2122385	0.151671	0.409778	0.0944991	0.175466	0.147335	0.0212509	28.01204	0.2432061	0.998213	0.999543	1.00046	1.00179	0.455206	0.164577	0.159318	0.220899	0.03096759	7.853569
17310	-20.92644	0	-20.92644	6.844964	680601.5	0.198777	0.124206	0.417953	0.048801	0.150976	0.00151674	0.219492	0.0185021	0.128092	0.0727108	0.119158	0.172736	0.0133183	0.179518	0.0762243	0.156663	0.0697247	0.131635	0.2065744	0.1167922	0.122743	0.218419	0.0721085	0.204322	0.35009	0.032317	10.18406	0.05203586	0.99846	0.999606	1.00039	1.00154	0.669861	0.0462036	0.130577	0.153359	0.168828	0.3082182
17320	-50.10192	0	-50.10192	9.272177	643146.8	0.201258	0.295635	1.05944	0.307341	1.35775	0.625758	0.291753	0.508032	0.177864	3.07326	0.0851835	0.119841	0.398487	0.157738	1.56308	0.253339	0.0278741	0.0189682	0.3919312	0.04149125	0.0800131	0.184246	0.0277479	0.455145	0.234887	0.017961	13.12279	4.334363e-05	0.998415	0.999595	1.0004	1.00159	0.0690002	0.228934	0.569213	0.132853	0.0415346	0.001043555
17330	-17.85116	0	-17.85116	10.30515	102960.1	0.0495824	0.122504	0.155643	0.0369654	0.00016973	0.319151	0.0740057	0.128727	0.0192852	0.0372125	0.070671	0.0244747	0.111627	0.00869716	0.0453953	0.149181	0.116612	0.141466	0.08559286	0.1019294	0.063533	0.63954	0.0030488	0.0460141	0.197626	0.0502376	29.2657	0.08805793	0.996041	0.998985	1.00101	1.00396	0.00902284	0.469686	0.458546	0.0627449	0.1899873	0.4634937
17340	-25.54114	0	-25.54114	12.88126	804688.1	0.0325344	0.014234	0.253749	0.174221	0.332451	0.032808	0.0605342	0.258418	0.125965	0.0326099	0.447126	0.143104	0.329029	0.196511	0.191022	0.133215	0.127702	0.0285428	0.2013495	-0.1400478	0.330295	0.0849875	0.0124848	0.133738	0.117754	0.320741	13.30841	0.2049905	0.998583	0.999638	1.00036	1.00142	0.497345	0.209846	0.0710855	0.221724	0.06494273	3.156482
17350	-28.51205	0	-28.51205	8.995791	60342.82	0.0688195	0.128441	0.0789782	0.0290728	0.0643588	0.0696	0.104429	0.10694	0.460916	0.121357	0.204365	0.0508188	0.447098	0.174045	0.130121	0.189726	0.124159	0.00819507	0.168006	0.2090536	0.0397303	0.0849083	0.146039	0.0764701	0.0310886	0.621764	18.42704	0.170896	0.99483	0.998674	1.00132	1.00518	0.329889	0.0703327	0.358346	0.241432	0.3799496	0.4497859
17360	-14.35588	0	-14.35588	11.29503	585646.5	0.221026	0.0822477	0.119563	0.244089	0.00331841	0.0156621	0.202045	0.00209114	0.0316918	0.22274	0.00284397	0.0275698	0.0345375	0.0665894	0.0361612	0.077591	0.16526	0.102437	0.1058388	0.2511559	0.0384307	0.123151	0.344592	0.0495421	0.394092	0.0501919	25.18376	0.01098799	0.99834	0.999575	1.00042	1.00166	0.0513993	0.197066	0.335501	0.416034	0.2621439	0.04191587
17370	-22.13624	0	-22.13624	4.288635	370898.6	0.103028	0.110434	0.0401283	0.351531	0.140517	0.556129	0.392187	0.454533	0.0628436	0.0728375	0.0810128	0.082158	0.0715741	0.11565	0.62076	0.249109	0.0401669	0.00405942	0.1737642	0.0005869695	0.0073263	0.00254553	0.849272	0.0318477	0.0767428	0.0322654	6.775776	0.06838325	0.997914	0.999466	1.00053	1.00209	0.0915864	0.237071	0.0742103	0.597133	0.06897022	0.9914895
17380	5.654783	0	5.654783	5.307289	887355.6	0.0367306	0.126503	0.0346196	0.0287109	0.00809954	0.0313812	0.0160612	0.0103829	0.0297936	0.0175596	0.0146296	0.0608303	0.134339	0.0183984	0.057754	0.0104003	0.0639757	0.0260073	0.06931662	-0.2324279	0.0646673	0.00619106	0.180151	0.5425	0.0155316	0.190959	5.950358	0.259329	0.998651	0.999655	1.00034	1.00135	0.240563	0.171522	0.466453	0.121462	0.02690112	9.640081
17390	5.456177	0	5.456177	2.648718	960439.8	0.0328965	0.00550955	0.00252712	0.0189528	0.0102572	0.022554	0.0059524	0.00804139	0.139123	0.0873481	0.0134274	0.0239605	0.120146	0.04195	0.0254016	0.0554217	0.0421296	0.0445359	0.06568218	0.03056312	0.267036	0.0350812	0.33949	0.2365	0.0474232	0.0744692	8.61995	0.04628785	0.998703	0.999668	1.00033	1.0013	0.20418	0.175293	0.165294	0.455234	0.07685097	0.6023067
17400	22.37064	0	22.37064	6.370946	804877.9	0.00173109	0.00438289	0.0358006	0.00203301	0.00856411	0.00181977	0.0306522	0.0295219	0.00491213	0.00179121	3.88917e-05	0.00898151	0.00251219	6.30658e-05	0.0208965	0.00946429	0.0798323	0.00783932	0.02877806	0.07897335	0.09287	0.0530926	0.247127	0.541209	0.05823	0.00747109	7.689563	0.002286684	0.998584	0.999638	1.00036	1.00142	0.619963	0.136584	0.125719	0.117734	0.08126004	0.02814032
17410	2.205501	0	2.205501	4.943587	664215.1	0.0846129	0.0251641	0.0125117	0.100434	0.0412885	0.0170824	0.038516	0.0238064	0.0102859	0.0248629	0.00663039	0.0485939	0.0488153	0.000125244	0.107712	0.0489609	0.0724837	0.0288289	0.03396343	0.05887515	0.162127	0.20716	0.257908	0.192317	0.159964	0.0205239	8.482138	0.1420479	0.998441	0.999601	1.0004	1.00156	0.211403	0.147594	0.391765	0.249239	0.200923	0.7069766
17420	-1.045711	0	-1.045711	2.710756	615207.8	0.172623	0.0373136	0.00900872	0.0178549	0.101901	0.081516	0.00980714	0.0708644	0.058533	0.0260451	0.145116	0.0595149	0.0895	0.194904	0.00488086	0.155093	0.0801277	0.0123856	0.08674256	0.1638992	0.0447161	0.0571364	0.150304	0.178496	0.38999	0.179358	4.847428	0.01949386	0.99838	0.999586	1.00041	1.00162	0.174691	0.286783	0.0957364	0.442789	0.1833931	0.1062955
17430	3.856115	0	3.856115	1.043597	479615.7	0.0209829	0.00287891	0.00480418	0.0873971	0.0618746	0.0446538	0.00549718	0.0104471	0.000926544	0.0192287	0.0266803	0.10132	0.0127311	0.00968018	0.115848	0.0412388	0.0150971	0.0620978	0.03575068	0.2212632	0.402032	0.0482719	0.139179	0.100738	0.206983	0.102795	35.96191	0.1165739	0.998165	0.999531	1.00047	1.00184	0.119598	0.253711	0.393118	0.233573	0.337837	0.3450594
17440	-0.9175092	0	-0.9175092	9.290062	663715.6	0.0133888	0.00793047	0.00703015	0.0805507	0.0213454	0.089837	0.0264684	0.0113882	0.00658397	0.160451	0.16358	0.0244905	0.046867	0.083367	0.0139117	0.0321688	0.0682564	0.0768079	0.04827715	-0.07994224	0.227908	0.106971	0.158753	0.179767	0.209348	0.117253	9.599817	0.09965991	0.99844	0.999601	1.0004	1.00156	0.190431	0.345223	0.0917415	0.372604	0.01971767	5.054345
17450	-11.02188	0	-11.02188	5.397696	380194.7	0.0135963	0.0976485	0.0334224	0.0744021	0.0624367	0.162102	0.0497061	0.0298848	0.0423434	0.0448803	0.213354	0.304657	0.102775	0.0340916	0.0516511	0.0304596	0.0236038	0.110337	0.06202493	-0.07779726	0.0996209	0.0471902	0.0248604	0.0213041	0.494216	0.312808	19.47663	0.1285885	0.997939	0.999473	1.00053	1.00206	0.118555	0.142678	0.168623	0.570144	0.05079128	2.531705
