Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2547	1	-3750.952	-3712.453	-38.49893	4.661847	0.1757784	0.0553604	0.00841611	0.0182331	0.035895	0.00557031	0.0289631	0.0285919	0.00739657	0.0414851	0.0439634	0.0364207	0.0250231	0.0286393	0.0349462	0.00158383	0.0297352	0.0145425	0.00449098	0.00967601	0.030102	0.0082277	0.00551934	0.0404371	0.0250139	0.0195716	0.0102767	0.00815485	0.00714435	0.0146616	0.00975186	0.0464329	0.0129623	0.00613695	0.00569583	0.024704	0.0687938	0.00931155	0.00404331	0.0182388	0.00119241	0.00701809	0.00561646	0.01772287	0.03817526	0.0141493	0.52383	0.00165775	0.00807391	0.44403	0.00825887	24.67931	0.1441185	9	37.63793	0.4626657	0.000205072	0.0210734	0.317572	3.66115	0.311521	0.282281	0.138878	0.26732	0.1822938	0.7905839
2548	0	-3761.801	-3710.219	-51.58167	3.707991	0.1864287	0.0309715	0.0510271	0.00488931	0.0537944	0.0187105	0.0596086	0.00489004	0.0156693	0.0419958	0.0234969	0.003561	0.00940989	0.0349748	0.0134164	0.079647	0.0557574	0.105523	0.00493602	0.0351146	0.0297465	0.0426812	0.00611461	0.0057384	0.00146468	0.0216253	0.0199004	0.0221675	0.0200633	0.0302951	0.00138124	0.0211071	0.0146482	0.0164601	0.0249521	0.0162809	0.0149249	0.0120402	0.0116789	0.0477824	0.0796581	0.0448353	0.010698	0.03059614	0.03528319	0.00776938	0.520284	0.0150168	0.00614462	0.441926	0.0088589	10.8978	0.156842	8	38.21799	0.3224497	0.00032131	0.0263313	0.347321	3.62603	0.284115	0.307142	0.140009	0.268734	0.1921252	0.8163532
2549	1	-3749.076	-3710.894	-38.18175	4.22464	0.186018	0.00740073	0.000816202	0.0234174	0.0518299	0.00685525	0.018688	0.0252771	0.00604906	0.0415302	0.00894165	0.0159722	0.0154262	0.0260186	0.0118511	0.0208975	0.0198043	0.0901429	0.0057409	0.0146244	0.0117204	0.00771632	0.0493275	0.0358038	0.00981699	0.00378463	0.00158072	0.00417019	0.0802299	0.0110876	0.00543548	0.0246305	0.00674364	0.0003062	0.00462381	0.0524488	0.0121064	0.00745044	0.0015058	0.010524	0.0117125	0.0161275	0.0239371	0.02177059	0.06731705	0.0148443	0.549561	0.00193602	0.00692982	0.417602	0.00912692	24.16657	0.1256678	9	37.44365	0.3179187	0.000316096	0.0261186	0.346194	3.62737	0.319122	0.295955	0.117602	0.26732	0.1929848	0.6511796
2550	0	-3770.996	-3718.636	-52.3606	3.443187	0.1716145	0.0384936	0.0600306	0.0394233	0.0250994	0.00972875	0.000233748	0.0322681	0.0272275	0.0419085	0.0237	0.00405915	0.00701379	0.0404072	0.103836	0.00475505	0.0143007	0.139818	0.00188327	0.012552	0.0160428	0.0467125	0.00266695	0.0291674	0.00719279	0.0193734	0.038118	0.00410152	0.00991769	0.0108987	0.00708571	0.0306825	0.0563727	0.0262315	0.0161613	0.0239474	0.0328291	0.00272583	0.108405	0.0388354	0.0470192	9.30974e-05	0.0100084	0.02842369	-0.01923257	0.00297431	0.565495	0.0108999	0.00608362	0.397333	0.0172145	10.99	0.1901127	8	39.5939	0.3202483	0.000169457	0.0191691	0.305668	3.67499	0.278639	0.333552	0.121088	0.266721	0.1708801	1.11255
2551	1	-3756.219	-3708.678	-47.54066	2.983475	0.1805612	0.0241648	0.000878122	0.00627132	0.0423708	0.00116201	0.0210837	0.0519462	0.0154938	0.0551306	0.0153308	0.0162526	0.0282678	0.0379745	0.0215864	0.012239	0.0528384	0.0741111	0.0585064	0.0414549	0.0122725	0.0103557	0.00100613	0.0169135	0.00724595	0.0100614	0.0427082	0.00518408	0.00398183	0.0180226	0.0467069	0.0274382	0.00115487	0.0225483	0.0107657	0.0559521	0.0332943	0.0403336	0.000964121	0.0223282	0.00548205	0.0164203	0.0225239	0.0271424	0.02453261	0.00717843	0.554437	0.00475982	0.0069913	0.421307	0.00532671	23.69365	0.1412755	9	39.8075	0.3410982	0.000252544	0.0233673	0.33106	3.64532	0.291511	0.310284	0.122163	0.276043	0.1658081	0.8520422
2552	0	-3758.948	-3711.414	-47.53394	2.875572	0.1705693	0.0142418	0.0329476	0.0521518	0.0143032	0.00732983	0.00688059	0.000380671	0.032191	0.0651786	0.0282354	0.00782693	0.00383156	0.0496085	0.0253703	0.0441063	0.0224878	0.0504486	0.00444006	0.0354359	0.0172822	0.0288676	0.052193	0.0077792	0.00942483	0.0404589	0.0178587	0.0105185	0.0100977	0.0267723	0.00455216	0.0115039	0.0457721	0.0350697	0.000506864	0.00898917	0.0385016	0.0606169	0.0262844	0.0075456	0.0152676	0.000169765	0.0420907	0.02572866	0.03527981	0.0124042	0.564135	0.00647856	0.00343083	0.396378	0.0171731	12.34235	0.1906247	8	38.39553	0.2446922	0.000161298	0.018705	0.302657	3.67848	0.273678	0.331142	0.126149	0.269031	0.2259045	0.8438286
2553	1	-3738.705	-3709.35	-29.35533	3.651893	0.1535793	0.022187	0.00262266	0.0134793	0.0447102	0.00700633	0.016202	0.034856	0.0112709	0.0332032	0.00827494	0.00714106	0.0205097	0.0398882	0.00121375	0.000747335	0.0174387	0.0193938	0.0446153	0.00728192	0.0213928	0.0142152	0.0237995	0.033748	0.0131981	0.00878487	0.0192571	0.0392669	0.0240607	0.00934077	0.028711	0.0135671	0.0121767	0.00300065	0.011749	0.00752657	0.00780516	0.0262401	0.000986742	0.0113373	0.0249581	0.00220955	0.00751872	0.01403353	8.648082e-05	0.00712025	0.470856	0.00502341	0.00805896	0.502611	0.00633112	23.11361	0.1864236	9	37.88452	0.3739724	6.58006e-05	0.0119774	0.252594	3.73536	0.300482	0.313499	0.13536	0.250659	0.1865101	0.9995363
2554	0	-3758.075	-3715.011	-43.06378	4.685472	0.2030952	0.00122305	0.0621116	0.0237925	0.0451342	0.000548197	0.0415018	0.00455213	0.0117625	0.0376743	0.019122	0.00406246	0.00264807	0.0313926	0.0226846	0.0154231	0.00547695	0.0534139	0.00629518	0.0236548	0.0127469	0.00237885	0.0283743	0.0120234	0.0281103	0.0376894	0.00127088	0.0353425	0.0232598	0.00825935	0.00576581	0.0119091	0.0169587	0.0177994	0.0302555	0.011951	0.00915768	0.00276865	0.0618328	0.0272412	0.0127586	0.0347407	0.010418	0.02164147	-0.06091415	0.013148	0.569169	0.00300221	0.0133978	0.385772	0.0155108	12.95934	0.2228206	8	37.6075	0.3541693	0.00059014	0.03558	0.391688	3.57214	0.293468	0.319548	0.107064	0.27992	0.1619064	1.376231
2555	1	-3751.34	-3715.887	-35.45332	4.536083	0.1600443	0.0059828	0.00286733	0.0010263	0.0287059	0.00319967	0.0221216	0.0316345	0.01004	0.0415801	0.0337578	0.0588413	0.0308933	0.0311228	0.00904712	0.0163206	0.00206153	0.00167253	0.00998648	0.0399871	0.0135698	0.017412	0.0205699	0.0325379	0.00536123	0.0041253	0.00974446	0.012692	0.0246353	0.00618436	0.0221991	0.0297445	0.0013469	0.0549603	0.00399047	0.0144434	0.0116784	0.026383	0.00290516	0.0184283	0.00324922	0.0101013	0.0135796	0.01687344	-0.00481206	0.00745372	0.492908	0.00698212	0.015005	0.471024	0.00662764	24.46615	0.1534412	10	38.50527	0.3872348	9.46613e-05	0.0143525	0.271871	3.71368	0.314476	0.288125	0.137659	0.25974	0.1486291	1.032376
2556	0	-3751.031	-3707.938	-43.09352	4.292792	0.1802325	0.00271583	0.0487246	0.0263534	0.00477253	0.00493033	0.00150691	0.0340918	0.0146335	0.0359433	0.0215006	0.00862021	0.00454032	0.0148707	0.00293878	0.0254722	0.00111709	0.120088	0.00685573	0.0319315	0.0303126	0.0434507	0.0307979	0.00934546	0.0146403	0.00760709	0.0480594	0.0547501	0.00637077	0.0273784	0.00550919	0.0638699	0.0583539	0.00961569	0.0171443	0.0159057	0.0281906	0.00716967	0.0287428	0.00803047	0.00226218	0.00336202	0.00116728	0.02329034	0.05281351	0.0131008	0.578333	0.00140809	0.00966515	0.391984	0.005509	11.74841	0.1182597	8	39.38334	0.3708935	0.000249045	0.0232062	0.33014	3.6464	0.285937	0.305381	0.115794	0.292888	0.1710732	0.6912812
2557	1	-3744.593	-3718.844	-25.74891	5.965386	0.164314	0.029655	0.00748081	0.00392323	0.0299476	0.0019148	0.0114459	0.0213706	0.00782401	0.0154533	0.0151909	0.0143563	0.00506832	0.0339431	0.00738052	0.0105052	0.0315981	0.013863	0.00950965	0.00969156	0.0080237	0.00972125	0.00193483	0.0491283	0.0110885	0.0237857	0.00148174	0.00573453	0.00655698	0.00625997	0.015351	0.00806865	0.000378341	0.00173582	0.00739582	0.02755	0.00380297	0.00570127	0.00346865	0.0172871	0.000561529	0.0083522	0.0055569	0.01097092	0.05645296	0.0104725	0.53497	0.00915434	0.0162854	0.421331	0.00778701	23.66386	0.1509015	8	40.22424	0.3146165	0.000118482	0.0160468	0.284457	3.69938	0.281826	0.298473	0.134276	0.285424	0.2073545	0.7277466
2558	0	-3749.839	-3708.672	-41.16673	5.460737	0.1724919	0.0504808	0.0380799	0.0298308	0.0143125	0.00573244	0.0188376	0.0151718	0.014319	0.0315303	0.0139212	0.00493164	0.00216641	0.0209484	0.0220174	0.0259766	0.00862061	0.0426647	0.00730185	0.0429995	0.0181496	0.0776391	0.0460919	0.018389	0.00205011	0.0063458	0.00331453	0.0310102	0.0196538	0.000467228	0.0013781	0.0177721	0.0364123	0.00682812	0.00797739	0.0613922	0.0293819	0.0312178	0.0255008	0.00440777	0.00742331	0.0337592	0.0228098	0.02881511	0.1085155	0.0144498	0.537395	0.00926268	0.0126577	0.423728	0.00250674	10.16639	0.1357158	8	38.21237	0.4465961	0.000176543	0.0195631	0.308188	3.67207	0.30244	0.307785	0.125801	0.263974	0.2442313	0.5556857
2559	1	-3740.333	-3717.837	-22.49605	5.89485	0.1460859	0.0215218	0.00289828	0.0148815	0.0414705	0.00211707	0.0133228	0.0158585	0.0088551	0.0152687	0.00932366	0.0124778	0.00561314	0.0523473	0.00234384	0.00645389	0.0197722	0.00955039	0.00999604	0.00113096	0.0165134	0.00098459	0.00193612	0.0360667	0.0102145	0.0122034	0.0132839	0.030535	0.00740683	0.00621671	0.00932879	0.00774437	0.00903149	0.00290759	0.00630256	0.0109235	0.0130478	0.00161866	0.00607189	0.0252628	0.0311151	0.00852506	0.00251486	0.01218616	-0.02111867	0.0105363	0.538229	0.00592092	0.0126598	0.423898	0.0087557	22.80803	0.1635569	10	40.28461	0.3457986	4.14606e-05	0.00951728	0.22999	3.76045	0.28979	0.310344	0.116279	0.283587	0.1424382	1.148265
2560	0	-3751.415	-3707.393	-44.02161	5.588779	0.1788174	0.0381567	0.00118678	0.0123228	0.0143523	0.005042	0.0352905	0.00453181	0.0146693	0.0394078	0.0238792	0.00679853	0.00216286	0.0270709	0.0435757	0.0190034	0.014593	0.0390755	0.00593234	0.0354759	0.0234402	0.059047	0.00378775	0.00226509	0.00322559	0.0300259	0.0109039	0.0319325	2.3337e-05	0.0170227	0.00934815	0.0760682	0.00578499	0.00854436	0.0113942	0.0740169	0.0455561	0.0327741	0.043326	0.00367914	0.057553	0.0341716	0.00462124	0.02881099	-0.02872965	0.0074855	0.512669	0.0088365	0.020398	0.448633	0.00197747	10.23906	0.1443668	8	38.12783	0.419792	0.000234385	0.022518	0.326166	3.65108	0.312047	0.318424	0.112722	0.256807	0.1156371	1.248447
2561	1	-3760.405	-3715.219	-45.18594	4.725819	0.1533553	0.0147154	0.00117876	0.020414	0.0653605	0.0045084	0.0299654	0.030061	0.0139827	0.0241928	0.00704263	0.00231577	0.00971098	0.0822126	0.0565839	0.064566	0.000557109	0.0649109	9.66135e-06	0.00583325	0.0155553	0.0321996	0.0508726	0.0466448	0.00724707	0.0157486	0.00973072	0.023794	0.00123117	0.0203701	0.0063276	0.0139935	0.021773	0.0391185	0.02474	0.00916892	0.00796063	0.0374106	0.00577754	0.044419	0.00434011	0.0172855	0.0618697	0.02287799	0.01620446	0.00870046	0.470698	0.00517802	0.0076101	0.500157	0.00765713	22.9131	0.1337501	10	37.6357	0.4135303	6.4941e-05	0.0118993	0.251922	3.73611	0.291988	0.306935	0.132139	0.268939	0.1499545	0.8919375
2562	0	-3758.03	-3712.816	-45.21409	3.836091	0.1884237	0.00399787	0.0281328	0.0642355	0.165228	0.0140529	0.00149787	0.0366677	0.0164312	0.0353051	0.022064	0.005504	0.00286602	0.035237	0.000374968	0.02696	0.00328296	0.013537	0.00815243	0.0315217	0.0228094	0.0155228	0.000920172	0.000312287	0.02407	0.0114353	0.0237535	0.0288581	0.00070865	0.0970785	0.00283384	0.0181166	0.0313742	0.0140999	0.0143066	0.0101397	0.0811918	0.0744191	0.0358844	0.00688596	0.0241687	0.00643452	0.00870804	0.02338675	0.0451586	0.013365	0.490888	0.00523639	0.0120229	0.46055	0.0179382	11.73584	0.1131007	8	39.45759	0.3346146	0.000347534	0.0273754	0.352776	3.6195	0.306303	0.303183	0.132147	0.258367	0.1582593	0.7146544
2563	1	-3761.584	-3713.636	-47.94844	3.52747	0.1660938	0.0628673	0.000361343	0.0610708	0.0511966	0.00743056	0.0221797	0.0364139	0.00551131	0.031984	0.000923083	0.0627695	0.019482	0.0399238	0.0179153	0.00307886	0.023199	0.0227511	3.57998e-06	0.000161025	0.0487576	0.0249953	0.0155936	0.066496	0.00481649	0.0240562	0.0093726	0.0206875	0.0111488	0.0218101	0.00111543	0.0195462	0.00644002	0.0429216	0.00616394	0.0201114	0.061585	0.00351213	0.0645219	0.00770873	0.012298	0.0189542	0.0780643	0.0218345	0.01305804	0.00680624	0.493693	0.00585289	0.00315145	0.489004	0.00149308	24.4923	0.1618839	10	37.90605	0.4472615	0.000129659	0.0167821	0.289666	3.69342	0.3324	0.308821	0.11153	0.247249	0.174942	0.9253579
2564	0	-3761.003	-3711.77	-49.23274	3.79517	0.1902175	0.00211599	0.0785974	0.0256668	0.0105842	0.0130999	0.00301425	0.0340746	0.0224391	0.0659179	0.0300241	0.00871814	0.0116068	0.0392652	0.0212809	0.0341936	0.00745488	0.0161795	0.00428853	0.0279166	0.0210005	0.0314046	0.000278425	2.07117e-05	0.00189072	0.0599497	0.00801415	0.0252361	0.0119135	0.0545518	0.0233888	0.0483756	0.0180499	0.0148984	0.026397	0.0115867	0.0249272	0.0932977	0.0722556	0.00390241	0.0906895	0.0136547	0.123481	0.0244376	0.1376071	0.0117522	0.545956	0.00527779	0.0141058	0.404973	0.0179356	10.56014	0.1056552	8	37.91699	0.5695394	0.00037241	0.0283294	0.357648	3.61365	0.315171	0.290265	0.133761	0.260803	0.2432623	0.4343262
2565	1	-3757.136	-3711.022	-46.11357	3.212244	0.1641195	0.0142026	0.00139072	0.0127227	0.042947	0.00490661	0.0269314	0.0264464	0.0115825	0.0263379	0.0101124	0.0131212	0.0208978	0.0378022	0.0155683	0.0266543	0.0257212	0.075459	6.48578e-05	0.0194272	0.0328995	0.0104911	0.00306463	0.0407596	0.06973	0.0215067	0.0882511	0.00224589	0.00422576	0.0370711	0.003895	0.0201317	0.0150779	0.0123844	0.0103516	0.0252491	0.024473	0.000527351	0.008306	0.0200113	0.047703	0.0253023	0.0613433	0.02421196	0.02307064	0.0109595	0.470251	0.0157991	0.00645851	0.495719	0.000812995	16.25808	0.158271	10	41.55712	0.5897437	0.000117306	0.0159675	0.283887	3.70003	0.304753	0.295404	0.12979	0.270053	0.1813416	0.872778
2566	0	-3763.318	-3715.387	-47.93102	3.900182	0.1903588	0.0909363	0.0448316	0.00489942	0.000327633	0.149894	0.00553531	0.011041	0.0215375	0.0507476	0.0314894	0.00427022	0.00465071	0.0274422	0.0198176	0.0242166	0.0174491	0.015213	0.00298608	0.0277992	0.0161174	0.000665323	0.0112805	0.00177744	0.06125	0.0824836	0.00289236	0.00202697	0.0216237	0.0287305	0.0215846	0.0233385	0.0113267	0.0169509	0.0132431	0.0175141	0.0465897	0.104194	0.000460071	0.0119336	0.0245568	0.0206928	0.0159849	0.02597218	0.02153158	0.010147	0.541786	0.00775939	0.0195462	0.40188	0.0188813	10.09129	0.2011521	8	38.68675	0.4255699	0.000374422	0.0284052	0.35803	3.61319	0.306675	0.307316	0.139177	0.246833	0.2226836	0.9033087
2567	1	-3774.98	-3719.289	-55.69131	4.408109	0.1867454	0.0236309	0.00218447	0.0266325	0.0306884	0.0129669	0.0269395	0.024144	0.00915183	0.0196009	0.221744	0.00281631	0.0214251	0.0452379	0.00536427	0.0133081	0.00360971	0.0407469	0.0507673	0.0379702	0.0837747	0.0372781	0.000500768	0.0227429	0.0693181	0.00172329	0.0463818	0.0170887	0.00568253	0.0609293	0.00953822	0.0120793	0.00346775	0.0256487	0.0298463	0.0436989	0.0181131	0.00109486	0.0252531	0.012472	0.0846042	0.0148795	0.0253477	0.02763465	0.1002045	0.00654107	0.517701	0.0173933	0.0071102	0.449959	0.0012952	23.27008	0.08914377	9	38.30964	0.5013601	0.000325374	0.0264959	0.34819	3.62499	0.301955	0.313396	0.123133	0.261516	0.1893482	0.4707927
2568	0	-3756.211	-3708.964	-47.24684	5.067563	0.1650065	0.00384436	0.00265492	0.0152797	0.0655501	0.0050593	0.0169746	0.083624	0.0191647	0.061661	0.028677	0.0106494	0.0032879	0.0302431	6.90353e-05	0.0102171	0.026545	0.0980949	0.00860159	0.0366703	0.0321234	0.0203577	0.0242902	5.30327e-05	0.0138425	0.0191482	0.0032454	0.00207417	0.0124539	0.0150305	0.0295496	0.0223917	0.0233164	0.00766342	0.0139217	0.00100014	0.0170805	0.00927033	0.010492	0.0572144	0.11036	0.03982	0.0510654	0.0261775	-0.0275495	0.00833681	0.538337	0.00834107	0.0175203	0.422643	0.00482207	12.86835	0.1949018	8	38.06473	0.4513366	0.000122739	0.0163309	0.286486	3.69706	0.31159	0.29587	0.138715	0.253825	0.1673523	1.16462
2569	1	-3755.589	-3716.139	-39.4499	3.648953	0.1776539	0.0184333	0.000557389	0.00233534	0.0299453	0.0070042	0.0466857	0.021248	0.0106798	0.0260162	0.0111815	0.0151304	0.0300144	0.0352791	0.0154346	0.00867079	0.0131712	0.009137	0.0186664	0.0414778	0.0204557	0.00273363	0.000817212	0.0316599	0.0303563	0.00908939	0.0335653	0.0116013	0.0162928	0.0356135	0.00862501	0.0413145	0.0211613	0.0297962	0.0216363	0.0351138	0.0215537	0.0316158	0.0228765	0.0109512	0.00981775	0.0299237	0.00917688	0.02817482	0.03795668	0.00655393	0.518718	0.0152123	0.00731354	0.450844	0.00135846	23.56692	0.1376653	9	40.45018	0.401457	0.000222818	0.0219596	0.322886	3.65493	0.279055	0.308225	0.128481	0.284239	0.175622	0.7838728
2570	0	-3762.918	-3710.321	-52.59616	5.268099	0.1820655	0.00195315	0.0083281	0.0207864	0.0117549	0.0289661	0.00674293	0.0353308	0.00904201	0.0577389	0.0202992	0.011542	0.00144102	0.0339169	0.03432	0.00794104	0.0498337	0.0464209	0.0114605	0.0316972	0.0448816	0.0313918	0.00349801	0.00226475	0.00743455	0.0928538	0.00416282	0.0865118	0.100805	0.0150448	0.0103152	0.0109866	0.0100756	0.00748845	0.0297939	0.000666529	0.0373565	0.0291117	0.0447524	0.0139581	0.0252639	0.00288396	0.0445903	0.02021714	0.1750201	0.00925045	0.56019	0.00469529	0.0143472	0.406842	0.00467488	10.16336	0.1583288	8	38.07839	0.4967574	0.000269027	0.0241118	0.33526	3.64036	0.313894	0.300816	0.133637	0.251654	0.3333489	0.4749641
2571	1	-3752.552	-3711.732	-40.81916	3.578797	0.1763932	0.00170613	0.00602903	0.0203016	0.0502752	0.0083875	0.0211127	0.0299994	0.00741759	0.030553	0.0811916	0.00948046	0.014614	0.0385856	0.00779173	0.00583939	0.0257854	0.0325232	0.034822	0.00867982	0.0112218	0.0360953	0.0370043	0.0203806	0.00345495	0.0646222	0.00948343	0.0168712	0.00833024	0.0240694	0.0066546	0.0248278	0.0250631	0.00346582	0.014428	0.00671558	0.0280257	0.00508923	0.062371	0.00310782	0.0459736	0.00699431	0.00846643	0.02352826	0.008269013	0.00797256	0.497021	0.0117722	0.00574367	0.47512	0.00237011	23.25994	0.1274809	10	37.73183	0.4445113	0.000210768	0.021362	0.319317	3.65911	0.295542	0.314642	0.140397	0.249419	0.1357499	0.9390864
2572	0	-3765.204	-3705.444	-59.76022	5.066045	0.1749931	0.192369	0.0211391	0.016717	0.0353509	0.0212686	0.00852999	0.0381197	0.0174924	0.043116	0.0212418	0.00503185	0.00332749	0.0224609	0.0521923	0.0461257	0.0168017	0.0898765	0.0076156	0.0455091	0.0254484	0.00756456	0.0771787	0.0131439	0.0441463	0.000997827	0.0266158	0.0570345	0.0119816	0.0684726	0.00493542	0.0623486	0.00477979	0.0106899	0.00616426	0.012983	0.0258482	0.0342202	0.0547636	0.0548302	0.0496477	0.00017925	0.0136924	0.03740569	-0.003538286	0.0138294	0.539173	0.00339961	0.00627303	0.427571	0.00975476	9.855247	0.2087834	7	37.73364	0.4782739	0.000197963	0.0207075	0.315338	3.66376	0.304624	0.292044	0.130169	0.273163	0.2052451	1.017239
2573	1	-3763.958	-3712.482	-51.47546	4.058005	0.1769253	0.0136367	0.00274773	0.0568867	0.0392051	0.00268455	0.0154283	0.0331527	0.0159421	0.0299508	0.0325932	0.0187928	0.0270135	0.0423128	0.00125699	0.0551264	0.0159741	0.00171482	0.0599207	0.0105427	0.0486957	0.0242324	0.0542637	0.0232173	0.0749311	0.00388623	0.0365479	0.0105979	0.0157857	0.0145062	0.0230215	0.0151371	0.0283361	0.0393271	0.019264	0.0132587	0.0186411	0.007979	0.0113408	0.0209171	0.0257836	0.0141423	0.00241092	0.02679966	0.0730478	0.00601486	0.496706	0.00456233	0.00935953	0.474819	0.00853801	16.07022	0.1320198	10	38.30841	0.2121599	0.000215793	0.0216132	0.320825	3.65735	0.289069	0.313339	0.135173	0.262419	0.2050676	0.6437868
2574	0	-3762.886	-3712.088	-50.79807	4.087369	0.1780128	0.0201314	0.048557	0.00381338	0.0919929	0.0781267	0.0149567	0.00736497	0.0198766	0.0371116	0.0202886	0.00713735	4.75393e-05	0.0236717	0.103067	0.0355432	0.024315	0.092719	0.00807368	0.0357075	0.0260081	0.119454	0.00585166	0.0113012	0.0225212	0.00570476	0.00465912	0.0428979	0.0152349	0.0237814	0.00243093	0.00700514	0.0140899	0.0196057	0.0170725	0.00378594	0.0387669	0.0131536	0.0179266	0.0304269	0.00584688	0.0138342	0.000244728	0.03567115	-0.03553776	0.016153	0.536867	0.00675191	0.00477297	0.425742	0.00971305	10.50772	0.2373615	8	38.64421	0.3810984	0.00022634	0.0221311	0.323899	3.65374	0.31991	0.300313	0.115073	0.264704	0.2018237	1.176083
2575	1	-3761.593	-3708.044	-53.54916	3.57437	0.1685744	0.0346321	0.00248759	0.0384487	0.0865832	0.00655619	0.0199227	0.0208232	0.00668144	0.0612179	0.0187209	0.00813304	0.0145069	0.0511328	0.0240736	0.0940626	0.0198671	0.0133595	0.00147106	0.00822327	0.0583619	0.138996	0.0221572	0.0462374	0.00791731	0.0215043	0.00354745	0.00711136	0.0175664	0.0102528	0.0355848	0.0253743	0.00888845	0.0300814	0.00868446	0.0253604	0.058104	0.0249111	0.00951498	0.052275	0.0347122	0.0109627	0.00582757	0.02390358	0.01133819	0.00391829	0.517755	0.00828738	0.00807381	0.451673	0.0102928	16.68856	0.1277933	9	38.01718	0.3523335	0.00014655	0.0178349	0.296886	3.68513	0.306758	0.314302	0.129947	0.248993	0.1391315	0.9185074
2576	0	-3758.194	-3712.071	-46.12373	4.059015	0.1988897	0.0197233	0.0245654	0.00285539	0.0135117	0.0686954	0.0761841	0.027537	0.0126129	0.0419887	0.0364739	0.0109882	0.00465295	0.0258004	0.0109101	0.0168348	0.0334233	0.0729292	0.00752683	0.0193459	0.0285682	0.022983	0.00671001	0.0318407	0.0114436	0.0128517	0.0545723	0.0121841	0.0028034	0.00281933	0.000344994	0.041405	0.00609961	0.0148251	0.0677898	0.0100752	0.02493	0.00372187	0.0046884	0.00782068	0.0324412	0.00894791	0.0323105	0.02065117	0.01433245	0.0165949	0.576366	0.00415923	0.00512414	0.387575	0.0101808	12.70877	0.1654247	8	42.7085	0.3840958	0.000511114	0.0331374	0.380754	3.5856	0.297787	0.289336	0.147875	0.265001	0.1797571	0.9202677
2577	1	-3753.67	-3712.389	-41.28019	3.701784	0.1486052	0.00167238	0.00350191	0.00359563	0.0466703	0.00456667	0.0171282	0.0188513	0.0069554	0.0772374	0.0222836	0.000192313	0.0195423	0.0327793	0.0237804	0.0405857	0.0546512	0.000264968	0.00180837	0.0261054	0.00493047	0.00233707	0.0239256	0.03137	0.000919911	0.00999136	0.0140804	0.0194762	0.0377286	0.018197	0.0213478	0.0240453	0.00662475	0.0032618	0.000224019	0.0298854	0.0252549	0.0612765	0.0298776	0.0150409	0.0286006	0.0438879	0.0745433	0.0210222	0.05996072	0.00474719	0.514083	0.00736077	0.00642756	0.458552	0.00883021	16.34245	0.153036	8	38.23581	0.5575547	4.86785e-05	0.010309	0.237615	3.75203	0.330007	0.295868	0.129365	0.24476	0.2129967	0.7184899
2578	0	-3758.91	-3709.953	-48.95674	4.480257	0.2009724	0.0482706	0.0266737	0.0211729	0.00295468	0.0287166	0.0390721	0.0757789	0.0234962	0.0631245	0.0245956	0.00857761	0.00685459	0.0340397	0.0164924	0.0112532	0.0287089	0.11882	0.0066135	0.046968	0.0265566	0.000600283	0.00768358	0.0118214	0.00679554	0.0193652	0.0341492	0.00703869	0.0285267	0.00470335	0.00137742	0.046722	0.0161756	0.0146183	0.0145264	0.0175197	0.0572496	0.00314302	0.00952177	0.0275732	0.0579926	0.0414126	0.00234103	0.02676723	0.1278203	0.00986841	0.517962	0.00622964	0.00614364	0.448451	0.0113448	9.776418	0.1120859	8	39.17397	0.6125801	0.000549244	0.0343383	0.386191	3.57892	0.274944	0.302725	0.132296	0.290035	0.2399063	0.4672072
