Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11530	-3752.617	-3709.735	-42.88193	5.376816	0.1679161	0.0119577	0.00664558	0.00177377	0.0123567	0.0524979	0.0040421	0.0584807	0.0184263	0.0502987	0.0257214	0.00583653	0.0112739	0.0325366	0.0126831	0.0239331	0.0167652	0.0452449	0.0101034	0.0276423	0.0274574	0.0308142	0.00250129	0.00713871	0.0125574	0.0171848	0.00198965	0.000124901	0.0617726	0.0311908	0.000697692	0.0224703	0.0206072	0.0126552	0.00807942	0.0150354	0.022317	0.0352223	0.0456531	0.0227627	0.019432	0.00180737	0.00355821	0.02233407	0.03509293	0.00778631	0.528989	0.0127221	0.00642315	0.441731	0.00234791	23.70766	0.1481007	9	40.66154	0.6761974	0.000141914	0.0175524	0.294974	3.68733	0.297059	0.30356	0.137852	0.261529	0.1831936	0.808438
11540	-3773.48	-3712.434	-61.04601	3.913163	0.2107614	0.0383698	0.101466	0.0258925	0.105026	0.0328999	0.0978976	0.0325294	0.02976	0.0421325	0.0377797	0.0110689	0.00368657	0.043389	0.00238973	0.0378107	0.0508077	0.0539472	0.00980047	0.0535696	0.0280201	0.0145089	0.00884183	0.0141281	0.0257823	0.0164871	0.0620863	8.37155e-05	0.0732946	0.0449406	0.00837857	0.0540118	0.0505911	0.0130038	0.0124728	0.00436503	0.0391035	0.0535418	0.00284716	0.0740366	0.0600201	0.000923803	0.0127741	0.04583495	0.1358847	0.00721042	0.528753	0.0160499	0.00219694	0.444377	0.00141266	13.13199	0.07460023	9	37.29849	0.3457796	0.000755693	0.0402053	0.411156	3.54788	0.298908	0.301456	0.145558	0.254079	0.2104849	0.3544208
11550	-3767.955	-3712.307	-55.64819	3.102961	0.2085242	0.0128365	0.0386011	0.0192227	0.0289259	0.00236478	0.0112894	0.0193473	0.0210103	0.0431964	0.0252399	0.00943426	0.000322459	0.0284018	0.0360114	0.0795007	0.0402528	0.0539406	0.00674824	0.020599	0.0324009	0.0117153	0.0717985	0.0211855	0.0201589	0.0102059	0.00462763	0.000576283	0.00266184	0.0456035	0.069349	0.173373	0.0225426	0.0301914	0.0429124	0.00208886	0.0848113	0.0418161	0.0939707	0.0102196	0.0301517	0.00754525	0.00618278	0.02940317	-0.004079474	0.00880797	0.429847	0.0188928	0.00166836	0.539115	0.00166908	10.68831	0.1772414	9	39.64673	0.5318525	0.000704409	0.0388333	0.405537	3.55493	0.310206	0.294737	0.136392	0.258665	0.1731619	1.023559
11560	-3760.883	-3713.788	-47.09479	3.689617	0.1770152	0.118761	0.0349624	0.0494784	0.00864176	0.00925591	0.0204946	0.0571675	0.0210643	0.0502031	0.0183985	0.00487605	0.00662147	0.0258055	0.014393	0.0205208	0.00688873	0.0542022	0.00598056	0.0235027	0.00778388	0.0128438	0.00253359	0.0204271	0.0146161	0.0279045	0.0288729	0.0453241	0.00902855	0.0663289	0.0223663	0.0262798	0.0932639	0.0113459	0.0125441	0.00178595	0.039028	0.00227483	0.0151132	0.00587034	0.0247315	0.0174974	0.00226384	0.02210265	0.1374301	0.0107416	0.44204	0.0194287	0.00485626	0.520177	0.00275705	11.76438	0.08657257	8	37.83235	0.3975994	0.000216651	0.0216558	0.32108	3.65705	0.309701	0.299732	0.14398	0.246587	0.2240027	0.3864801
11570	-3753.307	-3713.678	-39.62847	5.246981	0.1758787	0.0286485	0.00993728	0.0223395	0.00548047	0.0556943	0.0280714	0.0244312	0.019051	0.0343934	0.0186714	0.00300246	0.00723332	0.0274799	0.0126612	0.032475	0.000813695	0.0151986	0.00542256	0.0339985	0.0137352	0.00963453	0.00710511	0.00934056	0.00581687	0.0103424	0.0154179	0.0783653	0.00036313	0.0131279	0.00258295	0.0161519	0.00608131	0.0063643	0.00816157	0.0405869	0.00635207	0.0291689	0.0215002	0.0255863	0.0098408	0.0467324	6.70982e-05	0.01702874	0.128243	0.00872332	0.44301	0.0134304	0.00977594	0.521318	0.00374214	13.04446	0.08405211	7	41.32096	0.4820376	0.000205994	0.0211204	0.317857	3.66082	0.297404	0.301811	0.145257	0.255527	0.2122951	0.3959211
11580	-3781.025	-3716.155	-64.87066	4.043071	0.1700917	0.0491731	0.0911012	0.00834831	0.0359924	0.0191585	0.0281961	0.0267194	0.0327711	0.0451865	0.0234186	0.00459929	0.00859968	0.0345683	0.111655	0.00943218	0.0286399	0.0302136	0.00203661	0.024166	0.0163374	0.00172815	0.00181102	0.0264957	0.00166998	0.0261817	0.0337188	0.116619	0.0273048	0.032193	0.0113957	0.0429796	0.0318981	0.0112219	0.0242121	0.0123475	0.0538519	0.0124487	0.0295507	0.00790869	0.0322999	0.0552088	0.100372	0.02943002	0.04647273	0.00326316	0.511107	0.0135661	0.0144271	0.457252	0.00038538	10.21953	0.2461908	7	38.05521	0.4855414	0.00015767	0.0184948	0.301278	3.68007	0.305731	0.301535	0.120483	0.272251	0.2926636	0.8412077
11590	-3778.698	-3718.595	-60.10251	4.143418	0.1708127	0.119187	0.0263672	0.05084	0.0568688	0.0175928	0.00519092	0.00611688	0.02336	0.0425417	0.0251365	0.00736915	0.0055424	0.0282294	0.047107	0.0085393	0.00812837	0.0119575	0.00485995	0.0476114	0.011442	0.0906434	0.0262541	0.0128663	0.00111907	0.0698314	0.0170869	0.109541	0.0234023	0.0514954	0.0120557	0.00169768	0.0483213	0.00873359	0.0105238	0.0404674	0.0332918	0.0584568	0.0344436	0.0784291	0.0188369	0.00754977	0.00558201	0.03907751	0.04625916	0.00913372	0.450135	0.0143044	0.016267	0.507378	0.00278227	10.2201	0.2174474	8	38.02273	0.4343037	0.000163171	0.0188126	0.303359	3.67767	0.300254	0.303562	0.124822	0.271363	0.2637066	0.8245809
11600	-3764.52	-3708.329	-56.19026	4.983386	0.168819	0.00239951	0.00110063	0.0494514	0.00414209	0.0733467	0.00252434	0.0145594	0.018946	0.034827	0.0187682	0.00866508	0.0064903	0.0225067	0.0163285	0.0440392	0.0523105	0.02233	0.0058989	0.0228747	0.0170976	0.00548747	0.180748	0.0421801	5.09008e-05	0.0372231	0.0211989	0.0800058	0.0152918	0.0402075	0.000580649	0.0170285	0.0535228	0.0125014	0.00512258	0.0484836	0.0532428	0.00683044	0.0338062	0.00573255	0.0342311	0.0327628	0.0361909	0.03084525	0.05428241	0.00400539	0.552896	0.0107227	0.00450229	0.42492	0.00295301	10.23677	0.1164042	8	37.58765	0.5164224	0.000148301	0.0179405	0.297595	3.68432	0.295948	0.312026	0.119365	0.272661	0.1706866	0.6819761
11610	-3765.538	-3711.718	-53.82041	5.442852	0.1925914	0.0102457	0.00752786	0.0197278	0.015286	0.00353639	0.0356321	0.0100231	0.0195207	0.0369687	0.0106919	0.00411133	0.00241953	0.0207886	0.0144089	0.0142138	0.025188	0.0241528	0.0077192	0.032344	0.0201284	0.0200977	0.0314989	0.0308842	0.0708103	0.0317604	0.0253072	0.0732028	0.0156759	0.00916924	0.0311846	0.00946926	0.00343989	0.00715716	0.0223213	0.0144448	0.0397673	0.000109602	0.0158622	0.108004	0.00876616	0.037177	0.0202861	0.03074474	0.03671473	0.00843487	0.503453	0.00883668	0.00515476	0.468374	0.00574715	13.95828	0.1281949	8	44.63957	0.365337	0.000407281	0.0296138	0.364047	3.60593	0.292761	0.297902	0.135349	0.273988	0.1649097	0.7773646
11620	-3734.827	-3703.292	-31.53476	4.460343	0.178849	0.00399795	0.00332403	0.015656	0.0134131	0.00324377	0.0737632	0.0194591	0.0200027	0.0337326	0.0238172	0.00568807	0.0020233	0.0245863	0.00721101	0.00778822	0.00150171	0.00819029	0.00634333	0.0217065	0.0115646	0.0169735	0.0126369	0.0108473	0.0348981	0.00646323	0.0203325	0.0485267	0.0188828	0.0184054	0.00574532	0.018652	0.0302353	0.0115587	0.00538553	0.0110624	0.0380111	0.00293394	0.00254422	0.00708515	0.0146824	0.006989	0.0106095	0.01743373	0.02025765	0.0128776	0.537034	0.0105997	0.00512097	0.429697	0.00467107	13.97614	0.1673149	8	39.5358	0.3481112	0.000234705	0.0225333	0.326255	3.65098	0.302998	0.29846	0.127388	0.271155	0.1875726	0.892001
11630	-3751.473	-3714.135	-37.33777	3.722573	0.1917708	0.00571663	0.0226076	0.0146079	0.018506	0.0180124	0.0500709	0.0204201	0.0175578	0.0317734	0.0272484	0.00341958	0.00641551	0.0257443	0.00241378	0.0255748	0.0143526	0.0634261	0.00301425	0.0389765	0.0157848	0.00246239	0.00309092	0.0172285	0.0400006	0.0156797	0.00781561	0.0401272	0.00988929	0.0247813	0.00157502	0.00343012	0.0214211	0.0123438	0.0466498	0.0169962	0.0303244	0.0107237	0.0194073	0.0120848	0.0115716	0.00321503	0.0160139	0.01610206	0.05401465	0.0159259	0.437827	0.00350125	0.00633318	0.531412	0.00500066	15.50628	0.1668101	8	37.49872	0.5395094	0.000394971	0.029167	0.361841	3.6086	0.284324	0.317281	0.12876	0.269635	0.2208247	0.7553958
11640	-3748.068	-3712.454	-35.61389	3.482204	0.1915386	0.00286571	0.00984331	0.0369047	0.0190145	0.0018323	0.000846869	0.0100953	0.0170959	0.0430575	0.0219019	0.00694246	0.00539175	0.0194515	0.00103395	0.00236903	0.0104132	0.049695	0.00257952	0.0198657	0.0294113	0.0118206	0.00676524	0.00562039	0.0706761	0.00935879	0.000427387	0.0467321	0.00659412	0.0472224	0.0102955	0.0106039	0.033145	0.0142341	0.0463409	0.0108139	0.00548127	0.00816337	0.0367915	0.0078011	0.000931217	0.00248801	0.0401652	0.0115892	0.09902752	0.0155559	0.425816	0.00668738	0.0113699	0.535467	0.00510422	17.59103	0.1220569	9	38.07201	0.4253099	0.000391537	0.0290411	0.361216	3.60935	0.328436	0.280073	0.131833	0.259658	0.2210845	0.5520828
11650	-3763.004	-3712.239	-50.76456	4.420273	0.1913389	0.0625672	0.000747857	0.015918	0.103869	0.136514	0.0176916	0.0223525	0.0177464	0.0558683	0.0281973	0.0136451	0.00746434	0.0173585	0.00214613	0.000631955	0.0158796	0.0376917	0.00829287	0.0313404	0.0309699	0.034232	0.00586099	0.000394663	0.0323499	0.00925304	0.0208196	0.0139594	0.107477	0.0418065	0.0144285	0.0103219	0.0245418	0.00662922	0.0160762	0.00380151	0.0964389	0.0117212	0.0521692	0.0481734	0.00135419	0.00125285	0.00229252	0.02579045	0.08274875	0.012938	0.57255	0.00363463	0.011562	0.394858	0.00445741	16.55859	0.1829692	9	37.91904	0.3860214	0.000388602	0.0289331	0.360678	3.61	0.282183	0.313599	0.133047	0.271171	0.2657179	0.6885843
11660	-3751.255	-3712.66	-38.59539	5.405276	0.1381679	0.0459885	0.0019705	0.0166254	0.0200822	0.00511247	0.0182963	0.0288375	0.0122556	0.0332502	0.0179089	0.00683415	0.00436429	0.0304652	0.0266068	0.000660042	0.00825042	0.0548752	0.00603861	0.0194087	0.0158951	0.000998937	0.0134751	0.00506745	0.0158145	0.00810946	0.0567493	0.0243821	0.0242524	0.00990467	0.00905072	0.00810171	0.00983354	0.00709668	0.0120749	0.000582077	0.049735	0.00644072	0.0141735	0.0164691	0.004821	0.0180539	0.00768639	0.01881691	0.03043853	0.00939769	0.558833	0.00354755	0.00411431	0.418439	0.0056686	16.2594	0.1678695	8	44.90746	0.3722783	2.40978e-05	0.00726325	0.205918	3.78679	0.336714	0.291693	0.127362	0.244231	0.1983081	0.8465089
11670	-3749.243	-3708.14	-41.10295	4.345652	0.1587083	0.0414564	0.010122	0.00696153	0.033133	0.0187237	0.0217472	0.0621659	0.0226515	0.0554049	0.0289191	0.008997	0.00416874	0.0295134	0.0116532	0.010246	0.00471474	0.0107537	0.00957235	0.0390501	0.0281136	0.0105746	0.0173557	0.00863384	0.010051	0.0145716	0.000797966	0.0826521	0.0343098	0.020712	0.0241319	0.00865127	0.0345638	0.00822164	0.0191634	0.0114982	0.0233145	0.0125734	0.0281413	0.0160784	0.000157098	0.0206546	0.0181138	0.02483656	0.008523228	0.00599266	0.574066	0.00336068	0.00372528	0.409618	0.00323703	18.31183	0.1627423	9	37.71739	0.3344734	8.80219e-05	0.0138427	0.267908	3.71816	0.289486	0.310548	0.120795	0.279172	0.1712655	0.9502338
11680	-3757.581	-3714.333	-43.24868	4.388242	0.1506538	0.102578	0.00285235	0.0377395	0.074903	0.0274921	0.0134122	0.0121893	0.0265418	0.0441745	0.0195055	0.00586124	0.00229553	0.036132	0.0153471	0.0113613	0.0110847	0.00813698	0.00902736	0.0377482	0.00777096	0.00220928	0.00884716	0.0298043	0.00275272	0.0216844	0.00100554	0.101259	0.0242588	0.0045787	0.00862207	0.0240117	0.019608	0.0174667	0.0104419	0.0209641	0.0429903	0.00178052	0.017459	0.00729885	0.00888075	0.0136786	0.00116715	0.02213958	0.03064065	0.00895042	0.514963	0.0033083	0.0107515	0.454504	0.0075235	21.48389	0.1617141	9	38.14943	0.327184	5.52453e-05	0.0109792	0.243798	3.74517	0.300308	0.305808	0.115212	0.278672	0.1923547	0.8407076
11690	-3768.441	-3715.232	-53.20914	4.006428	0.1412559	0.00931236	0.0068611	0.0242187	0.00966415	0.0223218	0.0522175	0.00925892	0.0193451	0.0495167	0.0216492	0.010494	0.00493201	0.0210992	0.00553691	0.00763267	0.00130262	0.0146946	0.00656899	0.0318927	0.0201694	0.0200564	0.014396	0.0224529	0.00420705	0.158145	0.0354934	0.153372	0.0400203	0.00481699	0.0678015	0.00285103	0.0405779	0.00851231	0.00494402	0.00806813	0.0571026	0.00011665	0.0339133	0.0128282	0.0524208	0.00841124	0.0343208	0.01917863	0.1008813	0.00897685	0.516483	0.000905333	0.00874533	0.455846	0.00904342	10.39296	0.145946	9	37.24296	0.4929156	2.99939e-05	0.00810005	0.215319	3.77655	0.282929	0.310519	0.129998	0.276554	0.2468273	0.591288
11700	-3761.317	-3713.948	-47.36867	5.344224	0.1545214	0.0282594	0.029742	0.0220951	0.0186305	0.0117459	0.000392443	0.0112035	0.0145729	0.0333821	0.0302724	0.00324731	0.00230633	0.0223899	0.016379	0.0265745	0.0107631	0.00208714	0.00597852	0.040332	0.0264137	0.0308025	0.0186537	0.0121581	0.0146127	0.0552122	0.0442415	0.053183	0.0286467	0.0183625	0.00562192	0.00481161	0.0107518	0.00903274	0.00715365	0.0921346	0.00851989	0.0352726	0.00669857	0.0106326	0.0241102	0.0173051	0.0452373	0.02361772	0.05925899	0.01602	0.511634	0.00362313	0.0124531	0.451566	0.00470436	16.19299	0.08880258	9	43.09307	0.4208083	6.95136e-05	0.012309	0.255418	3.7322	0.273438	0.308033	0.138552	0.279978	0.1480616	0.5997679
11710	-3763.461	-3711.336	-52.12562	4.495267	0.1595986	0.0283442	0.0321141	0.0572694	0.056966	0.0112074	0.0209773	0.0384699	0.0127341	0.041919	0.022631	0.00171059	0.00103617	0.0182972	0.0228646	0.0185928	0.0539268	0.000484075	0.00563547	0.0262562	0.0124916	0.00368128	0.0107621	0.0183127	0.00230841	0.00815459	0.0312819	0.0139169	0.0548088	0.0221934	0.00296917	0.00808261	0.0294901	0.0380033	0.0304747	0.0206024	0.00230399	0.0229013	0.0940146	0.0158001	0.0172907	0.0098561	0.0277304	0.02332773	-0.1102223	0.0177404	0.566578	0.00452707	0.00592206	0.404399	0.000833374	24.25106	0.2600615	9	37.63805	0.4104024	9.24048e-05	0.0141813	0.27055	3.71518	0.295554	0.296146	0.137046	0.271254	0.1498392	1.735604
11720	-3749.336	-3709.227	-40.10955	5.024959	0.1984272	0.026889	0.0111125	0.006702	0.00692291	0.00208369	0.0106387	0.0215575	0.0117798	0.0261884	0.0141716	0.00466898	0.00444678	0.0168393	0.00310421	0.0106343	0.0264051	0.0161822	0.00605616	0.042294	0.0132883	0.0170506	0.000629722	0.01772	0.00857032	0.0147895	0.0680605	0.0037946	0.0276591	0.000256697	0.00231928	0.00605825	0.0457646	0.0094414	0.0206269	0.0135323	0.00117286	0.0607565	0.0229251	0.000997289	0.0168434	0.0220881	0.0114976	0.01663508	0.1326303	0.0176458	0.563556	0.00930993	0.00589047	0.402242	0.00135543	25.64482	0.1551361	8	38.97428	0.3498162	0.000502908	0.0328731	0.379541	3.58708	0.287164	0.31949	0.117599	0.275747	0.2877665	0.5391043
11730	-3748.137	-3714.561	-33.57595	4.513988	0.1897768	0.00207889	0.0240365	0.016779	0.0599653	0.00914097	0.0191477	0.0164018	0.0114679	0.0331699	0.0188706	0.00895809	0.00435115	0.0194683	0.000460037	0.000213575	0.00305757	0.0341236	0.00704026	0.0441439	0.00510267	0.0218076	3.80963e-05	0.0223893	0.027132	0.00922707	0.0084407	0.00478597	0.00307689	0.0167183	0.00208622	0.015255	0.0208664	0.0179266	0.00735961	0.0106255	0.0145584	0.00102886	0.0187064	0.0313189	0.0253342	0.00327481	0.00768167	0.01372964	0.0780924	0.0214366	0.534153	0.0035502	0.00453741	0.434362	0.00196119	16.06666	0.1499006	7	37.71529	0.405446	0.000366182	0.0280937	0.356454	3.61509	0.316143	0.282987	0.131782	0.269089	0.227993	0.6574789
11740	-3758.794	-3716.47	-42.32425	5.103761	0.1951777	0.00139842	0.0337586	0.00397774	0.0292778	0.0139445	0.0206025	0.00154625	0.016571	0.0474008	0.0362367	0.00560647	0.00372153	0.0241425	0.0414691	0.000351244	0.0215113	0.0409854	0.00851253	0.0309856	0.0183386	0.0313784	0.00234493	0.0282689	0.0274777	0.0233166	0.0271751	0.0125144	0.0326838	0.0266103	0.0070427	0.0223783	0.0124915	0.0107164	0.0159262	0.00731236	0.0168095	0.00731151	0.00279356	0.00863936	0.00685788	0.0188334	0.0057581	0.01862781	0.01184425	0.0219676	0.521859	0.00557245	0.00399379	0.445121	0.00148591	17.38865	0.1331604	8	40.16747	0.2932842	0.000447883	0.0310406	0.370955	3.59756	0.288705	0.288707	0.139594	0.282993	0.1450047	0.9183181
11750	-3753.689	-3713.16	-40.5289	5.848804	0.171657	0.0123439	0.0111137	0.014521	0.0545605	0.0177266	0.0566771	0.00904145	0.0105996	0.0270709	0.0173743	0.00859044	0.0102579	0.0258113	0.0206685	0.0199678	0.0150682	0.00701907	0.00535331	0.0219096	0.0243505	0.0050448	0.0237697	0.00597136	0.00251586	0.0138375	0.0297224	0.0120824	0.0261763	0.00590428	0.00211948	0.0290045	0.0164957	0.00543835	0.0162858	0.00189306	0.00636185	0.00298412	0.0122027	0.0124076	0.00412177	0.0626472	0.00454438	0.01597873	0.07900893	0.0171594	0.522507	0.00380713	0.0103237	0.445673	0.000530397	20.80868	0.1140013	6	38.53773	0.2734038	0.000169796	0.0191881	0.30579	3.67485	0.286743	0.320056	0.140398	0.252803	0.1930102	0.5906489
11760	-3748.602	-3708.002	-40.60045	5.523774	0.2026802	0.0128422	0.00940479	0.00729969	0.0239111	0.011084	0.0157278	0.0107624	0.0154344	0.0374431	0.0177986	0.00711279	0.00348285	0.0294404	0.00880402	0.00288539	0.00682615	0.0241953	0.00415363	0.0281312	0.0272577	0.0254747	0.0440122	0.0064641	0.0161051	0.00122768	0.00459433	0.0131962	0.0227871	0.0136551	0.000404965	0.0113834	0.0222477	0.00874233	0.00428082	0.00992868	0.014938	0.0285876	0.0250237	0.016135	0.0437603	0.0111103	0.050523	0.01627521	0.04817832	0.0172003	0.523751	0.00313836	0.0084456	0.446734	0.000731101	23.96865	0.1350315	9	38.73907	0.285489	0.000581981	0.0353359	0.390617	3.57347	0.280317	0.312988	0.143552	0.263143	0.1832098	0.737032
11770	-3754.531	-3709.458	-45.07316	5.764292	0.1683196	0.003067	0.0426723	0.0103621	0.0131565	0.00395081	0.023617	0.0213085	0.0133988	0.0291265	0.0176296	0.0072247	0.000717919	0.0314177	0.00386549	0.0110464	0.0118783	0.0119351	0.00597607	0.0337504	0.0237892	0.00411321	0.00266159	0.0116343	0.0057806	0.00345872	0.00348302	0.0446051	0.0735459	0.0587503	0.0073913	0.0245095	0.0106755	0.0120838	0.0103011	0.0273229	4.19955e-05	0.0114386	0.0507968	0.0515221	0.0207829	0.0409009	0.0162574	0.0238135	0.03721498	0.0119847	0.469759	0.00465111	0.0161189	0.496993	0.000492779	17.59461	0.1101077	9	39.04137	0.3575825	0.000144742	0.0177253	0.296146	3.68598	0.283696	0.313747	0.125659	0.276898	0.1473227	0.7473914
11780	-3753.477	-3707.127	-46.35019	5.154328	0.1641894	0.0233617	0.0162116	0.00821395	0.0275058	0.00515026	0.00236699	0.00703433	0.0128483	0.0457868	0.0236635	0.0046452	0.0066562	0.0179608	0.00856862	0.0341033	0.00169684	0.016299	0.00427307	0.0339146	0.0132316	0.0141701	0.0302152	0.015414	0.0108401	0.0131796	0.0134914	0.0463662	0.0326229	0.000924203	0.000825764	0.0335418	0.0166902	0.0112981	0.00352048	0.00886417	0.0266208	0.00951573	0.0548462	0.0104631	0.0571659	0.0152894	0.0101112	0.01568772	-0.003288951	0.00908998	0.527214	0.0112305	0.00636102	0.445448	0.000657209	21.17853	0.1701204	9	38.13003	0.2518832	0.000117728	0.015996	0.284092	3.69979	0.285667	0.319976	0.127802	0.266555	0.1668314	1.019714
11790	-3770.379	-3707.135	-63.24398	4.456484	0.1760228	0.0797685	0.0323451	0.110844	0.0135441	0.0389509	0.0124021	0.0154494	0.0221502	0.0325517	0.0249879	0.00424981	0.00712716	0.0199698	0.0440787	0.0300917	0.0108508	0.00843638	0.00321566	0.0309661	0.0302736	0.0124681	0.00687508	0.00530297	0.00403295	0.0284497	0.0073849	0.0388412	0.0615722	0.00527851	0.000362849	0.106708	0.0405233	0.0211361	0.0262586	0.012607	0.0133722	0.00462101	0.0428318	0.032403	0.0140436	0.0283508	0.00172425	0.02536197	0.02877209	0.00866507	0.47555	0.0112879	0.00658524	0.497815	9.6972e-05	19.28994	0.1075723	9	38.47788	0.2482539	0.000207323	0.0211879	0.318266	3.66034	0.302342	0.299985	0.122137	0.275536	0.1363444	0.7889749
11800	-3773.509	-3714.754	-58.7553	5.531006	0.1953567	0.00573883	0.0189561	0.00492001	0.0256289	0.0173648	0.00997519	0.00150198	0.0191991	0.0501121	0.0254919	0.00338953	0.0118003	0.0226594	0.00293247	0.0400605	0.000403062	0.0425318	0.00331856	0.0359124	0.0246794	0.00675712	0.00263713	0.0108419	0.0172375	0.00643838	0.00427038	0.00679021	0.0157555	0.0330556	0.000270631	0.0210155	0.0111593	0.0165258	0.0152237	0.0301318	0.031386	0.0579147	0.0228359	0.046643	0.0388991	0.0104518	0.00376403	0.01961903	0.0436701	0.00867368	0.476022	0.0102768	0.00564016	0.499302	8.52439e-05	25.20748	0.1849168	7	39.94235	0.2942588	0.000450796	0.0311404	0.371431	3.59698	0.281677	0.306626	0.143812	0.267885	0.2285869	0.8089562
11810	-3760.576	-3710.662	-49.91394	4.570921	0.1654069	0.0149649	0.0181271	0.0233359	0.0230715	0.0076564	0.000768333	0.0144566	0.0232855	0.0462498	0.0137927	0.0110713	0.00509775	0.0331525	0.000264722	0.000133864	0.00918615	0.0209088	0.0104905	0.0417574	0.0273292	0.0330435	0.00108753	0.0261364	0.00609071	0.0120698	0.0309581	0.0247937	0.00453768	0.0259301	0.0514082	0.0211403	0.0447341	0.00957739	0.00495192	0.00877367	0.00267928	0.0252931	0.00531531	0.0567059	0.0283023	0.0341361	0.00263323	0.02221508	0.05617058	0.0126409	0.463379	0.00369577	0.00883762	0.511315	0.000131485	23.80432	0.1078648	7	38.80196	0.3725485	0.000125254	0.0164963	0.287658	3.69572	0.303704	0.288422	0.132581	0.275293	0.1640354	0.6575704
11820	-3761.532	-3713.545	-47.98764	3.775851	0.1827639	0.000662487	0.00232972	0.00225594	0.0016758	0.0216058	0.00334597	0.0241567	0.0185518	0.0541766	0.0230461	0.005154	0.00945371	0.0292459	0.0373045	0.0162249	0.0700529	0.00335641	0.00685767	0.0279019	0.0236947	0.0156893	0.000783686	0.0109809	0.0265275	0.01383	0.0684952	0.000547014	0.0186389	0.0124786	0.00328806	0.0205064	0.00978458	0.0246403	0.0168244	0.00340632	0.00120041	0.00235045	0.0565222	0.0103099	0.0350111	0.016198	0.00681159	0.01966411	0.03318906	0.0187048	0.578954	0.00727618	0.0136299	0.37998	0.00145469	27.80171	0.1627276	8	43.37221	0.2562696	0.000276942	0.0244611	0.337202	3.63806	0.299881	0.296652	0.128657	0.27481	0.1959167	0.8305961
11830	-3766.181	-3714.23	-51.95069	4.828078	0.1653872	0.00103508	0.00243922	0.0146034	0.00993376	0.00168745	0.028771	0.0040487	0.0175919	0.056502	0.0307731	0.0129761	0.00112317	0.0511885	0.0155842	0.0620215	0.023048	0.00137657	0.00513409	0.0378275	0.0418037	0.000639944	0.0215682	0.00320681	0.00155406	0.02407	0.0268342	0.000278321	0.0149339	0.0107923	0.0263442	0.0364273	0.00673006	0.015582	0.00988814	0.00711073	0.0812657	0.0313445	0.116166	0.00343128	0.0260708	0.0257396	0.0146989	0.02173069	0.04595024	0.00766148	0.540406	0.00406942	0.0126997	0.426384	0.00877993	23.07419	0.1504122	8	38.74911	0.2472673	0.000125129	0.0164881	0.287601	3.69579	0.310711	0.290567	0.120933	0.277788	0.1963625	0.7659928
11840	-3749.278	-3711.217	-38.06123	5.220588	0.2024012	0.00221742	0.0135586	0.0272056	0.0174522	0.0168578	0.00863756	0.00670031	0.0145086	0.0318032	0.0158519	0.00526621	0.00936611	0.0175737	0.0202461	0.00722102	0.00157722	0.00117664	0.00690135	0.0295904	0.0260095	0.0460124	0.0116923	0.00433125	0.0181466	0.060294	0.000675621	0.000300899	0.0217143	0.0142343	0.00205959	0.0189917	0.0204166	0.00488732	0.0302845	0.00139481	0.00570633	0.0185606	0.00525287	0.0243187	0.01582	0.0332175	0.0170055	0.01636553	-0.03097718	0.0112358	0.489376	0.00717633	0.0189492	0.464186	0.00907576	24.02704	0.1892352	9	39.86689	0.293486	0.000576542	0.0351721	0.389896	3.57436	0.320089	0.285814	0.134829	0.259267	0.158258	1.195738
